date,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag,datetime
20250102,1735747200000,30.71,30.84,29.7,29.81,7751,23415377.000000004,0.0,15,30.71,0,2025-01-01 16:00:00
20250103,1735833600000,29.78,30.02,28.36,28.71,7762,22786399.0,0.0,15,29.81,0,2025-01-02 16:00:00
20250106,1736092800000,28.72,29.45,28.04,28.88,5375,15501129.0,0.0,15,28.71,0,2025-01-05 16:00:00
20250107,1736179200000,28.88,28.95,27.5,27.84,9541,26734502.0,0.0,15,28.88,0,2025-01-06 16:00:00
20250108,1736265600000,27.759999999999998,27.9,26.43,27.3,10222,27906256.0,0.0,15,27.84,0,2025-01-07 16:00:00
20250109,1736352000000,27.2,27.83,26.47,27.419999999999998,5288,14504442.000000002,0.0,15,27.299999999999997,0,2025-01-08 16:00:00
20250110,1736438400000,27.56,27.7,26.2,26.33,6272,16889515.0,0.0,15,27.419999999999998,0,2025-01-09 16:00:00
20250113,1736697600000,26.01,27.980000000000004,25.900000000000002,27.470000000000002,11380,30879071.0,0.0,15,26.330000000000002,0,2025-01-12 16:00:00
20250114,1736784000000,27.5,28.900000000000002,27.21,28.650000000000002,9839,27652012.0,0.0,15,27.470000000000002,0,2025-01-13 16:00:00
20250115,1736870400000,28.65,28.85,27.75,27.8,5067,14198203.000000002,0.0,15,28.65,0,2025-01-14 16:00:00
20250116,1736956800000,27.900000000000002,28.290000000000003,27.35,27.6,5020,13930584.0,0.0,15,27.8,0,2025-01-15 16:00:00
20250117,1737043200000,27.37,28.490000000000002,27.3,28.42,6985,19549716.0,0.0,15,27.6,0,2025-01-16 16:00:00
20250120,1737302400000,28.48,30.240000000000002,28.48,29.06,9623,28317858.000000004,0.0,15,28.42,0,2025-01-19 16:00:00
20250121,1737388800000,29.23,29.96,28.900000000000002,29.360000000000003,7574,22191436.999999996,0.0,15,29.060000000000002,0,2025-01-20 16:00:00
