ts_code,trade_date,close,open,high,low,vol,amount,vwap
000016.SZ,20210113,6.88,6.9,6.9,6.88,589000.0,4062576.96,6.9
000019.SZ,20210113,7.05,7.05,7.05,7.05,16950.0,119497.5,7.05
002058.SZ,20210113,11.49,11.37,11.49,11.37,19700.0,224307.0,11.39
300229.SZ,20210113,7.8,7.8,7.8,7.8,6600.0,51480.0,7.8
002826.SZ,20210113,8.73,8.73,8.73,8.73,1300.0,11349.0,8.73
300161.SZ,20210113,16.35,16.35,16.35,16.35,9200.0,150420.0,16.35
300662.SZ,20210113,50.0,50.0,50.0,50.0,7900.0,395000.0,50.0
600297.SH,20210113,2.69,2.69,2.69,2.69,260200.0,699938.0,2.69
600807.SH,20210113,3.61,3.61,3.61,3.61,90600.0,327066.0,3.61
603596.SH,20210113,38.62,38.62,38.62,38.62,4219.0,162938.0,38.62
300836.SZ,20210113,40.6,40.6,40.6,40.6,0.0,0.0,40.6
603155.SH,20210113,33.93,33.93,33.93,33.93,1300.0,44109.0,33.93
603517.SH,20210113,92.0,92.0,92.0,92.0,7800.0,717600.0,92.0
600358.SH,20210113,2.68,2.68,2.68,2.68,10000.0,26800.0,2.68
000056.SZ,20210113,2.71,2.71,2.71,2.71,2600.0,7046.0,2.71
000059.SZ,20210113,5.45,5.45,5.45,5.45,170400.0,928680.0,5.45
002093.SZ,20210113,7.08,7.08,7.08,7.08,24300.0,172044.0,7.08
300269.SZ,20210113,3.38,3.38,3.38,3.38,56800.0,191984.0,3.38
002866.SZ,20210113,16.88,16.9,16.9,16.88,18900.0,319398.0,16.9
300222.SZ,20210113,9.26,9.26,9.26,9.26,12100.0,112046.0,9.26
300703.SZ,20210113,10.46,10.46,10.46,10.46,21100.0,220706.0,10.46
000157.SZ,20210113,12.07,12.02,12.07,12.02,2019008.0,24275317.76,12.02
000158.SZ,20210113,5.73,5.72,5.73,5.72,26600.0,152153.0,5.72
002119.SZ,20210113,9.47,9.47,9.47,9.47,6600.0,62502.0,9.47
300282.SZ,20210113,4.09,4.09,4.09,4.09,11501.0,47039.09,4.09
002907.SZ,20210113,12.21,12.21,12.21,12.21,10100.0,123321.0,12.21
300242.SZ,20210113,4.24,4.24,4.24,4.24,17500.0,74200.0,4.24
300723.SZ,20210113,39.5,39.5,39.5,39.5,0.0,0.0,39.5
000419.SZ,20210113,4.36,4.36,4.36,4.36,3600.0,15696.0,4.36
000416.SZ,20210113,4.95,4.91,4.95,4.91,3710.0,18247.1,4.92
002139.SZ,20210113,7.35,7.35,7.35,7.35,102400.0,752683.04,7.35
300308.SZ,20210113,56.22,56.22,56.22,56.22,19600.0,1101912.0,56.22
002927.SZ,20210113,11.1,11.1,11.1,11.1,1800.0,19980.0,11.1
300262.SZ,20210113,3.4,3.4,3.4,3.4,10800.0,36720.0,3.4
300743.SZ,20210113,13.56,13.56,13.56,13.56,0.0,0.0,13.56
000518.SZ,20210113,4.67,4.66,4.67,4.66,217500.0,1013391.04,4.66
000517.SZ,20210113,2.92,2.92,2.92,2.92,83800.0,244696.0,2.92
002159.SZ,20210113,10.74,10.71,10.74,10.71,1200.0,12858.0,10.72
300328.SZ,20210113,7.94,7.94,7.94,7.94,2834.0,22501.96,7.94
002947.SZ,20210113,39.55,39.75,39.75,39.55,1800.0,71310.0,39.62
300289.SZ,20210113,5.22,5.22,5.22,5.22,29300.0,152946.0,5.22
300763.SZ,20210113,148.44,148.44,148.44,148.44,3600.0,534384.0,148.44
000538.SZ,20210113,142.42,142.39,142.42,142.39,66481.0,9466195.2,142.39
000537.SZ,20210113,5.85,5.85,5.85,5.85,14300.0,83655.0,5.85
002179.SZ,20210113,79.99,79.97,79.99,79.97,233543.0,18676696.32,79.97
300348.SZ,20210113,18.54,18.54,18.54,18.54,42100.0,780534.0,18.54
002967.SZ,20210113,37.11,37.0,37.11,37.0,42687.0,1579732.96,37.01
300303.SZ,20210113,5.5,5.5,5.5,5.5,135088.0,742984.0,5.5
300788.SZ,20210113,38.25,38.25,38.25,38.25,2768.0,105876.0,38.25
000558.SZ,20210113,2.57,2.57,2.57,2.57,23900.0,61423.0,2.57
000557.SZ,20210113,3.61,3.62,3.62,3.61,72400.0,261965.0,3.62
002192.SZ,20210113,47.5,47.79,47.79,47.5,100015.0,4779290.88,47.79
300368.SZ,20210113,12.02,12.02,12.02,12.02,70500.0,847410.0,12.02
003001.SZ,20210113,28.13,28.13,28.13,28.13,2400.0,67512.0,28.13
300323.SZ,20210113,11.38,11.38,11.38,11.38,21600.0,245808.0,11.38
300812.SZ,20210113,35.55,35.55,35.55,35.55,2956.0,105085.8,35.55
000593.SZ,20210113,5.4,5.4,5.4,5.4,31100.0,167940.0,5.4
000715.SZ,20210113,4.46,4.46,4.46,4.46,4700.0,20962.0,4.46
002291.SZ,20210113,17.0,17.01,17.01,17.0,526200.0,8953143.04,17.02
300249.SZ,20210113,7.63,7.63,7.63,7.63,24900.0,189987.0,7.63
003021.SZ,20210113,69.6,69.97,69.97,69.6,5400.0,377821.0,69.97
