ts_code,trade_date,close,open,high,low,vol,amount,vwap
000002.SZ,20201215,28.75,28.76,28.76,28.75,339894.0,9776208.0,28.76
000404.SZ,20201215,4.5,4.51,4.51,4.5,226700.0,1022259.04,4.51
000016.SZ,20201215,6.4,6.39,6.4,6.39,47500.0,303542.0,6.39
002288.SZ,20201215,7.32,7.33,7.33,7.32,74000.0,542395.0,7.33
300118.SZ,20201215,19.71,19.71,19.71,19.71,556200.0,10962702.08,19.71
002355.SZ,20201215,5.8,5.87,5.87,5.8,18000.0,105646.0,5.87
300703.SZ,20201215,11.3,11.3,11.3,11.3,40500.0,457650.0,11.3
603169.SH,20201215,4.25,4.25,4.25,4.25,900.0,3825.0,4.25
600088.SH,20201215,10.48,10.48,10.48,10.48,5000.0,52400.0,10.48
603258.SH,20201215,31.1,31.1,31.1,31.1,8100.0,251910.0,31.1
600988.SH,20201215,16.49,16.49,16.49,16.49,287700.0,4744173.12,16.49
300864.SZ,20201215,103.02,103.02,103.02,103.02,300.0,30906.0,103.02
300860.SZ,20201215,147.0,147.0,147.0,147.0,1900.0,279300.0,147.0
600636.SH,20201215,13.14,13.14,13.14,13.14,0.0,0.0,13.14
000062.SZ,20201215,13.4,13.4,13.4,13.4,3400.0,45560.0,13.4
000525.SZ,20201215,6.32,6.32,6.32,6.32,5400.0,34128.0,6.32
000056.SZ,20201215,3.27,3.27,3.27,3.27,4400.0,14388.0,3.27
002322.SZ,20201215,12.11,12.17,12.17,12.11,2900.0,35287.0,12.17
300158.SZ,20201215,5.54,5.54,5.54,5.54,34800.0,192792.0,5.54
002419.SZ,20201215,8.52,8.52,8.52,8.52,27000.0,230040.0,8.52
300743.SZ,20201215,17.22,17.22,17.22,17.22,34400.0,592368.0,17.22
000089.SZ,20201215,8.33,8.33,8.33,8.33,31173.0,259671.1,8.33
000545.SZ,20201215,3.36,3.35,3.36,3.35,113600.0,380561.0,3.35
000157.SZ,20201215,9.66,9.64,9.66,9.64,1172830.0,11307262.72,9.64
002342.SZ,20201215,3.85,3.85,3.85,3.85,320700.0,1234588.96,3.85
300178.SZ,20201215,4.32,4.32,4.32,4.32,373200.0,1612224.0,4.32
002439.SZ,20201215,28.36,28.37,28.37,28.36,16000.0,453905.0,28.37
300763.SZ,20201215,138.7,138.7,138.7,138.7,3200.0,443840.0,138.7
000301.SZ,20201215,9.94,9.95,9.95,9.94,112500.0,1119356.0,9.95
000565.SZ,20201215,5.09,5.09,5.09,5.09,4400.0,22396.0,5.09
000419.SZ,20201215,4.82,4.82,4.82,4.82,3100.0,14942.0,4.82
002362.SZ,20201215,24.89,24.88,24.89,24.88,12400.0,308517.0,24.88
