date,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag,datetime
20230103,1672675200000,9.93,10.29,9.75,10.29,185470,184319128.0,0.0,15,10.2,0,2023-01-02 16:00:00
20230104,1672761600000,10.09,11.100000000000001,9.98,10.540000000000001,225174,234278671.00000003,0.0,15,10.290000000000001,0,2023-01-03 16:00:00
20230105,1672848000000,10.34,10.35,9.94,9.99,158925,161041521.0,0.0,15,10.54,0,2023-01-04 16:00:00
20230106,1672934400000,9.91,9.97,9.370000000000001,9.430000000000001,137302,131665395.99999999,0.0,15,9.99,0,2023-01-05 16:00:00
20230109,1673193600000,9.420000000000002,9.430000000000001,9.21,9.25,74792,69426542.0,0.0,15,9.430000000000001,0,2023-01-08 16:00:00
20230110,1673280000000,9.26,9.34,9.11,9.34,77569,71713064.0,0.0,15,9.25,0,2023-01-09 16:00:00
20230111,1673366400000,9.260000000000002,9.280000000000001,8.700000000000001,8.73,116221,104351383.0,0.0,15,9.340000000000002,0,2023-01-10 16:00:00
20230112,1673452800000,8.729999999999999,8.78,8.45,8.52,81904,70122823.0,0.0,15,8.729999999999999,0,2023-01-11 16:00:00
20230113,1673539200000,8.52,8.57,8.4,8.48,45397,38495701.0,0.0,15,8.52,0,2023-01-12 16:00:00
20230116,1673798400000,8.540000000000001,8.66,8.49,8.66,59069,50782536.00000001,0.0,15,8.48,0,2023-01-15 16:00:00
20230117,1673884800000,8.639999999999999,8.67,8.45,8.53,40896,34918034.0,0.0,15,8.66,0,2023-01-16 16:00:00
20230118,1673971200000,8.530000000000001,8.57,8.46,8.49,23467,19952477.000000004,0.0,15,8.530000000000001,0,2023-01-17 16:00:00
20230119,1674057600000,8.43,8.43,8.27,8.27,45998,38214023.00000001,0.0,15,8.49,0,2023-01-18 16:00:00
20230120,1674144000000,8.3,8.41,8.3,8.38,26584,22217393.000000004,0.0,15,8.270000000000001,0,2023-01-19 16:00:00
20230130,1675008000000,8.42,8.65,8.42,8.63,51930,44537581.99999999,0.0,15,8.38,0,2023-01-29 16:00:00
20230131,1675094400000,8.6,8.649999999999999,8.53,8.639999999999999,35301,30340942.0,0.0,15,8.629999999999999,0,2023-01-30 16:00:00
20230201,1675180800000,8.64,8.71,8.58,8.71,44171,38225692.00000001,0.0,15,8.64,0,2023-01-31 16:00:00
20230202,1675267200000,8.73,8.840000000000002,8.63,8.8,52975,46300173.0,0.0,15,8.71,0,2023-02-01 16:00:00
20230203,1675353600000,8.78,8.78,8.61,8.67,43790,38041389.00000001,0.0,15,8.799999999999999,0,2023-02-02 16:00:00
20230206,1675612800000,8.62,8.74,8.61,8.729999999999999,34959,30430699.000000004,0.0,15,8.67,0,2023-02-05 16:00:00
20230207,1675699200000,8.760000000000002,8.870000000000001,8.71,8.870000000000001,59865,52609238.0,0.0,15,8.73,0,2023-02-06 16:00:00
20230208,1675785600000,8.88,9.020000000000001,8.8,8.97,92165,82516255.99999999,0.0,15,8.870000000000001,0,2023-02-07 16:00:00
20230209,1675872000000,8.9,9.01,8.85,8.93,57415,51171075.0,0.0,15,8.969999999999999,0,2023-02-08 16:00:00
20230210,1675958400000,8.930000000000001,9.000000000000002,8.870000000000001,8.920000000000002,50372,44988319.0,0.0,15,8.930000000000001,0,2023-02-09 16:00:00
20230213,1676217600000,8.92,9.01,8.84,8.99,71164,63611738.0,0.0,15,8.92,0,2023-02-12 16:00:00
20230214,1676304000000,8.99,9.010000000000002,8.88,8.89,40458,36191178.0,0.0,15,8.99,0,2023-02-13 16:00:00
20230215,1676390400000,8.89,8.93,8.74,8.81,42791,37801764.0,0.0,15,8.89,0,2023-02-14 16:00:00
20230216,1676476800000,8.88,8.88,8.47,8.55,51734,45084648.00000001,0.0,15,8.81,0,2023-02-15 16:00:00
20230217,1676563200000,8.549999999999999,8.74,8.53,8.549999999999999,35883,30901793.999999996,0.0,15,8.549999999999999,0,2023-02-16 16:00:00
20230220,1676822400000,8.65,8.66,8.48,8.58,26359,22508981.0,0.0,15,8.55,0,2023-02-19 16:00:00
20230221,1676908800000,8.6,8.690000000000001,8.48,8.57,30394,26033022.0,0.0,15,8.58,0,2023-02-20 16:00:00
