date,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag,datetime
20260105,1767542400000,3.68,3.71,3.68,3.69,54209,19998001.0,0.0,15,3.66,0,2026-01-04 16:00:00
20260106,1767628800000,3.68,3.7600000000000002,3.68,3.75,90386,33701896.0,0.0,15,3.69,0,2026-01-05 16:00:00
20260107,1767715200000,3.75,3.77,3.71,3.7399999999999998,62988,23550992.0,0.0,15,3.75,0,2026-01-06 16:00:00
20260108,1767801600000,3.7399999999999998,3.79,3.73,3.76,78224,29371649.0,0.0,15,3.7399999999999998,0,2026-01-07 16:00:00
20260109,1767888000000,3.82,3.84,3.73,3.76,99030,37305191.00000001,0.0,15,3.76,0,2026-01-08 16:00:00
20260112,1768147200000,3.77,3.77,3.73,3.75,101003,37834463.99999999,0.0,15,3.76,0,2026-01-11 16:00:00
20260113,1768233600000,3.75,3.77,3.72,3.75,124800,46731323.0,0.0,15,3.75,0,2026-01-12 16:00:00
20260114,1768320000000,3.75,3.78,3.71,3.7199999999999998,111430,41764993.0,0.0,15,3.75,0,2026-01-13 16:00:00
20260115,1768406400000,3.71,3.77,3.69,3.75,93791,35027782.99999999,0.0,15,3.7199999999999998,0,2026-01-14 16:00:00
20260116,1768492800000,3.76,3.76,3.71,3.75,80466,30045951.0,0.0,15,3.75,0,2026-01-15 16:00:00
20260119,1768752000000,3.74,3.91,3.72,3.8600000000000003,153598,58630157.0,0.0,15,3.75,0,2026-01-18 16:00:00
20260120,1768838400000,3.88,4.01,3.85,4.01,209407,82429124.00000001,0.0,15,3.86,0,2026-01-19 16:00:00
20260121,1768924800000,3.96,4.0,3.9,3.92,143033,56242305.0,0.0,15,4.01,0,2026-01-20 16:00:00
20260122,1769011200000,3.9299999999999997,4.03,3.9,4.0,117935,46968960.00000001,0.0,15,3.92,0,2026-01-21 16:00:00
20260123,1769097600000,3.99,4.140000000000001,3.99,4.05,158780,64485189.0,0.0,15,4.0,0,2026-01-22 16:00:00
20260126,1769356800000,4.050000000000001,4.130000000000001,4.0200000000000005,4.12,147386,60176777.00000001,0.0,15,4.050000000000001,0,2026-01-25 16:00:00
20260127,1769443200000,4.1,4.13,3.98,4.06,125092,50614729.00000001,0.0,15,4.12,0,2026-01-26 16:00:00
20260128,1769529600000,4.050000000000001,4.210000000000001,4.0200000000000005,4.090000000000001,177937,73045398.0,0.0,15,4.0600000000000005,0,2026-01-27 16:00:00
20260129,1769616000000,4.069999999999999,4.16,4.05,4.12,134254,55148241.0,0.0,15,4.09,0,2026-01-28 16:00:00
20260130,1769702400000,4.08,4.16,4.0600000000000005,4.16,149867,61544283.00000001,0.0,15,4.12,0,2026-01-29 16:00:00
20260202,1769961600000,3.97,4.05,3.95,3.95,118989,47068301.00000001,0.0,15,4.16,0,2026-02-01 16:00:00
