date,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag,datetime
20200102,1577894400000,12.58,12.97,12.4,12.950000000000001,172967,219095833.00000003,0.0,15,12.8,0,2020-01-01 16:00:00
20200103,1577980800000,12.9,12.96,12.63,12.81,135782,173727820.0,0.0,15,12.950000000000001,0,2020-01-02 16:00:00
20200106,1578240000000,12.65,12.8,12.3,12.42,180503,226090172.0,0.0,15,12.81,0,2020-01-05 16:00:00
20200107,1578326400000,12.44,12.82,12.42,12.63,137172,173130934.0,0.0,15,12.42,0,2020-01-06 16:00:00
20200108,1578412800000,12.53,12.6,12.02,12.139999999999999,197003,241699730.0,0.0,15,12.629999999999999,0,2020-01-07 16:00:00
20200109,1578499200000,12.24,12.49,12.19,12.33,110300,136067177.0,0.0,15,12.139999999999999,0,2020-01-08 16:00:00
20200110,1578585600000,12.48,12.91,12.370000000000001,12.66,184065,234305343.0,0.0,15,12.330000000000002,0,2020-01-09 16:00:00
20200113,1578844800000,12.49,12.85,12.49,12.64,94242,118859985.00000001,0.0,15,12.66,0,2020-01-12 16:00:00
20200114,1578931200000,12.66,12.700000000000001,12.21,12.38,123188,152650358.0,0.0,15,12.64,0,2020-01-13 16:00:00
20200115,1579017600000,12.3,13.38,12.23,13.14,260637,338275581.0,0.0,15,12.38,0,2020-01-14 16:00:00
20200116,1579104000000,13.2,13.31,12.92,12.98,148586,194603288.00000003,0.0,15,13.14,0,2020-01-15 16:00:00
20200117,1579190400000,13.07,13.180000000000001,12.63,12.65,98582,126185996.00000001,0.0,15,12.98,0,2020-01-16 16:00:00
20200120,1579449600000,12.8,13.920000000000002,12.8,13.920000000000002,204496,280153421.0,0.0,15,12.65,0,2020-01-19 16:00:00
20200121,1579536000000,14.540000000000001,14.850000000000001,13.950000000000001,14.57,297646,430588568.0,0.0,15,13.920000000000002,0,2020-01-20 16:00:00
20200122,1579622400000,14.26,15.59,14.01,15.129999999999999,258474,382836767.0,0.0,15,14.57,0,2020-01-21 16:00:00
20200123,1579708800000,14.969999999999999,15.35,14.02,14.45,243541,357913753.99999994,0.0,15,15.129999999999999,0,2020-01-22 16:00:00
20200203,1580659200000,13.01,13.01,13.01,13.01,7514,9775714.0,0.0,15,14.45,0,2020-02-02 16:00:00
20200204,1580745600000,11.71,12.360000000000001,11.71,11.96,419910,499645111.00000006,0.0,15,13.010000000000002,0,2020-02-03 16:00:00
20200205,1580832000000,11.99,13.16,11.99,13.16,332527,432393353.0,0.0,15,11.96,0,2020-02-04 16:00:00
20200206,1580918400000,13.0,14.38,12.9,13.92,305634,421149751.0,0.0,15,13.16,0,2020-02-05 16:00:00
20200207,1581004800000,13.95,14.33,13.6,13.91,194668,271028957.0,0.0,15,13.92,0,2020-02-06 16:00:00
20200210,1581264000000,13.71,14.620000000000001,13.71,14.040000000000001,201028,283862693.0,0.0,15,13.91,0,2020-02-09 16:00:00
20200211,1581350400000,14.090000000000002,14.180000000000001,13.700000000000001,13.760000000000002,115781,160561158.0,0.0,15,14.040000000000001,0,2020-02-10 16:00:00
20200212,1581436800000,13.74,14.01,13.64,13.92,136911,189552873.00000003,0.0,15,13.76,0,2020-02-11 16:00:00
20200213,1581523200000,13.85,13.870000000000001,13.33,13.56,172230,233103112.0,0.0,15,13.92,0,2020-02-12 16:00:00
20200214,1581609600000,13.450000000000001,13.68,13.14,13.31,112438,150037339.00000003,0.0,15,13.56,0,2020-02-13 16:00:00
20200217,1581868800000,13.3,13.940000000000001,13.3,13.74,130844,178983633.00000003,0.0,15,13.31,0,2020-02-16 16:00:00
20200218,1581955200000,13.889999999999999,14.03,13.6,13.95,158589,219489377.00000003,0.0,15,13.74,0,2020-02-17 16:00:00
20200219,1582041600000,13.9,14.48,13.74,13.98,209376,295232306.0,0.0,15,13.950000000000001,0,2020-02-18 16:00:00
20200220,1582128000000,13.9,15.05,13.9,14.940000000000001,299215,440695980.0,0.0,15,13.98,0,2020-02-19 16:00:00
