MUTUAL_TYPE,TRADE_DATE,FUND_INFLOW,NET_DEAL_AMT,QUOTA_BALANCE,ACCUM_DEAL_AMT,BUY_AMT,SELL_AMT,LEAD_STOCKS_CODE,LEAD_STOCKS_NAME,LS_CHANGE_RATE,INDEX_CLOSE_PRICE,INDEX_CHANGE_RATE,HOLD_MARKET_CAP,DEAL_AMT,QUOTA_BALANCE_TEXT,DEAL_NUM
005,2025-08-11 00:00:00,,,,,,,002176.SZ,江特电机,10.01,3647.55,0.34,0.0,226999.99,额度充足,9938442
005,2025-08-08 00:00:00,,,,,,,605598.SH,上海港湾,10.02,3635.13,-0.12,0.0,200896.44,额度充足,8784540
005,2025-08-07 00:00:00,,,,,,,002353.SZ,杰瑞股份,10.01,3639.67,0.16,0.0,221015.39,额度充足,9354219
005,2025-08-06 00:00:00,,,,,,,600698.SH,湖南天雁,10.01,3633.99,0.45,0.0,200686.34,额度充足,8565343
005,2025-08-05 00:00:00,,,,,,,002490.SZ,山东墨龙,9.98,3617.6,0.96,0.0,199095.93,额度充足,8563846
005,2025-08-04 00:00:00,,,,,,,002901.SZ,大博医疗,10.0,3583.31,0.66,0.0,194691.17,额度充足,8651878
005,2025-08-01 00:00:00,,,,,,,002287.SZ,奇正藏药,9.99,3559.95,-0.37,0.0,217612.26,额度充足,9401774
005,2025-07-31 00:00:00,,,,,,,688110.SH,东芯股份,19.99,3573.21,-1.18,0.0,256699.66,额度充足,10421384
005,2025-07-30 00:00:00,,,,,,,002675.SZ,东诚药业,10.0,3615.72,0.17,0.0,239144.34,额度充足,10003474
005,2025-07-29 00:00:00,,,,,,,603367.SH,辰欣药业,10.01,3609.71,0.33,0.0,233431.47,额度充足,10166329
005,2025-07-28 00:00:00,,,,,,,600666.SH,奥瑞德,10.09,3597.94,0.12,0.0,226671.12,额度充足,9822195
005,2025-07-25 00:00:00,,,,,,,002362.SZ,汉王科技,10.02,3593.66,-0.33,0.0,228213.68,额度充足,9923388
005,2025-07-24 00:00:00,,,,,,,600326.SH,西藏天路,10.04,3605.73,0.65,0.0,240715.81,额度充足,10406190
005,2025-07-23 00:00:00,,,,,,,600117.SH,西宁特钢,10.18,3582.3,0.01,0.0,237624.78,额度充足,10389837
005,2025-07-22 00:00:00,,,,,,,601868.SH,中国能建,10.2,3581.86,0.62,0.0,241497.24,额度充足,10301935
005,2025-07-21 00:00:00,,,,,,,002017.SZ,东信和平,10.01,3559.79,0.72,0.0,208695.38,额度充足,8979749
005,2025-07-18 00:00:00,,,,,,,002167.SZ,东方锆业,10.02,3534.48,0.5,0.0,194620.7,额度充足,8275500
005,2025-07-17 00:00:00,,,,,,,000796.SZ,凯撒旅业,10.07,3516.83,0.37,0.0,184689.58,额度充足,8125811
005,2025-07-16 00:00:00,,,,,,,600826.SH,兰生股份,10.02,3503.78,-0.03,0.0,183497.61,额度充足,8277760
005,2025-07-15 00:00:00,,,,,,,605305.SH,中际联合,10.01,3505.0,-0.42,0.0,201657.49,额度充足,9340239
005,2025-07-14 00:00:00,,,,,,,600604.SH,市北高新,10.04,3519.65,0.27,0.0,191203.25,额度充足,9174478
005,2025-07-11 00:00:00,,,,,,,600604.SH,市北高新,10.08,3510.18,0.01,0.0,245504.12,额度充足,11196201
005,2025-07-10 00:00:00,,,,,,,002121.SZ,科陆电子,10.02,3509.68,0.48,0.0,202263.82,额度充足,9181016
005,2025-07-09 00:00:00,,,,,,,601519.SH,大智慧,10.04,3493.05,-0.13,0.0,181890.9,额度充足,8536312
005,2025-07-08 00:00:00,,,,,,,002636.SZ,金安国纪,10.02,3497.48,0.7,0.0,167665.82,额度充足,7864422
005,2025-07-07 00:00:00,,,,,,,000601.SZ,韶能股份,10.07,3473.13,0.02,0.0,136764.37,额度充足,6854260
005,2025-07-04 00:00:00,,,,,,,002636.SZ,金安国纪,9.99,3472.32,0.32,0.0,159120.1,额度充足,7499129
005,2025-07-03 00:00:00,,,,,,,002314.SZ,南山控股,10.07,3461.15,0.18,0.0,146389.11,额度充足,7213354
005,2025-07-02 00:00:00,,,,,,,600320.SH,振华重工,10.0,3454.79,-0.09,0.0,145447.45,额度充足,7780504
005,2025-06-30 00:00:00,,,,,,,601718.SH,际华集团,10.11,3444.43,0.59,2285947304274.71,131801.79,额度充足,6672778
005,2025-06-27 00:00:00,,,,,,,001236.SZ,弘业期货,9.99,3424.23,-0.7,0.0,157873.26,额度充足,7300694
005,2025-06-26 00:00:00,,,,,,,001236.SZ,弘业期货,9.99,3448.45,-0.22,0.0,157847.79,额度充足,7477671
005,2025-06-25 00:00:00,,,,,,,002125.SZ,湘潭电化,10.02,3455.97,1.04,0.0,171633.71,额度充足,7979858
005,2025-06-24 00:00:00,,,,,,,002703.SZ,浙江世宝,10.02,3420.57,1.15,0.0,160560.52,额度充足,7814401
005,2025-06-23 00:00:00,,,,,,,601022.SH,宁波远洋,10.03,3381.58,0.65,0.0,137735.72,额度充足,7130408
005,2025-06-20 00:00:00,,,,,,,603212.SH,赛伍技术,10.04,3359.9,-0.07,0.0,143839.07,额度充足,7385119
005,2025-06-19 00:00:00,,,,,,,601606.SH,长城军工,10.02,3362.11,-0.79,0.0,132228.83,额度充足,6682567
005,2025-06-18 00:00:00,,,,,,,002015.SZ,协鑫能科,10.02,3388.81,0.04,0.0,128058.45,额度充足,6535921
005,2025-06-17 00:00:00,,,,,,,600775.SH,南京熊猫,10.02,3387.4,-0.04,0.0,136927.87,额度充足,7368008
005,2025-06-16 00:00:00,,,,,,,002490.SZ,山东墨龙,10.11,3388.73,0.35,0.0,144643.44,额度充足,7837861
005,2025-06-13 00:00:00,,,,,,,601279.SH,英利汽车,10.09,3377.0,-0.75,0.0,213709.73,额度充足,11824292
005,2025-06-12 00:00:00,,,,,,,601279.SH,英利汽车,10.1,3402.66,0.01,0.0,149935.02,额度充足,7503435
005,2025-06-11 00:00:00,,,,,,,002955.SZ,鸿合科技,10.0,3402.32,0.52,0.0,143207.53,额度充足,7317022
005,2025-06-10 00:00:00,,,,,,,002181.SZ,粤传媒,10.05,3384.82,-0.44,0.0,157954.1,额度充足,7921099
005,2025-06-09 00:00:00,,,,,,,600927.SH,永安期货,10.03,3399.77,0.43,0.0,141295.82,额度充足,7090994
005,2025-06-06 00:00:00,,,,,,,002153.SZ,石基信息,10.01,3385.36,0.04,0.0,124985.65,额度充足,6626310
005,2025-06-05 00:00:00,,,,,,,001258.SZ,立新能源,10.03,3384.1,0.23,0.0,142168.8,额度充足,7598015
005,2025-06-04 00:00:00,,,,,,,002741.SZ,光华科技,10.02,3376.2,0.42,0.0,136463.93,额度充足,7403368
005,2025-06-03 00:00:00,,,,,,,603123.SH,翠微股份,10.04,3361.98,0.43,0.0,157545.44,额度充足,8948125
005,2025-05-30 00:00:00,,,,,,,002537.SZ,海联金汇,10.04,3347.49,-0.47,0.0,152621.52,额度充足,7835575
005,2025-05-29 00:00:00,,,,,,,000539.SZ,粤电力A,10.02,3363.45,0.7,0.0,137849.38,额度充足,7446811
005,2025-05-28 00:00:00,,,,,,,603693.SH,江苏新能,10.01,3339.93,-0.02,0.0,103972.73,额度充足,6064778
