MUTUAL_TYPE,TRADE_DATE,FUND_INFLOW,NET_DEAL_AMT,QUOTA_BALANCE,ACCUM_DEAL_AMT,BUY_AMT,SELL_AMT,LEAD_STOCKS_CODE,LEAD_STOCKS_NAME,LS_CHANGE_RATE,INDEX_CLOSE_PRICE,INDEX_CHANGE_RATE,HOLD_MARKET_CAP,DEAL_AMT,QUOTA_BALANCE_TEXT,DEAL_NUM
001,2025-09-25 00:00:00,,,,,,,603156.SH,养元饮品,10.02,3853.3,-0.01,,134820.91,额度充足,5193946
001,2025-09-24 00:00:00,,,,,,,600167.SH,联美控股,9.97,3853.64,0.83,,133288.12,额度充足,5261168
001,2025-09-23 00:00:00,,,,,,,600635.SH,大众公用,9.98,3821.83,-0.18,,151360.34,额度充足,6067845
001,2025-09-22 00:00:00,,,,,,,600167.SH,联美控股,9.97,3828.58,0.22,,129460.83,额度充足,5071765
001,2025-09-19 00:00:00,,,,,,,600718.SH,东软集团,10.03,3820.09,-0.3,,154819.16,额度充足,5927970
001,2025-09-18 00:00:00,,,,,,,600699.SH,均胜电子,9.99,3831.66,-1.15,,175897.24,额度充足,6405835
001,2025-09-17 00:00:00,,,,,,,600699.SH,均胜电子,10.01,3876.34,0.37,,131298.59,额度充足,5193788
001,2025-09-16 00:00:00,,,,,,,600170.SH,上海建工,9.93,3861.87,0.04,,131787.08,额度充足,5241715
001,2025-09-15 00:00:00,,,,,,,600170.SH,上海建工,10.19,3860.5,-0.26,,130771.26,额度充足,5337677
001,2025-09-12 00:00:00,,,,,,,600103.SH,青山纸业,10.0,3870.6,-0.12,,149370.25,额度充足,5588325
001,2025-09-11 00:00:00,,,,,,,600103.SH,青山纸业,10.14,3875.31,1.65,,146031.46,额度充足,5535137
001,2025-09-10 00:00:00,,,,,,,600376.SH,首开股份,10.12,3812.22,0.13,,119420.27,额度充足,4791742
001,2025-09-09 00:00:00,,,,,,,600376.SH,首开股份,10.1,3807.29,-0.51,,130442.49,额度充足,5390290
001,2025-09-08 00:00:00,,,,,,,601872.SH,招商轮船,9.97,3826.84,0.38,,155883.81,额度充足,6244269
001,2025-09-05 00:00:00,,,,,,,600103.SH,青山纸业,10.04,3812.51,1.24,,148213.31,额度充足,5990021
001,2025-09-04 00:00:00,,,,,,,600376.SH,首开股份,10.0,3765.88,-1.25,,187635.91,额度充足,7531549
001,2025-09-03 00:00:00,,,,,,,603275.SH,众辰科技,9.99,3813.56,-1.16,,158031.35,额度充足,6475104
001,2025-09-02 00:00:00,,,,,,,601212.SH,白银有色,10.08,3858.13,-0.45,,167401.0,额度充足,6410286
001,2025-09-01 00:00:00,,,,,,,603881.SH,数据港,9.99,3875.53,0.46,,158894.65,额度充足,6123092
001,2025-08-29 00:00:00,,,,,,,600176.SH,中国巨石,10.01,3857.93,0.37,,172300.07,额度充足,6652506
001,2025-08-28 00:00:00,,,,,,,603068.SH,博通集成,10.01,3843.6,1.14,,176263.92,额度充足,6958102
001,2025-08-27 00:00:00,,,,,,,603083.SH,剑桥科技,10.0,3800.35,-1.76,,181204.75,额度充足,7030041
001,2025-08-26 00:00:00,,,,,,,603083.SH,剑桥科技,10.0,3868.38,-0.39,,165926.96,额度充足,6118437
001,2025-08-25 00:00:00,,,,,,,600728.SH,佳都科技,9.97,3883.56,1.51,,190607.04,额度充足,6952477
001,2025-08-22 00:00:00,,,,,,,600246.SH,万通发展,10.05,3825.76,1.45,,155128.0,额度充足,5786021
001,2025-08-21 00:00:00,,,,,,,600246.SH,万通发展,10.01,3771.1,0.13,,142540.7,额度充足,5604594
001,2025-08-20 00:00:00,,,,,,,600590.SH,泰豪科技,9.98,3766.21,1.04,,156281.29,额度充足,6236124
001,2025-08-19 00:00:00,,,,,,,600590.SH,泰豪科技,10.05,3727.29,-0.02,,178355.82,额度充足,6823869
001,2025-08-18 00:00:00,,,,,,,601609.SH,金田股份,10.01,3728.03,0.85,,186256.77,额度充足,7008507
001,2025-08-15 00:00:00,,,,,,,600208.SH,衢州发展,10.04,3696.77,0.83,,161296.89,额度充足,6466411
001,2025-08-14 00:00:00,,,,,,,600208.SH,衢州发展,9.93,3666.44,-0.46,,136148.09,额度充足,5584383
001,2025-08-13 00:00:00,,,,,,,600208.SH,衢州发展,9.95,3683.46,0.48,,137853.67,额度充足,5773162
001,2025-08-12 00:00:00,,,,,,,600053.SH,九鼎投资,10.01,3665.92,0.5,,116464.27,额度充足,4916731
001,2025-08-11 00:00:00,,,,,,,605598.SH,上海港湾,9.99,3647.55,0.34,,110252.44,额度充足,4998329
001,2025-08-08 00:00:00,,,,,,,605598.SH,上海港湾,10.02,3635.13,-0.12,,97161.39,额度充足,4285180
001,2025-08-07 00:00:00,,,,,,,600475.SH,华光环能,9.99,3639.67,0.16,,105819.93,额度充足,4574578
001,2025-08-06 00:00:00,,,,,,,600698.SH,湖南天雁,10.01,3633.99,0.45,,99259.18,额度充足,4249305
001,2025-08-05 00:00:00,,,,,,,600252.SH,中恒集团,9.85,3617.6,0.96,,94301.29,额度充足,4148625
001,2025-08-04 00:00:00,,,,,,,601929.SH,吉视传媒,9.84,3583.31,0.66,,93436.78,额度充足,4204743
001,2025-08-01 00:00:00,,,,,,,601089.SH,福元医药,9.99,3559.95,-0.37,,104180.31,额度充足,4567613
001,2025-07-31 00:00:00,,,,,,,688110.SH,东芯股份,19.99,3573.21,-1.18,,126113.32,额度充足,5214438
001,2025-07-30 00:00:00,,,,,,,605507.SH,国邦医药,9.99,3615.72,0.17,,117451.04,额度充足,4977517
001,2025-07-29 00:00:00,,,,,,,603367.SH,辰欣药业,10.01,3609.71,0.33,,120232.11,额度充足,5373347
001,2025-07-28 00:00:00,,,,,,,600666.SH,奥瑞德,10.09,3597.94,0.12,,115899.28,额度充足,5155247
001,2025-07-25 00:00:00,,,,,,,600825.SH,新华传媒,9.97,3593.66,-0.33,,123028.38,额度充足,5426313
001,2025-07-24 00:00:00,,,,,,,600326.SH,西藏天路,10.04,3605.73,0.65,,130065.89,额度充足,5800480
001,2025-07-23 00:00:00,,,,,,,600117.SH,西宁特钢,10.18,3582.3,0.01,,125752.67,额度充足,5665615
001,2025-07-22 00:00:00,,,,,,,601868.SH,中国能建,10.2,3581.86,0.62,,125682.27,额度充足,5549410
001,2025-07-21 00:00:00,,,,,,,600875.SH,东方电气,9.98,3559.79,0.72,,102808.86,额度充足,4628123
001,2025-07-18 00:00:00,,,,,,,605118.SH,力鼎光电,10.0,3534.48,0.5,,92077.63,额度充足,4059126
001,2025-07-17 00:00:00,,,,,,,600826.SH,兰生股份,10.03,3516.83,0.37,,83570.05,额度充足,3919748
001,2025-07-16 00:00:00,,,,,,,600826.SH,兰生股份,10.02,3503.78,-0.03,,81004.3,额度充足,3902194
001,2025-07-15 00:00:00,,,,,,,605305.SH,中际联合,10.01,3505.0,-0.42,,91052.8,额度充足,4464008
001,2025-07-14 00:00:00,,,,,,,600604.SH,市北高新,10.04,3519.65,0.27,,98215.44,额度充足,4913468
001,2025-07-11 00:00:00,,,,,,,600604.SH,市北高新,10.08,3510.18,0.01,,138670.06,额度充足,6377748
001,2025-07-10 00:00:00,,,,,,,600475.SH,华光环能,9.98,3509.68,0.48,,109951.88,额度充足,5135888
001,2025-07-09 00:00:00,,,,,,,601519.SH,大智慧,10.04,3493.05,-0.13,,86832.66,额度充足,4265497
001,2025-07-08 00:00:00,,,,,,,603936.SH,博敏电子,9.98,3497.48,0.7,,74446.74,额度充足,3691076
001,2025-07-07 00:00:00,,,,,,,600571.SH,信雅达,9.98,3473.13,0.02,,61433.98,额度充足,3237375
001,2025-07-04 00:00:00,,,,,,,600744.SH,华银电力,9.93,3472.32,0.32,,72794.13,额度充足,3502299
001,2025-07-03 00:00:00,,,,,,,603936.SH,博敏电子,10.04,3461.15,0.18,,64474.76,额度充足,3350561
001,2025-07-02 00:00:00,,,,,,,600320.SH,振华重工,10.0,3454.79,-0.09,,69115.03,额度充足,3700483
001,2025-06-30 00:00:00,,,,,,,601718.SH,际华集团,10.11,3444.43,0.59,1387720356346.07,60231.83,额度充足,3174367
001,2025-06-27 00:00:00,,,,,,,600666.SH,奥瑞德,9.97,3424.23,-0.7,,75935.43,额度充足,3560200
001,2025-06-26 00:00:00,,,,,,,600643.SH,爱建集团,9.97,3448.45,-0.22,,72310.1,额度充足,3539838
001,2025-06-25 00:00:00,,,,,,,600643.SH,爱建集团,10.0,3455.97,1.04,,81045.39,额度充足,3861939
001,2025-06-24 00:00:00,,,,,,,600650.SH,锦江在线,10.0,3420.57,1.15,,76205.86,额度充足,3809239
001,2025-06-23 00:00:00,,,,,,,601022.SH,宁波远洋,10.03,3381.58,0.65,,66828.46,额度充足,3488426
001,2025-06-20 00:00:00,,,,,,,603212.SH,赛伍技术,10.04,3359.9,-0.07,,72102.5,额度充足,3595007
001,2025-06-19 00:00:00,,,,,,,601606.SH,长城军工,10.02,3362.11,-0.79,,60785.62,额度充足,3173883
001,2025-06-18 00:00:00,,,,,,,600551.SH,时代出版,9.96,3388.81,0.04,,60056.52,额度充足,3150683
001,2025-06-17 00:00:00,,,,,,,600775.SH,南京熊猫,10.02,3387.4,-0.04,,64786.08,额度充足,3581538
001,2025-06-16 00:00:00,,,,,,,605198.SH,安德利,10.0,3388.73,0.35,,70120.81,额度充足,3896512
001,2025-06-13 00:00:00,,,,,,,601279.SH,英利汽车,10.09,3377.0,-0.75,,111197.25,额度充足,6088831
001,2025-06-12 00:00:00,,,,,,,601279.SH,英利汽车,10.1,3402.66,0.01,,71703.1,额度充足,3683899
001,2025-06-11 00:00:00,,,,,,,605376.SH,博迁新材,9.99,3402.32,0.52,,68228.74,额度充足,3624113
001,2025-06-10 00:00:00,,,,,,,603019.SH,中科曙光,10.0,3384.82,-0.44,,74843.08,额度充足,3810545
001,2025-06-09 00:00:00,,,,,,,600927.SH,永安期货,10.03,3399.77,0.43,,67461.94,额度充足,3494188
001,2025-06-06 00:00:00,,,,,,,600403.SH,大有能源,9.92,3385.36,0.04,,58707.08,额度充足,3185291
001,2025-06-05 00:00:00,,,,,,,603392.SH,万泰生物,9.99,3384.1,0.23,,65581.26,额度充足,3618399
001,2025-06-04 00:00:00,,,,,,,605005.SH,合兴股份,10.0,3376.2,0.42,,63057.04,额度充足,3595361
001,2025-06-03 00:00:00,,,,,,,603123.SH,翠微股份,10.04,3361.98,0.43,,79480.99,额度充足,4595162
001,2025-05-30 00:00:00,,,,,,,603056.SH,德邦股份,9.99,3347.49,-0.47,,75302.98,额度充足,3920873
001,2025-05-29 00:00:00,,,,,,,605005.SH,合兴股份,9.98,3363.45,0.7,,62983.79,额度充足,3576207
001,2025-05-28 00:00:00,,,,,,,603693.SH,江苏新能,10.01,3339.93,-0.02,,48428.56,额度充足,2922872
001,2025-05-27 00:00:00,,,,,,,603693.SH,江苏新能,9.98,3340.69,-0.18,,51129.26,额度充足,3046646
001,2025-05-26 00:00:00,,,,,,,601858.SH,中国科传,10.03,3346.84,-0.05,,56629.24,额度充足,3227281
001,2025-05-23 00:00:00,,,,,,,601127.SH,赛力斯,10.0,3348.37,-0.94,,64204.49,额度充足,3397762
001,2025-05-22 00:00:00,,,,,,,600990.SH,四创电子,10.02,3380.19,-0.22,,56546.02,额度充足,3144348
001,2025-05-21 00:00:00,,,,,,,600770.SH,综艺股份,9.94,3387.57,0.21,,58383.75,额度充足,3094018
001,2025-05-20 00:00:00,,,,,,,600770.SH,综艺股份,10.05,3380.48,0.38,,58043.87,额度充足,3093450
001,2025-05-19 00:00:00,,,,,,,600207.SH,安彩高科,10.12,3367.58,0.0,,57160.54,额度充足,3289253
001,2025-05-16 00:00:00,,,,,,,600468.SH,百利电气,10.04,3367.46,-0.4,,68378.45,额度充足,3789402
001,2025-05-15 00:00:00,,,,,,,600770.SH,综艺股份,9.98,3380.82,-0.68,,68310.68,额度充足,3751266
001,2025-05-14 00:00:00,,,,,,,600770.SH,综艺股份,10.0,3403.95,0.86,,79190.59,额度充足,4009999
001,2025-05-13 00:00:00,,,,,,,601908.SH,京运通,10.14,3374.87,0.17,,69280.22,额度充足,3758053
001,2025-05-12 00:00:00,,,,,,,603906.SH,龙蟠科技,10.02,3369.24,0.82,,69808.09,额度充足,3538997
001,2025-05-09 00:00:00,,,,,,,600575.SH,淮河能源,10.03,3342.0,-0.3,,61304.65,额度充足,3574102
001,2025-05-08 00:00:00,,,,,,,600855.SH,航天长峰,10.02,3352.0,0.28,,66428.77,额度充足,3714416
001,2025-05-07 00:00:00,,,,,,,600855.SH,航天长峰,10.03,3342.67,0.8,,97101.62,额度充足,4988989
001,2025-05-06 00:00:00,,,,,,,603169.SH,兰石重装,9.95,3316.11,1.13,,83768.3,额度充足,4982324
001,2025-04-30 00:00:00,,,,,,,603123.SH,翠微股份,10.05,3279.03,-0.23,,74687.29,额度充足,4163922
001,2025-04-29 00:00:00,,,,,,,603680.SH,今创集团,10.06,3286.65,-0.05,,66980.55,额度充足,3938593
001,2025-04-28 00:00:00,,,,,,,600744.SH,华银电力,9.91,3288.41,-0.2,,66987.11,额度充足,3983905
001,2025-04-25 00:00:00,,,,,,,600828.SH,茂业商业,10.13,3295.06,-0.07,,69064.11,额度充足,3760789
001,2025-04-24 00:00:00,,,,,,,600828.SH,茂业商业,10.03,3297.29,0.03,,65071.63,额度充足,3710871
001,2025-04-23 00:00:00,,,,,,,600790.SH,轻纺城,10.05,3296.36,-0.1,,71726.93,额度充足,3918382
001,2025-04-22 00:00:00,,,,,,,600308.SH,华泰股份,10.14,3299.76,0.25,,65756.85,额度充足,4004165
001,2025-04-17 00:00:00,,,,,,,603938.SH,三孚股份,10.02,3280.34,0.13,,64301.08,额度充足,3446331
001,2025-04-16 00:00:00,,,,,,,603128.SH,华贸物流,10.03,3276.0,0.26,,87419.82,额度充足,4952811
001,2025-04-15 00:00:00,,,,,,,603082.SH,北自科技,9.99,3267.66,0.15,,64931.0,额度充足,3765953
001,2025-04-14 00:00:00,,,,,,,600826.SH,兰生股份,10.0,3262.81,0.76,,78176.06,额度充足,4088886
001,2025-04-11 00:00:00,,,,,,,600550.SH,保变电气,10.01,3238.23,0.45,,92838.69,额度充足,4772938
001,2025-04-10 00:00:00,,,,,,,600180.SH,瑞茂通,9.98,3223.64,1.16,,110731.44,额度充足,5481785
001,2025-04-09 00:00:00,,,,,,,601008.SH,连云港,10.1,3186.81,1.31,,141640.69,额度充足,7767585
001,2025-04-08 00:00:00,,,,,,,601008.SH,连云港,10.04,3145.55,1.58,,145213.34,额度充足,8741427
001,2025-04-07 00:00:00,,,,,,,601008.SH,连云港,10.12,3096.58,-7.34,,126208.74,额度充足,6465074
001,2025-04-03 00:00:00,,,,,,,600292.SH,电投水电,10.04,3342.01,-0.24,,79392.72,额度充足,4173379
001,2025-04-02 00:00:00,,,,,,,603178.SH,圣龙股份,10.01,3350.13,0.05,,64691.03,额度充足,3617222
001,2025-04-01 00:00:00,,,,,,,603985.SH,恒润股份,10.01,3348.44,0.38,,78244.16,额度充足,4303497
001,2025-03-31 00:00:00,,,,,,,600095.SH,湘财股份,10.01,3335.75,-0.46,1301327301184.46,87820.41,额度充足,4957171
001,2025-03-28 00:00:00,,,,,,,603098.SH,森特股份,9.96,3351.31,-0.67,,72504.98,额度充足,3961704
001,2025-03-27 00:00:00,,,,,,,600746.SH,江苏索普,10.05,3373.75,0.15,,77232.25,额度充足,4035904
001,2025-03-26 00:00:00,,,,,,,600081.SH,东风科技,10.01,3368.7,-0.04,,72457.0,额度充足,3933738
001,2025-03-25 00:00:00,,,,,,,600105.SH,永鼎股份,10.0,3369.98,0.0,,77485.19,额度充足,4103161
001,2025-03-24 00:00:00,,,,,,,600320.SH,振华重工,9.96,3370.03,0.15,,87662.93,额度充足,4579242
001,2025-03-21 00:00:00,,,,,,,600320.SH,振华重工,10.07,3364.83,-1.29,,106499.85,额度充足,4916784
001,2025-03-20 00:00:00,,,,,,,600876.SH,凯盛新能,9.98,3408.95,-0.51,,76708.84,额度充足,3779520
001,2025-03-19 00:00:00,,,,,,,600178.SH,东安动力,10.0,3426.43,-0.1,,82780.02,额度充足,4009541
001,2025-03-18 00:00:00,,,,,,,688190.SH,云路股份,20.0,3429.76,0.11,,85966.18,额度充足,4137486
001,2025-03-17 00:00:00,,,,,,,600708.SH,光明地产,10.15,3426.13,0.19,,95607.2,额度充足,4384407
001,2025-03-14 00:00:00,,,,,,,600403.SH,大有能源,10.12,3419.56,1.81,,119454.67,额度充足,5186204
001,2025-03-13 00:00:00,,,,,,,603629.SH,利通电子,10.0,3358.73,-0.39,,87737.46,额度充足,4365370
001,2025-03-12 00:00:00,,,,,,,603206.SH,嘉环科技,10.0,3371.92,-0.23,,86891.83,额度充足,4081545
001,2025-03-11 00:00:00,,,,,,,600936.SH,北投科技,9.91,3379.83,0.41,,92715.65,额度充足,4334617
001,2025-03-10 00:00:00,,,,,,,603108.SH,润达医疗,10.02,3366.16,-0.19,,87794.63,额度充足,4454611
001,2025-03-07 00:00:00,,,,,,,600728.SH,佳都科技,9.93,3372.55,-0.25,,96971.21,额度充足,4446717
001,2025-03-06 00:00:00,,,,,,,600986.SH,浙文互联,10.0,3381.1,1.17,,101853.77,额度充足,4579227
001,2025-03-05 00:00:00,,,,,,,603300.SH,海南华铁,9.96,3341.96,0.53,,84636.22,额度充足,4247186
001,2025-03-04 00:00:00,,,,,,,603855.SH,华荣股份,10.0,3324.21,0.22,,84964.49,额度充足,4254844
