trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20200720,000037.SZ,深南电A,19.0,-4.9049,6.0,382299185.0,66434592.0,51607502.0,118042094.0,-14827090.0,-3.88,30.88,7694933371.96,日跌幅偏离值达到7%的前五只证券
20200720,000401.SZ,冀东水泥,19.44,10.017,4.79,1221981761.0,83775085.26,328724940.65,412500025.91,244949855.39,20.05,33.76,26189841637.44,日涨幅偏离值达到7%的前五只证券
20200720,000524.SZ,岭南控股,10.05,-9.6223,7.41,510913320.0,63932473.07,61204434.4,125136907.47,-2728038.67,-0.53,24.49,6734905663.35,日跌幅偏离值达到7%的前五只证券
20200720,000599.SZ,青岛双星,5.65,9.9222,2.55,342101976.0,37120453.64,64634408.2,101754861.84,27513954.56,8.04,29.74,4337443652.3,连续三个交易日内，涨幅偏离值累计达到20%的证券
20200720,000733.SZ,振华科技,28.91,10.0076,7.98,1170145725.0,199622599.6,231034389.73,430656989.33,31411790.13,2.68,36.8,14883030416.38,日涨幅偏离值达到7%的前五只证券
20200720,000738.SZ,航发控制,19.33,10.0171,5.91,1283896098.0,183562439.2,196045307.07,379607746.27,12482867.87,0.97,29.57,22145073789.42,日涨幅偏离值达到7%的前五只证券
20200720,000750.SZ,国海证券,5.79,10.076,8.68,2661446257.0,187573371.16,618961148.67,806534519.83,431387777.51,16.21,30.3,31523775368.31,日涨幅偏离值达到7%的前五只证券
20200720,000987.SZ,越秀资本,22.98,10.0048,4.29,2506003391.0,224707984.02,375874674.46,600582658.48,151166690.44,6.03,23.97,61294278400.86,日涨幅偏离值达到7%的前五只证券
20200720,000987.SZ,越秀金控,22.98,10.0048,4.29,2506003391.0,224707984.02,375874674.46,600582658.48,151166690.44,6.03,23.97,61294278400.86,日涨幅偏离值达到7%的前五只证券
20200720,002025.SZ,航天电器,44.0,10.0,6.25,1171478716.0,487036161.8,258497712.86,745533874.66,-228538448.94,-19.51,63.64,18871545968.0,日涨幅偏离值达到7%的前五只证券
20200720,002049.SZ,紫光国微,126.5,10.0,6.47,5260839412.0,1035621406.98,899866126.76,1935487533.74,-135755280.22,-2.58,36.79,76664157025.5,日涨幅偏离值达到7%的前五只证券
20200720,002220.SZ,天宝退,0.26,0.0,0.45,758299.0,360889.4,549987.25,910876.65,189097.85,24.94,120.12,171893449.78,退市整理期
20200720,002239.SZ,奥特佳,6.04,10.0182,8.39,1519530983.0,149882908.06,276653016.81,426535924.87,126770108.75,8.34,28.07,18913410878.68,日涨幅偏离值达到7%的前五只证券
20200720,002283.SZ,天润工业,6.35,3.928,13.24,809619433.0,97951635.16,82388878.54,180340513.7,-15562756.62,-1.92,22.27,6259951132.6,日振幅值达到15%的前五只证券
20200720,002378.SZ,章源钨业,5.77,6.6543,8.0,1205194011.0,67818681.03,61639890.92,129458571.95,-6178790.11,-0.51,10.74,5326967063.74,连续三个交易日内，涨幅偏离值累计达到20%的证券
20200720,002389.SZ,航天彩虹,22.04,9.98,8.88,1182203949.0,200162700.34,188456180.56,388618880.9,-11706519.78,-0.99,32.87,13647450596.88,日涨幅偏离值达到7%的前五只证券
20200720,002470.SZ,*ST金正,1.53,-3.1646,2.94,268620058.0,35847228.51,23238968.0,59086196.51,-12608260.51,-4.69,22.0,4136772226.41,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券
20200720,002470.SZ,金正大,1.53,-3.1646,2.94,268620058.0,35847228.51,23238968.0,59086196.51,-12608260.51,-4.69,22.0,4339932714.9,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券
20200720,002560.SZ,通达股份,10.52,10.0418,24.21,709560409.0,45944273.7,64530517.88,110474791.58,18586244.18,2.62,15.57,3002869217.84,日涨幅偏离值达到7%的前五只证券
20200720,002581.SZ,未名医药,22.51,0.0889,14.14,1259646261.0,68498108.4,89597951.0,158096059.4,21099842.6,1.68,12.55,9021809034.11,日振幅值达到15%的前五只证券
20200720,002586.SZ,*ST围海,1.96,-3.9216,1.99,42467914.0,17048276.22,7595698.54,24643974.76,-9452577.68,-22.26,58.03,1742029668.12,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券
20200720,002592.SZ,ST八菱,5.5,-4.5139,3.7,50531217.0,7123380.0,6186553.0,13309933.0,-936827.0,-1.85,26.34,1366097606.5,日跌幅偏离值达到7%的前五只证券
20200720,002592.SZ,ST八菱,5.5,-4.5139,3.7,97158633.0,16038066.0,7503828.76,23541894.76,-8534237.24,-8.78,24.23,1366097606.5,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券
20200720,002626.SZ,金达威,41.16,-8.125,12.6,3288429582.0,695776053.1,188707303.7,884483356.8,-507068749.4,-15.42,26.9,25370691715.32,日跌幅偏离值达到7%的前五只证券
20200720,002655.SZ,共达电声,13.05,-10.0,1.38,64597500.0,53593753.05,6159600.0,59753353.05,-47434153.05,-73.43,92.5,4698000000.0,日跌幅偏离值达到7%的前五只证券
20200720,002690.SZ,美亚光电,52.71,-5.0441,1.68,294346457.0,100376213.21,71171777.44,171547990.65,-29204435.77,-9.92,58.28,17322073700.82,日跌幅偏离值达到7%的前五只证券
