trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20240221,000001.SZ,平安银行,10.8,9.9796,2.61,5295259397.0,429200090.1,994426871.29,1423626961.39,565226781.19,10.67,26.88,209579907060.0,日涨幅偏离值达到7%的前5只证券
20240221,000017.SZ,深中华A,12.18,10.0271,37.47,1329326389.0,108537759.0,109657078.52,218194837.52,1119319.52,0.08,16.41,4134926611.48,日换手率达到20%的前5只证券
20240221,000017.SZ,深中华A,12.18,10.0271,37.47,3459954509.0,196607045.91,289823352.36,486430398.27,93216306.45,2.69,14.06,4134926611.48,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,000056.SZ,皇庭国际,2.38,10.1852,8.98,489485425.0,43812315.82,54831161.75,98643477.57,11018845.93,2.25,20.15,2394109515.54,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,000584.SZ,*ST工智,2.48,4.6414,5.84,209181572.0,35590210.12,22322579.0,57912789.12,-13267631.12,-6.34,27.69,1882288799.12,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20240221,000584.SZ,ST工智,2.48,4.6414,5.91,209181572.0,35590210.12,22322579.0,57912789.12,-13267631.12,-6.34,27.69,1858086188.96,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20240221,000628.SZ,高新发展,49.98,5.6213,41.76,3981837354.0,748669946.93,455518491.23,1204188438.16,-293151455.7,-7.36,30.24,9599860519.2,日换手率达到20%的前5只证券
20240221,000638.SZ,万方发展,4.6,10.0478,9.19,382674141.0,28559604.68,45722005.32,74281610.0,17162400.64,4.48,19.41,1423937364.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,000668.SZ,荣丰控股,7.54,10.073,7.21,154989513.0,22986525.4,37359923.0,60346448.4,14373397.6,9.27,38.94,1107187850.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,000752.SZ,*ST西发,6.24,5.0505,0.06,11920001.0,2056681.44,4517240.76,6573922.2,2460559.32,20.64,55.15,1645852983.84,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20240221,000752.SZ,ST西发,6.24,5.0505,0.06,11920001.0,2056681.44,4517240.76,6573922.2,2460559.32,20.64,55.15,1645852983.84,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20240221,000836.SZ,ST富通,1.84,10.1796,8.52,361053313.0,43502863.94,64913518.54,108416382.48,21410654.6,5.93,30.03,2223557612.16,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,000836.SZ,富通信息,1.84,10.1796,8.52,361053313.0,43502863.94,64913518.54,108416382.48,21410654.6,5.93,30.03,2223557612.16,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,000892.SZ,欢瑞世纪,2.85,4.7794,4.32,86048140.0,10524341.0,15492338.96,26016679.96,4967997.96,5.77,30.24,2014682137.05,日振幅值达到15%的前5只证券
20240221,000908.SZ,*ST景峰,1.84,10.1796,8.41,274331096.0,32258972.78,23176183.42,55435156.2,-9082789.36,-3.31,20.21,1451590236.08,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,000908.SZ,景峰医药,1.84,10.1796,8.41,274331096.0,32258972.78,23176183.42,55435156.2,-9082789.36,-3.31,20.21,1451590512.08,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,000976.SZ,*ST华铁,1.07,4.902,3.77,113408714.0,11909095.2,11930842.0,23839937.2,21746.8,0.02,21.02,1706216450.98,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20240221,000976.SZ,ST华铁,1.07,4.902,3.77,113408714.0,11909095.2,11930842.0,23839937.2,21746.8,0.02,21.02,1706216450.98,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20240221,001314.SZ,亿道信息,41.12,0.5379,31.83,456903058.0,48116979.0,51412335.0,99529314.0,3295356.0,0.72,21.78,1443784880.0,日换手率达到20%的前5只证券
20240221,001376.SZ,百通能源,16.67,2.2699,33.87,259989141.0,18451647.8,60315144.22,78766792.02,41863496.42,16.1,30.3,768320300.0,日换手率达到20%的前5只证券
20240221,001387.SZ,雪祺电气,20.0,1.8849,37.87,257091513.0,28180374.04,23795239.2,51975613.24,-4385134.84,-1.71,20.22,670112260.0,日换手率达到20%的前5只证券
20240221,002308.SZ,*ST威创,2.39,10.1382,6.19,327484760.0,35423295.18,36188614.81,71611909.99,765319.63,0.23,21.87,2152806794.59,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,002308.SZ,威创股份,2.39,10.1382,6.19,327484760.0,35423295.18,36188614.81,71611909.99,765319.63,0.23,21.87,2152806794.59,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,002427.SZ,尤夫股份,3.78,9.8837,1.6,153728607.0,27134698.49,43674796.48,70809494.97,16540097.99,10.76,46.06,3720493179.9,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,002433.SZ,*ST太安,2.1,5.0,0.23,6407924.0,2722790.0,4869810.0,7592600.0,2147020.0,33.51,118.49,1563209812.5,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20240221,002433.SZ,太安退,2.1,5.0,0.23,6407924.0,2722790.0,4869810.0,7592600.0,2147020.0,33.51,118.49,1563209970.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20240221,002569.SZ,ST步森,5.17,5.0813,1.5,22042637.0,7047879.97,7341274.41,14389154.38,293394.44,1.33,65.28,723186967.25,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20240221,002656.SZ,ST摩登,1.46,5.036,0.59,18031945.0,5051966.0,6390394.36,11442360.36,1338428.36,7.42,63.46,889808030.3,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20240221,002729.SZ,好利科技,15.06,10.0073,3.92,282868461.0,41576789.59,56093241.62,97670031.21,14516452.03,5.13,34.53,2642483487.66,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,002769.SZ,普路通,6.07,9.9638,3.97,152484457.0,20077869.04,25287415.5,45365284.54,5209546.46,3.42,29.75,2017657377.5,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,002786.SZ,银宝山新,10.6,9.9585,4.09,1289348269.0,130434156.43,75819105.05,206253261.48,-54615051.38,-4.24,16.0,5234937200.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240221,002952.SZ,亚世光电,27.81,10.0079,14.87,526216423.0,49724363.0,68535478.0,118259841.0,18811115.0,3.57,22.47,3672172339.92,日涨幅偏离值达到7%的前5只证券
