trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20241118,000006.SZ,深振业A,8.04,-7.6923,6.72,788322922.0,149917187.5,70549986.73,220467174.23,-79367200.77,-10.07,27.97,10853898663.84,日振幅值达到15%的前5只证券
20241118,000040.SZ,ST旭蓝,1.6,5.2632,10.41,533797991.0,40501143.0,41701844.72,82202987.72,1200701.72,0.22,15.4,1696545072.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20241118,000066.SZ,中国长城,17.63,-10.0051,12.12,6869127431.0,1262317486.64,542301713.04,1804619199.68,-720015773.6,-10.48,26.27,55477965473.51,日跌幅偏离值达到7%的前5只证券
20241118,000099.SZ,中信海直,29.12,10.0113,15.06,3123625612.0,388148461.12,322705014.0,710853475.12,-65443447.12,-2.1,22.76,22590426389.44,日涨幅偏离值达到7%的前5只证券
20241118,000605.SZ,渤海股份,9.24,10.0,17.56,1267139604.0,77483836.12,136349909.64,213833745.76,58866073.52,4.65,16.88,3073581745.08,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241118,000833.SZ,粤桂股份,12.68,9.974,0.61,2988550545.41,2988550545.41,2988550545.41,5977101090.82,0.0,0.0,200.0,5752941689.68,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20241118,000880.SZ,潍柴重机,14.61,10.0151,43.53,980626715.0,106410221.06,92016187.71,198426408.77,-14394033.35,-1.47,20.23,2369186820.0,日换手率达到20%的前5只证券
20241118,000917.SZ,电广传媒,7.53,-10.0358,10.29,1119922056.0,116381039.0,140477642.6,256858681.6,24096603.6,2.15,22.94,10673469003.39,日跌幅偏离值达到7%的前5只证券
20241118,000973.SZ,佛塑科技,6.9,10.0478,0.2,37056362.0,9706362.0,34783181.04,44489543.04,25076819.04,67.67,120.06,6675219879.9,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241118,001255.SZ,博菲电气,34.98,10.0,22.16,327750866.0,29543858.8,60153984.56,89697843.36,30610125.76,9.34,27.37,699600000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241118,001296.SZ,长江材料,18.5,2.4363,38.91,379532876.0,42625914.47,31831435.77,74457350.24,-10794478.7,-2.84,19.62,975598628.5,日换手率达到20%的前5只证券
20241118,001696.SZ,宗申动力,25.98,9.9915,17.0,3662095665.0,256192717.4,381265300.74,637458018.14,125072583.34,3.42,17.41,23157006055.5,日涨幅偏离值达到7%的前5只证券
20241118,002045.SZ,国光电器,17.25,10.0128,26.7,2450298119.0,342548549.42,302595973.72,645144523.14,-39952575.7,-1.63,26.33,9788557039.5,日涨幅偏离值达到7%的前5只证券
20241118,002045.SZ,国光电器,17.25,10.0128,26.7,4114388682.0,444991922.24,385029241.33,830021163.57,-59962680.91,-1.46,20.17,9788557039.5,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241118,002194.SZ,武汉凡谷,13.32,5.7143,27.3,1724421531.0,177979762.35,152518701.69,330498464.04,-25461060.66,-1.48,19.17,6782992191.36,日振幅值达到15%的前5只证券
20241118,002194.SZ,武汉凡谷,13.32,5.7143,27.3,4012860822.0,293683852.01,333476420.89,627160272.9,39792568.88,0.99,15.63,6782992191.36,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241118,002227.SZ,奥特迅,11.24,9.9804,8.05,207945906.0,21163196.51,68599168.36,89762364.87,47435971.85,22.81,43.17,2783459358.92,日振幅值达到15%的前5只证券
20241118,002232.SZ,启明信息,22.46,-9.98,13.33,1246715192.0,81200678.57,70716900.34,151917578.91,-10483778.23,-0.84,12.19,9175998299.3,日跌幅偏离值达到7%的前5只证券
20241118,002261.SZ,拓维信息,22.54,-9.984,17.51,4501862186.0,780698358.63,241904203.51,1022602562.14,-538794155.12,-11.97,22.72,25418245254.92,日跌幅偏离值达到7%的前5只证券
20241118,002344.SZ,海宁皮城,4.76,9.9307,0.37,61156954.0,10935010.96,24658767.0,35593777.96,13723756.04,22.44,58.2,6099702437.92,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241118,002354.SZ,天娱数科,4.55,2.0179,28.62,4330936446.0,378680386.51,377333133.16,756013519.67,-1347253.35,-0.03,17.46,7363587968.1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241118,002356.SZ,赫美集团,3.98,9.9448,5.17,487430627.0,75095837.2,61790254.9,136886092.1,-13305582.3,-2.73,28.08,5218792993.58,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241118,002387.SZ,维信诺,14.61,10.0151,7.68,3900358814.0,346404959.62,437501861.35,783906820.97,91096901.73,2.34,20.1,20281609933.23,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241118,002402.SZ,和而泰,21.34,10.0,48.89,8110487268.0,772739415.83,512828309.11,1285567724.94,-259911106.72,-3.2,15.85,17101475832.32,日涨幅偏离值达到7%的前5只证券
20241118,002469.SZ,三维化学,8.79,10.0125,1.82,868787927.0,143261874.05,93998623.0,237260497.05,-49263251.05,-5.67,27.31,5528033733.69,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241118,002530.SZ,金财互联,10.33,10.0106,41.7,2954262279.0,406849955.76,184251940.14,591101895.9,-222598015.62,-7.53,20.01,7180624040.22,日换手率达到20%的前5只证券
20241118,002569.SZ,ST步森,10.64,5.0346,2.4,127837402.0,24712226.0,26985966.8,51698192.8,2273740.8,1.78,40.44,1488322402.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
