trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20240403,000506.SZ,*ST中润,5.01,10.1099,22.9,1027066640.0,72336639.01,145870282.08,218206921.09,73533643.07,7.16,21.25,4652641514.61,日涨幅偏离值达到7%的前5只证券
20240403,000506.SZ,*ST中润,5.01,10.1099,22.9,1967434169.0,89077504.09,228680304.28,317757808.37,139602800.19,7.1,16.15,4652641514.61,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240403,000506.SZ,中润资源,5.01,10.1099,22.9,1027066640.0,72336639.01,145870282.08,218206921.09,73533643.07,7.16,21.25,4652641514.61,日涨幅偏离值达到7%的前5只证券
20240403,000506.SZ,中润资源,5.01,10.1099,22.9,1967434169.0,89077504.09,228680304.28,317757808.37,139602800.19,7.1,16.15,4652641514.61,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240403,000612.SZ,焦作万方,7.12,7.7156,9.03,1630980234.0,169049261.89,202395833.43,371445095.32,33346571.54,2.04,22.77,8482911425.28,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240403,000622.SZ,*ST恒立,3.55,-6.5789,19.0,307567560.0,47771593.2,20797838.48,68569431.68,-26973754.72,-8.77,22.29,1509552300.0,日振幅值达到15%的前5只证券
20240403,000622.SZ,恒立实业,3.55,-6.5789,19.0,307567560.0,47771593.2,20797838.48,68569431.68,-26973754.72,-8.77,22.29,1509552300.0,日振幅值达到15%的前5只证券
20240403,000677.SZ,恒天海龙,3.16,-7.8717,10.97,306058937.0,72148771.0,19893776.99,92042547.99,-52254994.01,-17.07,30.07,2730170315.68,日跌幅偏离值达到7%的前5只证券
20240403,000701.SZ,厦门信达,7.02,10.0313,38.75,1295751442.0,117011746.11,111321821.0,228333567.11,-5689925.11,-0.44,17.62,3653758915.56,日涨幅偏离值达到7%的前5只证券
20240403,000701.SZ,厦门信达,7.02,10.0313,38.75,1339845491.0,121480936.11,113621549.42,235102485.53,-7859386.69,-0.59,17.55,3653758915.56,连续三个交易日内，涨幅偏离值累计达到20%的证券
20240403,000737.SZ,北方铜业,10.79,9.9898,27.13,2062002632.0,182016619.0,234776758.17,416793377.17,52760139.17,2.56,20.21,7836518007.63,日涨幅偏离值达到7%的前5只证券
20240403,000893.SZ,亚钾国际,20.27,9.9837,5.99,940777664.0,145231023.26,139111848.49,284342871.75,-6119174.77,-0.65,30.22,16460011759.98,日涨幅偏离值达到7%的前5只证券
20240403,000908.SZ,*ST景峰,2.17,-8.4388,10.45,180260031.0,51878723.45,14021133.4,65899856.85,-37857590.05,-21.0,36.56,1711929789.29,日跌幅偏离值达到7%的前5只证券
