trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20230407,000063.SZ,中兴通讯,37.0,9.9881,6.97,10192319651.0,936303937.05,881775192.88,1818079129.93,-54528744.17,-0.53,17.84,147273210480.0,日涨幅偏离值达到7%的前5只证券
20230407,000506.SZ,*ST中润,5.09,-6.2615,14.2,671291915.0,74651572.3,51243204.0,125894776.3,-23408368.3,-3.49,18.75,4726935191.49,日跌幅偏离值达到7%的前5只证券
20230407,000506.SZ,中润资源,5.09,-6.2615,14.2,671291915.0,74651572.3,51243204.0,125894776.3,-23408368.3,-3.49,18.75,4726935191.49,日跌幅偏离值达到7%的前5只证券
20230407,000516.SZ,国际医学,10.95,10.0503,4.06,817637135.0,124304984.07,135844244.54,260149228.61,11539260.47,1.41,31.82,20802459337.2,日涨幅偏离值达到7%的前5只证券
20230407,000810.SZ,创维数字,21.56,10.0,9.81,2236941087.0,195017370.4,311041139.24,506058509.64,116023768.84,5.19,22.62,24088391003.6,日涨幅偏离值达到7%的前5只证券
20230407,000810.SZ,创维数字,21.56,10.0,9.81,4009439058.0,241428304.92,447445362.67,688873667.59,206017057.75,5.14,17.18,24088391003.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
20230407,001309.SZ,德明利,81.1,1.413,24.59,389070948.0,34898882.0,42022218.0,76921100.0,7123336.0,1.83,19.77,1622000000.0,日换手率达到20%的前5只证券
20230407,001337.SZ,四川黄金,28.6,-3.7361,35.68,612879221.0,44199512.81,83843821.32,128043334.13,39644308.51,6.47,20.89,1716000000.0,日换手率达到20%的前5只证券
20230407,001366.SZ,播恩集团,18.27,-8.8323,53.16,399422010.0,68048450.05,32135644.83,100184094.88,-35912805.22,-8.99,25.08,737194500.0,日换手率达到20%的前5只证券
20230407,002122.SZ,天马股份,4.43,9.9256,9.13,784921307.0,99846501.9,104165018.93,204011520.83,4318517.03,0.55,25.99,8780190125.61,日涨幅偏离值达到7%的前5只证券
20230407,002122.SZ,汇洲智能,4.43,9.9256,9.13,784921307.0,99846501.9,104165018.93,204011520.83,4318517.03,0.55,25.99,8780588825.61,日涨幅偏离值达到7%的前5只证券
20230407,002499.SZ,科林退,0.66,0.0,2.82,3501721.0,938867.0,1502445.0,2441312.0,563578.0,16.09,69.72,124735545.0,退市整理期
20230407,002602.SZ,ST华通,6.64,9.9338,6.62,2901356436.0,226721833.99,487308330.58,714030164.57,260586496.59,8.98,24.61,45670569564.64,日涨幅偏离值达到7%的前5只证券
20230407,002602.SZ,世纪华通,6.64,9.9338,6.62,2901356436.0,226721833.99,487308330.58,714030164.57,260586496.59,8.98,24.61,45670569564.64,日涨幅偏离值达到7%的前5只证券
20230407,002681.SZ,奋达科技,6.09,6.8421,34.94,2642724796.0,200715200.42,153057379.42,353772579.84,-47657821.0,-1.8,13.39,7720370056.77,日换手率达到20%的前5只证券
20230407,002777.SZ,久远银海,41.06,9.992,4.45,1510557883.0,160127765.9,264127824.15,424255590.05,104000058.25,6.88,28.09,16374649329.04,连续三个交易日内，涨幅偏离值累计达到20%的证券
20230407,002796.SZ,世嘉科技,11.92,-6.5831,12.32,344288173.0,22379580.98,24098659.06,46478240.04,1719078.08,0.5,13.5,2763482533.36,日跌幅偏离值达到7%的前5只证券
20230407,002888.SZ,惠威科技,17.27,-9.3914,23.27,304788225.0,45427414.0,19355311.4,64782725.4,-26072102.6,-8.55,21.25,1298564562.02,日换手率达到20%的前5只证券
20230407,118032.SH,建龙转债,122.625,22.625,,1296304760.0,193013220.0,264849700.0,457862920.0,71836480.0,5.54,35.32,,向不特定对象发行的可转债上市首日交易公开信息
20230407,300002.SZ,神州泰岳,12.04,20.0399,15.7,3209532667.0,269657063.22,339718035.94,609375099.16,70060972.72,2.18,18.99,21903096205.48,日涨幅达到15%的前5只证券
20230407,300288.SZ,朗玛信息,17.28,20.0,25.02,1021838001.0,47592167.93,182709846.63,230302014.56,135117678.7,13.22,22.54,4346426580.48,日涨幅达到15%的前5只证券
20230407,300364.SZ,中文在线,23.99,20.01,21.78,3104967164.0,189203349.76,469180005.11,658383354.87,279976655.35,9.02,21.2,15594730830.94,日涨幅达到15%的前5只证券
20230407,300493.SZ,润欣科技,10.3,20.0466,17.91,857620638.0,112498256.65,238998664.5,351496921.15,126500407.85,14.75,40.99,5135814294.1,日涨幅达到15%的前5只证券
20230407,300913.SZ,兆龙互连,32.54,-4.0118,40.16,600608616.0,70076464.48,43380114.35,113456578.83,-26696350.13,-4.44,18.89,1494806250.0,日换手率达到30%的前5只证券
20230407,301221.SZ,光庭信息,57.16,20.0084,16.93,387413108.0,37353676.8,59911614.05,97265290.85,22557937.25,5.82,25.11,2476016868.0,日涨幅达到15%的前5只证券
20230407,301380.SZ,挖金客,55.12,-0.163,33.56,321828719.0,26857819.21,36912481.27,63770300.48,10054662.06,3.12,19.81,937040000.0,日换手率达到30%的前5只证券
20230407,600165.SH,*ST宁科,4.4,-10.0204,0.93,27956280.0,14339600.0,7188720.0,21528320.0,-7150880.0,-25.58,77.01,3013488610.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券
20230407,600165.SH,*ST宁科,4.4,-10.0204,0.93,46993539.0,18539138.0,8606729.0,27145867.0,-9932409.0,-21.14,57.77,3013488610.0,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
