trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20200817,000505.SZ,京粮控股,10.38,9.9576,21.32,883413129.0,43022551.75,109979748.12,153002299.87,66957196.37,7.58,17.32,4415729626.28,日换手率达到20%的前五只证券
20200817,000524.SZ,岭南控股,13.04,-3.8348,7.34,640933420.0,68706173.38,60568291.66,129274465.04,-8137881.72,-1.27,20.17,8738623865.68,日振幅值达到15%的前五只证券
20200817,000534.SZ,万泽股份,14.01,9.9686,3.63,245764115.0,34870709.0,56415795.85,91286504.85,21545086.85,8.77,37.14,6886021419.96,日涨幅偏离值达到7%的前五只证券
20200817,000571.SZ,*ST大洲,3.88,-4.902,1.27,82147794.0,20243113.62,22330538.19,42573651.81,2087424.57,2.54,51.83,,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200817,000571.SZ,新大洲A,3.88,-4.902,1.28,82147794.0,20243113.62,22330538.19,42573651.81,2087424.57,2.54,51.83,3129371397.6,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200817,000723.SZ,美锦能源,7.05,9.9844,4.21,1108070820.0,184239079.09,200001023.76,384240102.85,15761944.67,1.42,34.68,26606498870.55,日涨幅偏离值达到7%的前五只证券
20200817,000798.SZ,中水渔业,8.6,2.0166,7.24,197869917.0,11215383.08,19932737.74,31148120.82,8717354.66,4.41,15.74,2746745400.0,日振幅值达到15%的前五只证券
20200817,000887.SZ,中鼎股份,12.45,9.9823,6.16,888060760.0,114571725.6,121082834.12,235654559.72,6511108.52,0.73,26.54,15165532223.1,日涨幅偏离值达到7%的前五只证券
20200817,000981.SZ,*ST银亿,1.83,-4.6875,1.75,145816003.0,25249243.98,15744035.0,40993278.98,-9505208.98,-6.52,28.11,,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200817,000981.SZ,山子高科,1.83,-4.6875,1.74,145816003.0,25249243.98,15744035.0,40993278.98,-9505208.98,-6.52,28.11,4710997548.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200817,000987.SZ,越秀资本,24.35,9.9819,4.47,2838715240.0,161706360.74,455983497.31,617689858.05,294277136.57,10.37,21.76,64948462970.45,日涨幅偏离值达到7%的前五只证券
20200817,000987.SZ,越秀金控,24.35,9.9819,4.47,2838715240.0,161706360.74,455983497.31,617689858.05,294277136.57,10.37,21.76,,日涨幅偏离值达到7%的前五只证券
20200817,002021.SZ,ST中捷,2.88,-4.3189,2.68,90301317.0,30133593.35,12987510.0,43121103.35,-17146083.35,-18.99,47.75,,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券
20200817,002021.SZ,中捷资源,2.88,-4.3189,2.68,90301317.0,30133593.35,12987510.0,43121103.35,-17146083.35,-18.99,47.75,1979825299.2,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券
20200817,002027.SZ,分众传媒,6.73,9.9673,2.71,2636765484.0,673294974.54,1022940706.57,1696235681.11,349645732.03,13.26,64.33,98782134284.4,日涨幅偏离值达到7%的前五只证券
20200817,002163.SZ,海南发展,22.84,10.0193,9.36,1667048836.0,99969105.0,244514895.92,344484000.92,144545790.92,8.67,20.66,18351335288.16,日涨幅偏离值达到7%的前五只证券
20200817,002166.SZ,莱茵生物,10.28,-4.9908,24.93,1135430725.0,82044358.31,62729419.86,144773778.17,-19314938.45,-1.7,12.75,4649361382.24,日换手率达到20%的前五只证券
20200817,002210.SZ,*ST飞马,2.1,-4.9774,2.89,156627988.0,56994531.6,16829900.0,73824431.6,-40164631.6,-25.64,47.13,,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券
20200817,002210.SZ,飞马国际,2.1,-4.9774,2.89,156627988.0,56994531.6,16829900.0,73824431.6,-40164631.6,-25.64,47.13,3467346311.1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券
20200817,002288.SZ,*ST超华,9.46,10.0,11.97,875043445.0,104369082.41,108641263.44,213010345.85,4272181.03,0.49,24.34,7571250049.22,日涨幅偏离值达到7%的前五只证券
20200817,002288.SZ,超华科技,9.46,10.0,11.97,875043445.0,104369082.41,108641263.44,213010345.85,4272181.03,0.49,24.34,,日涨幅偏离值达到7%的前五只证券
20200817,002417.SZ,深南股份,11.35,-2.0708,48.82,1244726882.0,75227028.73,110119437.98,185346466.71,34892409.25,2.8,14.89,,日换手率达到20%的前五只证券
20200817,002417.SZ,深南退,11.35,-2.0708,47.55,1244726882.0,75227028.73,110119437.98,185346466.71,34892409.25,2.8,14.89,2674035847.2,日振幅值达到15%的前五只证券
20200817,002506.SZ,协鑫集成,5.68,10.0775,20.5,5422640947.0,321889840.99,882852117.41,1204741958.4,560962276.42,10.34,22.22,28822873557.6,日振幅值达到15%的前五只证券
20200817,002585.SZ,双星新材,9.93,9.9668,10.17,858856481.0,106312633.62,83294413.94,189607047.56,-23018219.68,-2.68,22.08,8736367616.97,日涨幅偏离值达到7%的前五只证券
20200817,002779.SZ,中坚科技,16.49,-8.1849,6.37,123578627.0,9022986.5,26901202.0,35924188.5,17878215.5,14.47,29.07,1952985317.25,日跌幅偏离值达到7%的前五只证券
20200817,002780.SZ,三夫户外,18.4,-9.4488,15.85,324069713.0,64471074.3,80496064.28,144967138.58,16024989.98,4.94,44.73,1997063044.0,日跌幅偏离值达到7%的前五只证券
20200817,002785.SZ,万里石,23.24,-8.1786,8.99,340627587.0,57709696.0,38524665.0,96234361.0,-19185031.0,-5.63,28.25,3767950166.68,日跌幅偏离值达到7%的前五只证券
20200817,002898.SZ,赛隆药业,13.57,-6.4783,9.27,82268047.0,16094161.19,6449048.8,22543209.99,-9645112.39,-11.72,27.4,893213428.35,日跌幅偏离值达到7%的前五只证券
20200817,002919.SZ,名臣健康,31.01,3.643,25.31,345042657.0,37179959.62,34106580.0,71286539.62,-3073379.62,-0.89,20.66,1386953104.95,日换手率达到20%的前五只证券
20200817,002919.SZ,名臣健康,31.01,3.643,25.31,943777962.0,105124225.5,86113833.8,191238059.3,-19010391.7,-2.01,20.26,1386953104.95,连续三个交易日内，涨幅偏离值累计达到20%的证券
20200817,002991.SZ,甘源食品,148.07,2.2865,52.17,1810454150.0,221105979.56,299072303.96,520178283.52,77966324.4,4.31,28.73,3450623280.0,日换手率达到20%的前五只证券
20200817,002993.SZ,奥海科技,38.71,44.0104,0.27,4705636.0,309680.0,4705636.24,5015316.24,4395956.24,93.42,106.58,1749692000.0,无价格涨跌幅限制的证券
20200817,002995.SZ,天地在线,85.47,-10.0032,36.29,506545823.0,71383868.77,27961624.94,99345493.71,-43422243.83,-8.57,19.61,1382049900.0,日换手率达到20%的前五只证券
20200817,300090.SZ,盛运退,0.13,8.3333,1.75,2884396.0,996337.8,1950206.0,2946543.8,953868.2,33.07,102.15,166348967.33,退市整理期
20200817,300120.SZ,经纬辉开,17.05,10.0,8.42,1184564712.0,127201144.19,161773725.72,288974869.91,34572581.53,2.92,24.4,4039795440.45,连续三个交易日内，涨幅偏离值累计达到20%的证券
20200817,300156.SZ,神雾退,0.14,7.6923,1.5,1498170.0,573240.0,787403.72,1360643.72,214163.72,14.3,90.82,101052000.0,退市整理期
20200817,300163.SZ,ST先锋,4.49,-10.02,15.93,250680609.0,88781924.37,24489446.0,113271370.37,-64292478.37,-25.65,45.19,1560637890.78,日跌幅偏离值达到7%的前五只证券
20200817,300163.SZ,先锋新材,4.49,-10.02,15.15,250680609.0,88781924.37,24489446.0,113271370.37,-64292478.37,-25.65,45.19,,日跌幅偏离值达到7%的前五只证券
20200817,300189.SZ,神农种业,5.43,-8.4317,25.25,1335005584.0,120246821.34,52184474.0,172431295.34,-68062347.34,-5.1,12.92,5229360131.64,日跌幅偏离值达到7%的前五只证券
20200817,300189.SZ,神农科技,5.43,-8.4317,25.25,1335005584.0,120246821.34,52184474.0,172431295.34,-68062347.34,-5.1,12.92,,日跌幅偏离值达到7%的前五只证券
20200817,300216.SZ,千山退,1.49,-9.697,0.0,149.0,149.0,149.0,298.0,0.0,0.0,200.0,434609931.82,退市整理期
