trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20241202,000564.SZ,供销大集,3.66,9.9099,10.96,5562119440.0,520483124.49,488698246.97,1009181371.46,-31784877.52,-0.57,18.14,52107930998.22,日涨幅偏离值达到7%的前5只证券
20241202,000619.SZ,海螺新材,6.79,10.0486,20.84,694001061.0,62158208.91,50793250.96,112951459.87,-11364957.95,-1.64,16.28,2444400000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241202,000712.SZ,锦龙股份,17.75,-9.9899,22.61,3642343159.0,523074289.15,262995518.29,786069807.44,-260078770.86,-7.14,21.58,15888947556.25,日跌幅偏离值达到7%的前5只证券
20241202,000716.SZ,黑芝麻,8.88,10.0372,23.75,3450781027.0,288614079.0,369866824.0,658480903.0,81252745.0,2.35,19.08,6222142615.68,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241202,000889.SZ,ST中嘉,2.55,4.9383,2.31,188385139.0,27555302.0,22411038.0,49966340.0,-5144264.0,-2.73,26.52,2218116673.8,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20241202,001209.SZ,洪兴股份,21.45,10.0,57.17,471434937.0,58914607.65,65938606.8,124853214.45,7023999.15,1.49,26.48,864174575.55,日换手率达到20%的前5只证券
20241202,001229.SZ,魅视科技,42.96,-9.9937,43.69,557495340.0,58486758.2,67020339.68,125507097.88,8533581.48,1.53,22.51,1263277850.64,日跌幅偏离值达到7%的前5只证券
20241202,001229.SZ,魅视科技,42.96,-9.9937,43.69,1571308195.0,183880176.0,153853905.11,337734081.11,-30026270.89,-1.91,21.49,1263277850.64,连续三个交易日内，跌幅偏离值累计达到20%的证券
20241202,001300.SZ,三柏硕,15.64,6.3222,40.62,409116786.0,34357314.26,52327559.0,86684873.26,17970244.74,4.39,21.19,1035666520.68,日换手率达到20%的前5只证券
20241202,002076.SZ,星光股份,2.81,10.1961,22.69,618810684.0,36867685.5,93593624.0,130461309.5,56725938.5,9.17,21.08,2903435956.3,日振幅值达到15%的前5只证券
20241202,002095.SZ,生意宝,30.02,2.7027,33.21,11111444445.66,11111444445.66,11111444445.66,22222888891.32,0.0,0.0,200.0,7556286618.3,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20241202,002127.SZ,南极电商,5.13,10.0858,23.28,2329554900.0,170289559.11,150133482.8,320423041.91,-20156076.31,-0.87,13.75,10232832530.61,日涨幅偏离值达到7%的前5只证券
20241202,002175.SZ,东方智造,4.62,2.2124,32.88,1912973437.0,285653837.96,245799440.4,531453278.36,-39854397.56,-2.08,27.78,5898692308.74,日振幅值达到15%的前5只证券
20241202,002187.SZ,广百股份,6.53,-9.931,14.44,498253423.0,38562608.2,30861228.0,69423836.2,-7701380.2,-1.55,13.93,3376734607.98,日跌幅偏离值达到7%的前5只证券
20241202,002193.SZ,如意集团,6.44,10.0855,1.13,359868778.0,62065455.0,64651000.0,126716455.0,2585545.0,0.72,35.21,1685438482.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241202,002195.SZ,岩山科技,4.05,10.0543,10.71,2416169402.0,199241563.8,359432071.2,558673635.0,160190507.4,6.63,23.12,22732848498.6,日涨幅偏离值达到7%的前5只证券
20241202,002269.SZ,美邦服饰,2.22,9.901,9.73,1641060114.0,117621860.6,195006427.0,312628287.6,77384566.4,4.72,19.05,5577750000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241202,002312.SZ,川发龙蟒,21.08,10.0209,21.78,7603092752.0,625875727.2,722627720.7,1348503447.9,96751993.5,1.27,17.74,36958267896.2,日涨幅偏离值达到7%的前5只证券
20241202,002400.SZ,省广集团,9.42,10.0467,38.2,6036822625.0,501322159.0,571813007.86,1073135166.86,70490848.86,1.17,17.78,16260470701.56,日涨幅偏离值达到7%的前5只证券
20241202,002582.SZ,好想你,8.82,5.1251,30.87,905530364.0,69120930.0,72192452.2,141313382.2,3071522.2,0.34,15.61,3035135066.04,日振幅值达到15%的前5只证券
20241202,002593.SZ,日上集团,4.93,10.0446,12.05,316565277.0,40173619.24,148658225.6,188831844.84,108484606.36,34.27,59.65,2812411105.12,日振幅值达到15%的前5只证券
20241202,002695.SZ,煌上煌,10.05,9.8361,14.33,993322170.0,99610024.32,73871901.24,173481925.56,-25738123.08,-2.59,17.46,4666752745.35,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241202,002718.SZ,友邦吊顶,13.95,-0.3571,11.71,549166895.0,68997854.49,46856964.0,115854818.49,-22140890.49,-4.03,21.1,909652381.2,连续三个交易日内，跌幅偏离值累计达到20%的证券
20241202,002820.SZ,桂发祥,17.47,10.0126,0.79,1568613862.85,1568613862.85,1568613862.85,3137227725.7,0.0,0.0,200.0,3496760364.82,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券
20241202,002846.SZ,英联股份,10.45,-9.9914,24.78,677379759.0,76259142.63,59308894.6,135568037.23,-16950248.03,-2.5,20.01,2685839103.2,日跌幅偏离值达到7%的前5只证券
20241202,002862.SZ,实丰文化,34.14,-8.9114,40.39,1263304661.0,66794128.5,73589748.5,140383877.0,6795620.0,0.54,11.11,3078645613.62,日跌幅偏离值达到7%的前5只证券
20241202,002862.SZ,实丰文化,34.14,-8.9114,40.39,1420177201.0,70407200.5,79200504.5,149607705.0,8793304.0,0.62,10.53,3078645613.62,连续三个交易日内，跌幅偏离值累计达到20%的证券
20241202,123101.SZ,拓斯转债,258.022,12.0568,,19556983241.0,4927249793.54,4925956312.43,9853206105.97,-1293481.11,-0.01,50.38,,连续三个交易日内，涨幅偏离值累计达到30%的可转债
20241202,300098.SZ,高新兴,7.34,19.9346,25.63,2792168937.0,182676085.81,452710660.79,635386746.6,270034574.98,9.67,22.76,11316398222.18,日涨幅达到15%的前5只证券
20241202,300189.SZ,神农种业,4.96,20.0969,37.14,1540898077.0,89603002.0,267184983.34,356787985.34,177581981.34,11.52,23.15,4395787967.04,日涨幅达到15%的前5只证券
20241202,300276.SZ,三丰智能,8.33,20.0288,27.33,2280927451.0,284417660.83,219558130.88,503975791.71,-64859529.95,-2.84,22.1,8503013450.26,日涨幅达到15%的前5只证券
20241202,300276.SZ,三丰智能,8.33,20.0288,27.33,4398538745.0,340061393.83,468517212.96,808578606.79,128455819.13,2.92,18.38,8503013450.26,连续三个交易日内，涨幅偏离值累计达到30%的证券
