trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20210331,000065.SZ,北方国际,9.46,10.0,12.17,770124826.0,106638803.12,119323166.16,225961969.28,12684363.04,1.65,29.34,6367684388.78,日涨幅偏离值达到7%的前5只证券
20210331,000065.SZ,北方国际,9.46,10.0,12.17,809597141.0,111006858.28,139068180.6,250075038.88,28061322.32,3.47,30.89,6367684388.78,连续三个交易日内，涨幅偏离值累计达到20%的证券
20210331,000151.SZ,中成股份,9.67,10.0114,0.63,32377628.0,7316516.0,32377628.33,39694144.33,25061112.33,77.4,122.6,2577480160.89,连续三个交易日内，涨幅偏离值累计达到20%的证券
20210331,000587.SZ,*ST金洲,1.72,3.6145,1.18,70093109.0,22890836.96,26964532.08,49855369.04,4073695.12,5.81,71.13,2086380382.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210331,000600.SZ,建投能源,6.51,9.9662,7.5,509327058.0,64220216.03,90244400.85,154464616.88,26024184.82,5.11,30.33,7096187260.26,日涨幅偏离值达到7%的前5只证券
20210331,000617.SZ,中油资本,8.05,7.0479,2.24,2887248787.0,1406355362.13,225867063.21,1632222425.34,-1180488298.92,-40.89,56.53,101768736585.95,连续三个交易日内，涨幅偏离值累计达到20%的证券
20210331,000662.SZ,天夏退,0.21,0.0,1.04,2444340.0,1042646.0,1225297.0,2267943.0,182651.0,7.47,92.78,229525953.09,退市整理期
20210331,000883.SZ,湖北能源,6.44,10.0855,2.03,847670476.0,120249962.0,139568154.0,259818116.0,19318192.0,2.28,30.65,41891403925.84,日涨幅偏离值达到7%的前5只证券
20210331,000883.SZ,湖北能源,6.44,10.0855,2.03,2325202558.0,229548072.53,329742273.68,559290346.21,100194201.15,4.31,24.05,41891403925.84,连续三个交易日内，涨幅偏离值累计达到20%的证券
20210331,000928.SZ,中钢国际,6.74,9.9511,11.06,899341092.0,61962774.03,105205815.68,167168589.71,43243041.65,4.81,18.59,8469697941.08,日涨幅偏离值达到7%的前5只证券
20210331,000958.SZ,东方能源,5.09,9.9352,8.65,473443571.0,42463916.74,90555245.7,133019162.44,48091328.96,10.16,28.1,,日涨幅偏离值达到7%的前5只证券
20210331,000958.SZ,电投产融,5.09,9.9352,8.65,473443571.0,42463916.74,90555245.7,133019162.44,48091328.96,10.16,28.1,5609583133.09,日涨幅偏离值达到7%的前5只证券
20210331,000966.SZ,长源电力,8.31,-9.9675,21.38,2049332544.0,198422288.04,165470872.61,363893160.65,-32951415.43,-1.61,17.76,9209840704.8,日跌幅偏离值达到7%的前5只证券
