trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20221207,000006.SZ,深振业A,5.31,-6.0177,15.55,5535186878.0,286582480.19,276721796.53,563304276.72,-9860683.66,-0.18,10.18,7168473694.26,连续三个交易日内，跌幅偏离值累计达到20%的证券
20221207,000029.SZ,深深房A,12.03,-10.0224,3.18,345015879.0,45880863.39,33473960.69,79354824.08,-12406902.7,-3.6,23.0,11077069800.0,日跌幅偏离值达到7%的前5只证券
20221207,000573.SZ,粤宏远A,5.26,0.1905,41.15,1430649317.0,122556183.31,144223566.4,266779749.71,21667383.09,1.51,18.65,3329211931.5,日振幅值达到15%的前5只证券
20221207,000608.SZ,阳光股份,3.4,-10.0529,12.98,336774130.0,42470098.86,25556374.0,68026472.86,-16913724.86,-5.02,20.2,2549326320.6,日跌幅偏离值达到7%的前5只证券
20221207,000650.SZ,仁和药业,7.72,9.9715,15.74,1579358398.0,117369235.71,122386223.46,239755459.17,5016987.75,0.32,15.18,10362702363.48,日涨幅偏离值达到7%的前5只证券
20221207,000752.SZ,*ST西发,4.55,5.0808,0.66,25984124.0,10734340.33,8030791.0,18765131.33,-2703549.33,-10.4,72.22,1200101134.05,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20221207,000752.SZ,ST西发,4.55,5.0808,0.66,25984124.0,10734340.33,8030791.0,18765131.33,-2703549.33,-10.4,72.22,1200101134.05,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20221207,000756.SZ,新华制药,26.96,9.9959,20.82,2338536900.0,195420906.48,246410683.18,441831589.66,50989776.7,2.18,18.89,11763530131.2,日涨幅偏离值达到7%的前5只证券
20221207,000756.SZ,新华制药,26.96,9.9959,20.82,6788880527.0,400946870.68,527865555.38,928812426.06,126918684.7,1.87,13.68,11763530131.2,连续三个交易日内，涨幅偏离值累计达到20%的证券
20221207,001256.SZ,炜冈科技,23.76,10.0,0.51,11404971.0,319874.4,11404970.64,11724845.04,11085096.24,97.2,102.8,847127160.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20221207,001299.SZ,美能能源,25.35,-7.9186,43.21,527680211.0,74991369.8,47187808.65,122179178.45,-27803561.15,-5.27,23.15,1188915000.0,日换手率达到20%的前5只证券
20221207,001317.SZ,三羊马,48.49,10.0045,18.41,578949493.0,30248522.0,90449936.14,120698458.14,60201414.14,10.4,20.85,1437243600.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20221207,001318.SZ,阳光乳业,17.71,-1.5564,41.57,514457761.0,49261952.74,37122227.23,86384179.97,-12139725.51,-2.36,16.79,1252097000.0,日换手率达到20%的前5只证券
20221207,001338.SZ,永顺泰,23.3,-8.6991,56.85,1694613722.0,191711457.78,162158067.99,353869525.77,-29553389.79,-1.74,20.88,2922582096.4,日跌幅偏离值达到7%的前5只证券
20221207,002193.SZ,如意集团,9.47,9.9884,5.83,509435238.0,38858662.56,42668051.05,81526713.61,3809388.49,0.75,16.0,2471013852.11,连续三个交易日内，涨幅偏离值累计达到20%的证券
20221207,002289.SZ,ST宇顺,8.86,-9.8678,8.71,207028163.0,76045005.0,30944799.0,106989804.0,-45100206.0,-21.78,51.68,2340805204.38,日跌幅偏离值达到7%的前5只证券
20221207,002289.SZ,宇顺电子,8.86,-9.8678,8.71,207028163.0,76045005.0,30944799.0,106989804.0,-45100206.0,-21.78,51.68,2340805204.38,日跌幅偏离值达到7%的前5只证券
20221207,002336.SZ,*ST人乐,9.48,9.9768,5.07,306869445.0,39489365.0,67305010.7,106794375.7,27815645.7,9.06,34.8,3537699000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20221207,002336.SZ,人人乐,9.48,9.9768,5.07,306869445.0,39489365.0,67305010.7,106794375.7,27815645.7,9.06,34.8,3537699000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20221207,002420.SZ,毅昌科技,9.07,2.2548,27.58,926876058.0,66962652.0,61652731.96,128615383.96,-5309920.04,-0.57,13.88,3535900399.23,日振幅值达到15%的前5只证券
20221207,002423.SZ,中粮资本,9.27,9.9644,6.94,1449906577.0,271868280.71,115156429.0,387024709.71,-156711851.71,-10.81,26.69,21359058680.25,日涨幅偏离值达到7%的前5只证券
20221207,002424.SZ,ST百灵,10.29,10.0535,25.27,2631931305.0,266941657.9,165782342.44,432724000.34,-101159315.46,-3.84,16.44,11089046643.15,日涨幅偏离值达到7%的前5只证券
20221207,002424.SZ,ST百灵,10.29,10.0535,25.27,5795125092.0,501480655.41,427727712.69,929208368.1,-73752942.72,-1.27,16.03,11089046643.15,连续三个交易日内，涨幅偏离值累计达到20%的证券
20221207,002424.SZ,贵州百灵,10.29,10.0535,25.27,2631931305.0,266941657.9,165782342.44,432724000.34,-101159315.46,-3.84,16.44,11089046643.15,日振幅值达到15%的前5只证券
20221207,002424.SZ,贵州百灵,10.29,10.0535,25.27,5795125092.0,501480655.41,427727712.69,929208368.1,-73752942.72,-1.27,16.03,11089046643.15,连续三个交易日内，涨幅偏离值累计达到20%的证券
20221207,002528.SZ,ST英飞拓,7.89,10.0418,16.94,3030327330.0,202365633.57,253937322.48,456302956.05,51571688.91,1.7,15.06,8256405690.39,连续三个交易日内，涨幅偏离值累计达到20%的证券
20221207,002528.SZ,英飞拓,7.89,10.0418,16.94,3030327330.0,202365633.57,253937322.48,456302956.05,51571688.91,1.7,15.06,8256405690.39,连续三个交易日内，涨幅偏离值累计达到20%的证券
20221207,002599.SZ,盛通股份,5.76,-9.8592,33.17,789731570.0,106563992.24,75459859.5,182023851.74,-31104132.74,-3.94,23.05,2280131948.16,日跌幅偏离值达到7%的前5只证券
20221207,002603.SZ,以岭药业,49.12,10.0112,16.62,10712115630.0,953597841.99,814856577.03,1768454419.02,-138741264.96,-1.3,16.51,67588643290.4,日涨幅偏离值达到7%的前5只证券
20221207,002776.SZ,*ST柏龙,3.43,4.893,12.7,242486086.0,43155400.59,22927726.0,66083126.59,-20227674.59,-8.34,27.25,1845302633.58,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20221207,002776.SZ,ST柏龙,3.43,4.893,12.7,242486086.0,43155400.59,22927726.0,66083126.59,-20227674.59,-8.34,27.25,1845302633.58,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20221207,002875.SZ,安奈儿,22.97,10.0096,35.85,979648601.0,119759230.91,73895237.14,193654468.05,-45863993.77,-4.68,19.77,2813279921.9,日换手率达到20%的前5只证券
20221207,111010.SH,立昂转债,128.021,28.021,,2502197350.0,425273240.0,631599200.0,1056872440.0,206325960.0,8.25,42.24,,向不特定对象发行的可转债上市首日交易公开信息
