trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20200928,000411.SZ,英特集团,19.28,-9.9907,14.49,610250225.0,91509226.2,35943597.37,127452823.57,-55565628.83,-9.11,20.89,3997169528.88,日跌幅偏离值达到7%的前5只证券
20200928,000523.SZ,广州浪奇,5.13,-10.0,0.19,6035445.0,4289193.0,1761642.0,6050835.0,-2527551.0,-41.88,100.25,,日跌幅偏离值达到7%的前5只证券
20200928,000523.SZ,红棉股份,5.13,-10.0,0.19,6035445.0,4289193.0,1761642.0,6050835.0,-2527551.0,-41.88,100.25,3216273896.88,日跌幅偏离值达到7%的前5只证券
20200928,000548.SZ,湖南投资,4.4,-4.1394,6.42,737928746.0,61474207.75,38810160.11,100284367.86,-22664047.64,-3.07,13.59,2196430768.4,连续三个交易日内，跌幅偏离值累计达到20%的证券
20200928,000552.SZ,甘肃能化,2.7,8.0,3.04,183578791.0,21140577.0,32934972.39,54075549.39,11794395.39,6.42,29.46,6166101407.4,日涨幅偏离值达到7%的前5只证券
20200928,000552.SZ,靖远煤电,2.7,8.0,3.04,183578791.0,21140577.0,32934972.39,54075549.39,11794395.39,6.42,29.46,,日涨幅偏离值达到7%的前5只证券
20200928,000573.SZ,粤宏远A,3.08,10.0,2.41,46980497.0,9714320.0,31992268.0,41706588.0,22277948.0,47.42,88.77,1946577953.32,日涨幅偏离值达到7%的前5只证券
20200928,000638.SZ,万方发展,6.93,-9.0551,15.81,353104617.0,31039993.42,34548450.0,65588443.42,3508456.58,0.99,18.57,2144142000.0,日振幅值达到15%的前5只证券
20200928,000688.SZ,国城矿业,20.7,-10.0,0.29,67484070.0,64840680.0,58674150.0,123514830.0,-6166530.0,-9.14,183.03,23542006375.8,日跌幅偏离值达到7%的前5只证券
20200928,000861.SZ,海印股份,2.97,-10.0,3.06,201191274.0,54659736.62,50236256.7,104895993.32,-4423479.92,-2.2,52.14,6195914555.49,日跌幅偏离值达到7%的前5只证券
20200928,000959.SZ,首钢股份,3.79,-9.9762,0.93,181080021.0,55588440.09,42396800.92,97985241.01,-13191639.17,-7.28,54.11,19166421302.34,日跌幅偏离值达到7%的前5只证券
20200928,002132.SZ,恒星科技,3.22,9.8976,2.9,113372211.0,8504419.0,37716261.45,46220680.45,29211842.45,25.77,40.77,4035995343.66,日涨幅偏离值达到7%的前5只证券
20200928,002201.SZ,九鼎新材,14.93,10.0221,2.83,136963686.0,14825330.8,58699661.12,73524991.92,43874330.32,32.03,53.68,,日涨幅偏离值达到7%的前5只证券
20200928,002201.SZ,正威新材,14.93,10.0221,2.83,136963686.0,14825330.8,58699661.12,73524991.92,43874330.32,32.03,53.68,4951315387.32,日涨幅偏离值达到7%的前5只证券
20200928,002287.SZ,奇正藏药,25.92,-10.0,1.81,254127557.0,24996074.1,23334653.17,48330727.27,-1661420.93,-0.65,19.02,13683673699.2,日跌幅偏离值达到7%的前5只证券
20200928,002675.SZ,东诚药业,21.36,-9.9874,2.66,399360052.0,136592207.57,99569005.76,236161213.33,-37023201.81,-9.27,59.13,14572803759.12,日跌幅偏离值达到7%的前5只证券
20200928,002871.SZ,伟隆股份,21.02,9.9948,24.3,207157477.0,26820405.73,45839498.3,72659904.03,19019092.57,9.18,35.07,894743626.0,日涨幅偏离值达到7%的前5只证券
20200928,002931.SZ,锋龙股份,21.16,-5.409,36.82,334970503.0,59197315.14,25152618.6,84349933.74,-34044696.54,-10.16,25.18,918478069.76,日换手率达到20%的前5只证券
