trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20201103,000612.SZ,焦作万方,6.95,9.9684,3.38,272398404.0,13378696.32,64332802.81,77711499.13,50954106.49,18.71,28.53,8277847150.8,日涨幅偏离值达到7%的前5只证券
20201103,000816.SZ,智慧农业,2.52,10.0437,12.34,411471862.0,43465019.43,62852353.46,106317372.89,19387334.03,4.71,25.84,3367419229.44,日涨幅偏离值达到7%的前5只证券
20201103,000878.SZ,云南铜业,13.77,9.984,3.82,846753603.0,59590991.74,259141515.44,318732507.18,199550523.7,23.57,37.64,22608717962.85,日涨幅偏离值达到7%的前5只证券
20201103,000908.SZ,*ST景峰,5.14,10.0642,5.27,189817755.0,29288885.0,51726718.4,81015603.4,22437833.4,11.82,42.68,3717959910.56,日涨幅偏离值达到7%的前5只证券
20201103,000908.SZ,景峰医药,5.14,10.0642,5.27,189817755.0,29288885.0,51726718.4,81015603.4,22437833.4,11.82,42.68,,日涨幅偏离值达到7%的前5只证券
20201103,000996.SZ,中国中期,9.09,10.0484,4.43,135722591.0,8990978.42,49918333.48,58909311.9,40927355.06,30.16,43.4,,日涨幅偏离值达到7%的前5只证券
20201103,000996.SZ,中期退,9.09,10.0484,4.43,135722591.0,8990978.42,49918333.48,58909311.9,40927355.06,30.16,43.4,3136050000.0,日涨幅偏离值达到7%的前5只证券
20201103,002256.SZ,*ST兆新,0.98,-4.8544,0.37,39667431.0,8220854.0,4351811.0,12572665.0,-3869043.0,-9.75,31.7,,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券
20201103,002256.SZ,兆新股份,0.98,-4.8544,0.37,39667431.0,8220854.0,4351811.0,12572665.0,-3869043.0,-9.75,31.7,1363125019.06,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券
20201103,002340.SZ,格林美,4.91,10.0897,4.81,950250290.0,79011044.66,289973090.22,368984134.88,210962045.56,22.2,38.83,20263307177.52,日涨幅偏离值达到7%的前5只证券
20201103,002478.SZ,常宝股份,5.58,10.0592,3.4,109287771.0,23255163.0,12297444.0,35552607.0,-10957719.0,-10.03,32.53,3341009682.9,日涨幅偏离值达到7%的前5只证券
20201103,002488.SZ,金固股份,9.3,10.0592,5.84,431973444.0,46673110.0,76946218.66,123619328.66,30273108.66,7.01,28.62,7565222528.4,日涨幅偏离值达到7%的前5只证券
20201103,002524.SZ,光正眼科,15.15,10.0218,9.97,708254810.0,84346623.7,102746375.46,187092999.16,18399751.76,2.6,26.42,7336042004.25,日涨幅偏离值达到7%的前5只证券
20201103,002759.SZ,天际股份,15.78,-9.4145,6.26,411066096.0,69560888.05,36106192.0,105667080.05,-33454696.05,-8.14,25.71,6345967507.26,日跌幅偏离值达到7%的前5只证券
20201103,002976.SZ,瑞玛工业,35.63,7.546,31.18,276341864.0,19095927.54,19053299.58,38149227.12,-42627.96,-0.02,13.81,,日换手率达到20%的前5只证券
20201103,002976.SZ,瑞玛精密,35.63,7.546,31.18,276341864.0,19095927.54,19053299.58,38149227.12,-42627.96,-0.02,13.81,890750000.0,日换手率达到20%的前5只证券
20201103,003006.SZ,百亚股份,20.19,-1.2714,27.61,238405186.0,29519349.6,29404020.6,58923370.2,-115329.0,-0.05,24.72,863683782.0,日换手率达到20%的前5只证券
20201103,003009.SZ,中天火箭,64.08,2.3806,36.39,871548964.0,69207327.1,60263718.43,129471045.53,-8943608.67,-1.03,14.86,2489386248.0,日换手率达到20%的前5只证券
20201103,003015.SZ,日久光电,15.19,-2.1263,33.24,347701436.0,35066373.16,34154211.79,69220584.95,-912161.37,-0.26,19.91,1067350671.73,日换手率达到20%的前5只证券
20201103,003017.SZ,大洋生物,53.11,10.0041,28.19,215071268.0,22396738.8,35970990.78,58367729.58,13574251.98,6.31,27.14,796650000.0,日涨幅偏离值达到7%的前5只证券
20201103,300176.SZ,派生科技,11.45,20.021,14.4,593687625.0,29439458.9,54897802.0,84337260.9,25458343.1,4.29,14.21,4295922797.8,日涨幅达到15%的前5只证券
20201103,300402.SZ,宝色股份,24.53,20.0098,11.51,532086907.0,19540922.0,71521884.43,91062806.43,51980962.43,9.77,17.11,4955060000.0,日涨幅达到15%的前5只证券
20201103,300403.SZ,汉宇集团,9.96,20.0,7.26,667244487.0,47703553.6,92800276.66,140503830.26,45096723.06,6.76,21.06,3794184272.16,连续三个交易日内，涨幅偏离值累计达到30%的证券
20201103,300431.SZ,暴风退,0.28,0.0,4.12,2860439.0,889116.76,930860.0,1819976.76,41743.24,1.46,63.63,69457343.76,退市整理期
20201103,300514.SZ,友讯达,21.74,19.9779,20.17,649816960.0,107267700.0,55945341.4,163213041.4,-51322358.6,-7.9,25.12,3324306880.0,日涨幅达到15%的前5只证券
20201103,300514.SZ,友讯达,21.74,19.9779,20.17,933752578.0,123982441.98,80844157.92,204826599.9,-43138284.06,-4.62,21.94,3324306880.0,连续三个交易日内，涨幅偏离值累计达到30%的证券
20201103,300708.SZ,聚灿光电,33.66,20.0,22.61,1322052176.0,53462282.22,119464746.65,172927028.87,66002464.43,4.99,13.08,6095161147.68,日涨幅达到15%的前5只证券
20201103,300720.SZ,海川智能,32.35,-6.2319,46.3,630966510.0,45309452.18,52463459.64,97772911.82,7154007.46,1.13,15.5,1352449980.0,日换手率达到30%的前5只证券
20201103,300781.SZ,因赛集团,50.01,-17.4752,53.93,790700862.0,56246867.76,62752047.32,118998915.08,6505179.56,0.82,15.05,1377605466.0,日跌幅达到15%的前5只证券
20201103,300831.SZ,派瑞股份,30.32,19.9842,58.77,1345718032.0,52954735.0,137211860.0,190166595.0,84257125.0,6.26,14.13,2425600000.0,日涨幅达到15%的前5只证券
20201103,300836.SZ,佰奥智能,73.55,4.4448,59.5,542127134.0,84523850.25,40114663.12,124638513.37,-44409187.13,-8.19,22.99,905689551.5,日换手率达到30%的前5只证券
20201103,300843.SZ,胜蓝股份,48.94,0.9905,80.19,1535676579.0,96540022.32,89930581.13,186470603.45,-6609441.19,-0.43,12.14,1822036200.0,日换手率达到30%的前5只证券
20201103,600059.SH,古越龙山,9.76,10.0338,2.05,156790201.0,28493307.0,53113369.8,81606676.8,24620062.8,15.7,52.05,7891195850.4,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券
20201103,600178.SH,东安动力,7.67,10.043,4.53,156041601.0,6771307.0,46125883.74,52897190.74,39354576.74,25.22,33.9,3544153600.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券
20201103,600185.SH,格力地产,10.11,10.0109,3.0,604898342.0,59938342.56,160805278.11,220743620.67,100866935.55,16.68,36.49,20837634357.3,有价格涨跌幅限制的日价格振幅达到15%的前三只证券
20201103,601187.SH,厦门银行,8.09,8.445,39.85,835719367.0,65113530.99,150597528.29,215711059.28,85483997.3,10.23,25.81,2135054463.01,有价格涨跌幅限制的日换手率达到20%的前三只证券
20201103,601865.SH,福莱特,41.8,-5.9194,5.95,856706003.0,114754380.23,89182978.02,203937358.25,-25571402.21,-2.98,23.8,14252964000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券
20201103,601995.SH,中金公司,41.47,10.0,34.17,3591100466.0,196661641.62,661216453.06,857878094.68,464554811.44,12.94,23.89,10793752214.96,有价格涨跌幅限制的日换手率达到20%的前三只证券
20201103,603002.SH,宏昌电子,5.49,10.02,3.79,124777137.0,13725123.0,28601196.0,42326319.0,14876073.0,11.92,33.92,3373120233.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券
20201103,603569.SH,长久物流,8.88,-1.1136,0.92,282953900.0,52494504.37,14676703.0,67171207.37,-37817801.37,-13.37,23.74,4975254156.72,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券
20201103,603976.SH,正川股份,76.85,6.2932,9.73,1095131172.0,64421520.88,81050498.0,145472018.88,16628977.12,1.52,13.28,11619720000.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券
20201103,605198.SH,安德利,28.31,9.9845,35.53,194774478.0,42303559.1,47212738.73,89516297.83,4909179.63,2.52,45.96,566200000.0,有价格涨跌幅限制的日换手率达到20%的前三只证券
20201103,605198.SH,德利股份,28.31,9.9845,35.53,194774478.0,42303559.1,47212738.73,89516297.83,4909179.63,2.52,45.96,,有价格涨跌幅限制的日换手率达到20%的前三只证券
20201103,900904.SH,神奇B股,0.52,-6.81,0.92,264229.0,94072.26,114146.5,208218.76,20074.24,7.6,78.8,2731835533.92,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券
20201104,000301.SZ,东方盛虹,7.71,9.0523,5.19,497786667.0,135764065.0,188024645.39,323788710.39,52260580.39,10.5,65.05,9720707723.22,日涨幅偏离值达到7%的前5只证券
20201104,000301.SZ,东方盛虹,7.71,9.0523,5.19,901042623.0,255182898.02,307754714.05,562937612.07,52571816.03,5.83,62.48,9720707723.22,连续三个交易日内，涨幅偏离值累计达到20%的证券
20201104,000571.SZ,*ST大洲,2.99,-4.7771,0.72,64784502.0,33550057.81,29488848.27,63038906.08,-4061209.54,-6.27,97.31,2411551669.8,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20201104,000571.SZ,新大洲A,2.99,-4.7771,0.72,64784502.0,33550057.81,29488848.27,63038906.08,-4061209.54,-6.27,97.31,2411551669.8,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20201104,000816.SZ,智慧农业,2.77,9.9206,4.96,179659790.0,31882603.0,28164495.0,60047098.0,-3718108.0,-2.07,33.42,3701488597.44,日涨幅偏离值达到7%的前5只证券
20201104,000963.SZ,华东医药,30.35,10.0036,5.28,2752448056.0,162276113.29,728332568.62,890608681.91,566056455.33,20.57,32.36,53105953596.05,日涨幅偏离值达到7%的前5只证券
20201104,000985.SZ,大庆华科,19.52,-8.9977,7.92,204057026.0,28058597.92,21349616.0,49408213.92,-6708981.92,-3.29,24.21,2530563040.0,日跌幅偏离值达到7%的前5只证券
20201104,002044.SZ,美年健康,13.75,-10.0131,5.93,3010320182.0,602342733.25,539618645.72,1141961378.97,-62724087.53,-2.08,37.93,50231830921.25,日跌幅偏离值达到7%的前5只证券
20201104,002044.SZ,美年健康,13.75,-10.0131,5.93,5369520608.0,1020120471.76,829822792.4,1849943264.16,-190297679.36,-3.54,34.45,50231830921.25,连续三个交易日内，跌幅偏离值累计达到20%的证券
20201104,002074.SZ,国轩高科,29.66,10.0148,11.07,3828718192.0,210583532.61,610874298.6,821457831.21,400290765.99,10.45,21.46,34957499369.46,日涨幅偏离值达到7%的前5只证券
20201104,002337.SZ,赛象科技,3.36,-6.9252,3.73,75180404.0,28278221.72,14737382.67,43015604.39,-13540839.05,-18.01,57.22,1974775323.36,日跌幅偏离值达到7%的前5只证券
20201104,002366.SZ,台海核电,4.49,-7.4227,6.44,147744015.0,43178287.49,10742284.0,53920571.49,-32436003.49,-21.95,36.5,2244199123.19,日跌幅偏离值达到7%的前5只证券
20201104,002366.SZ,融发核电,4.49,-7.4227,6.44,147744015.0,43178287.49,10742284.0,53920571.49,-32436003.49,-21.95,36.5,2244199123.19,日跌幅偏离值达到7%的前5只证券
20201104,002478.SZ,常宝股份,5.21,-6.6308,9.39,307860675.0,104509692.2,22836914.56,127346606.76,-81672777.64,-26.53,41.37,3119473198.55,日跌幅偏离值达到7%的前5只证券
20201104,002524.SZ,光正眼科,16.67,10.033,11.81,915056712.0,89269754.61,157324631.19,246594385.8,68054876.58,7.44,26.95,8072067340.65,日涨幅偏离值达到7%的前5只证券
20201104,002524.SZ,光正眼科,16.67,10.033,11.81,2178878312.0,163066877.63,238125898.39,401192776.02,75059020.76,3.44,18.41,8072067340.65,连续三个交易日内，涨幅偏离值累计达到20%的证券
20201104,002850.SZ,科达利,74.17,9.9956,3.16,294270337.0,38518270.1,103901589.62,142419859.72,65383319.52,22.22,48.4,9643015628.65,日涨幅偏离值达到7%的前5只证券
20201104,002912.SZ,中新赛克,65.44,-9.9986,6.56,360485769.0,124713982.74,40932843.73,165646826.47,-83781139.01,-23.24,45.95,5425761280.0,日跌幅偏离值达到7%的前5只证券
20201104,002970.SZ,锐明技术,65.68,9.9983,12.89,352255346.0,17429734.0,67336022.0,84765756.0,49906288.0,14.17,24.06,2837376000.0,日涨幅偏离值达到7%的前5只证券
