trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20241104,000016.SZ,深康佳A,6.97,-9.9483,26.53,2994188888.0,283500329.93,189910711.45,473411041.38,-93589618.48,-3.13,15.81,12053199619.12,日跌幅偏离值达到7%的前5只证券
20241104,000158.SZ,常山北明,36.67,9.988,32.84,17109720883.0,1008113842.95,2306562772.59,3314676615.54,1298448929.64,7.59,19.37,58225315762.7,日换手率达到20%的前5只证券
20241104,000536.SZ,华映科技,6.7,10.0164,12.78,2139461546.0,222004036.79,208840931.68,430844968.47,-13163105.11,-0.62,20.14,18512652857.2,日振幅值达到15%的前5只证券
20241104,000536.SZ,华映科技,6.7,10.0164,12.78,6831378726.0,774667667.0,503973354.32,1278641021.32,-270694312.68,-3.96,18.72,18512652857.2,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241104,000638.SZ,万方发展,6.26,4.8576,20.42,1042191375.0,105513331.27,90826726.96,196340058.23,-14686604.31,-1.41,18.84,1941511462.26,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241104,000716.SZ,黑芝麻,5.37,10.041,19.31,1065185327.0,68061036.94,144675720.24,212736757.18,76614683.3,7.19,19.97,3762714622.32,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241104,000803.SZ,山高环能,5.18,9.9788,17.32,461821492.0,48931918.88,35149724.0,84081642.88,-13782194.88,-2.98,18.21,2376398669.96,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241104,000958.SZ,电投产融,9.58,-9.9624,3.55,1833933070.0,173845017.78,153949920.0,327794937.78,-19895097.78,-1.08,17.87,51572933871.6,日跌幅偏离值达到7%的前5只证券
20241104,001234.SZ,泰慕士,18.06,-4.9474,31.65,168647407.0,38971290.22,9268220.0,48239510.22,-29703070.22,-17.61,28.6,524944602.0,日换手率达到20%的前5只证券
20241104,001319.SZ,铭科精技,25.33,9.987,42.98,645230779.0,88131532.04,94490741.0,182622273.04,6359208.96,0.99,28.3,1544294110.0,日换手率达到20%的前5只证券
20241104,001696.SZ,宗申动力,27.27,-10.0,22.3,5505980077.0,427618104.21,435295585.31,862913689.52,7677481.1,0.14,15.67,24306834300.75,日跌幅偏离值达到7%的前5只证券
20241104,002178.SZ,延华智能,7.27,9.9849,19.61,955549008.0,48579471.86,170192615.54,218772087.4,121613143.68,12.73,22.89,5174663558.66,日振幅值达到15%的前5只证券
20241104,002217.SZ,*ST合泰,1.92,4.918,0.09,47873816.0,6465297.0,14333920.26,20799217.26,7868623.26,16.44,43.45,5983519142.4,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20241104,002312.SZ,川发龙蟒,20.8,9.9947,23.4,8147229113.0,522187869.61,561927717.07,1084115586.68,39739847.46,0.49,13.31,36467361112.0,日涨幅偏离值达到7%的前5只证券
20241104,002358.SZ,森源电气,4.95,10.0,7.65,1287694185.0,67508545.32,66308787.55,133817332.87,-1199757.77,-0.09,10.39,4602228849.9,连续三个交易日内，涨幅偏离值累计达到20%的证券
20241104,002428.SZ,云南锗业,23.42,10.0047,26.84,4011188258.0,322446851.17,541052488.67,863499339.84,218605637.5,5.45,21.53,15294094337.5,日涨幅偏离值达到7%的前5只证券
20241104,002453.SZ,华软科技,7.59,6.4516,29.28,1344170838.0,109874737.75,131389110.84,241263848.59,21514373.09,1.6,17.95,4636566107.25,日振幅值达到15%的前5只证券
20241104,002456.SZ,欧菲光,17.47,10.0126,27.89,15004766949.0,1105034441.18,1458749920.87,2563784362.05,353715479.69,2.36,17.09,56823047749.06,日涨幅偏离值达到7%的前5只证券
20241104,002528.SZ,ST英飞拓,2.88,-3.3557,5.14,570381171.0,50492495.14,38154341.12,88646836.26,-12338154.02,-2.16,15.54,3024632381.76,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20241104,002542.SZ,中化岩土,5.13,10.0858,26.16,1969050433.0,128999793.12,163861345.56,292861138.68,34861552.44,1.77,14.87,8214410699.37,日振幅值达到15%的前5只证券
20241104,002568.SZ,百润股份,25.53,9.9957,8.66,2222748740.0,448976761.87,380115133.15,829091895.02,-68861628.72,-3.1,37.3,18289494448.86,连续三个交易日内，涨幅偏离值累计达到20%的证券
