trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20201117,000034.SZ,神州数码,28.22,-10.0128,1.2,168131938.0,58880183.4,16906602.0,75786785.4,-41973581.4,-24.96,45.08,13992387506.0,日跌幅偏离值达到7%的前5只证券
20201117,000034.SZ,神州数码,28.22,-10.0128,1.2,4536791560.0,360469010.2,316506221.63,676975231.83,-43962788.57,-0.97,14.92,13992387506.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20201117,000517.SZ,荣安地产,2.98,9.9631,1.91,134911995.0,16575551.0,52927744.39,69503295.39,36352193.39,26.95,51.52,7370269551.68,日涨幅偏离值达到7%的前5只证券
20201117,000523.SZ,广州浪奇,4.43,9.9256,1.73,47614578.0,7579362.4,17927166.0,25506528.4,10347803.6,21.73,53.57,2777406113.68,日涨幅偏离值达到7%的前5只证券
20201117,000523.SZ,红棉股份,4.43,9.9256,1.73,47614578.0,7579362.4,17927166.0,25506528.4,10347803.6,21.73,53.57,2777406113.68,日涨幅偏离值达到7%的前5只证券
20201117,000545.SZ,金浦钛业,4.0,9.8901,1.89,72656184.0,13846800.0,34343600.0,48190400.0,20496800.0,28.21,66.33,3837612384.0,日涨幅偏离值达到7%的前5只证券
20201117,000545.SZ,金浦钛业,4.0,9.8901,1.89,461990000.0,49682259.0,82530602.0,132212861.0,32848343.0,7.11,28.62,3837612384.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20201117,000560.SZ,我爱我家,4.19,9.9738,2.35,182351472.0,20235745.76,53705439.3,73941185.06,33469693.54,18.35,40.55,8033966415.61,日涨幅偏离值达到7%的前5只证券
20201117,000615.SZ,ST美谷,5.1,9.9138,2.46,96836244.0,13916991.0,57528299.0,71445290.0,43611308.0,45.04,73.78,3946449411.0,日涨幅偏离值达到7%的前5只证券
20201117,000615.SZ,京汉股份,5.1,9.9138,2.46,96836244.0,13916991.0,57528299.0,71445290.0,43611308.0,45.04,73.78,3946449411.0,日涨幅偏离值达到7%的前5只证券
20201117,000622.SZ,*ST恒立,4.14,-9.8039,13.98,253860168.0,28999073.0,18989865.0,47988938.0,-10009208.0,-3.94,18.9,1760435640.0,日跌幅偏离值达到7%的前5只证券
20201117,000622.SZ,恒立实业,4.14,-9.8039,13.98,253860168.0,28999073.0,18989865.0,47988938.0,-10009208.0,-3.94,18.9,1760435640.0,日跌幅偏离值达到7%的前5只证券
20201117,000625.SZ,长安汽车,20.3,8.0937,6.58,9086933382.0,1116125688.01,1585623849.38,2701749537.39,469498161.37,5.17,29.73,84594979272.7,连续三个交易日内，涨幅偏离值累计达到20%的证券
20201117,000811.SZ,冰轮环境,8.76,7.4847,22.31,1417040797.0,174603655.96,80314722.04,254918378.0,-94288933.92,-6.65,17.99,6533398030.68,日换手率达到20%的前5只证券
20201117,000811.SZ,冰轮环境,8.76,7.4847,22.31,2753520687.0,445004455.51,121133998.67,566138454.18,-323870456.84,-11.76,20.56,6533398030.68,连续三个交易日内，涨幅偏离值累计达到20%的证券
20201117,000816.SZ,智慧农业,4.32,-10.0,23.31,1380378232.0,142204437.98,117422136.0,259626573.98,-24782301.98,-1.8,18.81,5772718679.04,日跌幅偏离值达到7%的前5只证券
20201117,000829.SZ,天音控股,7.92,-10.0,12.14,939328145.0,143300653.25,74969688.0,218270341.25,-68330965.25,-7.27,23.24,7360280088.48,日振幅值达到15%的前5只证券
20201117,000939.SZ,凯迪退,0.41,-8.8889,0.0,51127.0,51127.0,48585.0,99712.0,-2542.0,-4.97,195.03,1247100934.77,退市整理期
