trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20230915,000010.SZ,美丽生态,3.48,10.1266,28.99,504699759.0,48424956.0,118611193.11,167036149.11,70186237.11,13.91,33.1,1817156813.04,日换手率达到20%的前5只证券
20230915,000010.SZ,美丽生态,3.48,10.1266,28.99,1216888523.0,92892136.25,195542904.21,288435040.46,102650767.96,8.44,23.7,1817156813.04,连续三个交易日内，涨幅偏离值累计达到20%的证券
20230915,000058.SZ,深赛格,8.5,9.9612,8.45,678646339.0,42197615.14,125016504.58,167214119.72,82818889.44,12.2,24.64,8806013102.11,日涨幅偏离值达到7%的前5只证券
20230915,000416.SZ,*ST民控,2.46,5.1282,7.3,190741580.0,18129291.0,18437057.0,36566348.0,307766.0,0.16,19.17,1307837101.08,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20230915,000615.SZ,*ST美谷,5.37,5.0881,5.09,526335289.0,41352566.0,47668348.0,89020914.0,6315782.0,1.2,16.91,4090705888.08,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20230915,000615.SZ,ST美谷,5.37,5.0881,5.09,526335289.0,41352566.0,47668348.0,89020914.0,6315782.0,1.2,16.91,4090705888.08,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20230915,000766.SZ,通化金马,12.54,10.0,6.76,803759428.0,113109547.67,113125388.81,226234936.48,15841.14,0.0,28.15,12113266069.74,日涨幅偏离值达到7%的前5只证券
20230915,000851.SZ,ST高鸿,6.26,-9.9281,26.88,1927100037.0,164233740.07,205382753.05,369616493.12,41149012.98,2.14,19.18,7084708344.22,日跌幅偏离值达到7%的前5只证券
20230915,000851.SZ,高鸿股份,6.26,-9.9281,26.88,1927100037.0,164233740.07,205382753.05,369616493.12,41149012.98,2.14,19.18,7084708344.22,日跌幅偏离值达到7%的前5只证券
20230915,001268.SZ,联合精密,39.15,10.0028,38.07,512462435.0,52482337.35,40528051.73,93010389.08,-11954285.62,-2.33,18.15,1377848388.6,日换手率达到20%的前5只证券
