trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20210518,000066.SZ,中国长城,14.19,10.0,4.56,1840191531.0,106514463.99,299245555.12,405760019.11,192731091.13,10.47,22.05,41684224795.95,日涨幅偏离值达到7%的前5只证券
20210518,000525.SZ,*ST红阳,3.5,-4.8913,1.04,83126507.0,8887957.09,11069354.0,19957311.09,2181396.91,2.62,24.01,2010801898.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210518,000525.SZ,ST红太阳,3.5,-4.8913,1.04,83126507.0,8887957.09,11069354.0,19957311.09,2181396.91,2.62,24.01,2010801898.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210518,000609.SZ,*ST中迪,2.53,-4.8872,3.15,47609918.0,5836363.99,9627899.0,15464262.99,3791535.01,7.96,32.48,738766760.16,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210518,000616.SZ,*ST海投,1.92,-4.9505,2.22,118153162.0,14548374.12,10144837.08,24693211.2,-4403537.04,-3.73,20.9,2746050096.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210518,000616.SZ,ST海投,1.92,-4.9505,2.22,118153162.0,14548374.12,10144837.08,24693211.2,-4403537.04,-3.73,20.9,2746050096.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210518,000650.SZ,仁和药业,9.1,10.0363,10.35,1032218714.0,110718276.25,158636215.07,269354491.32,47917938.82,4.64,26.09,10741577619.5,日涨幅偏离值达到7%的前5只证券
20210518,000687.SZ,*ST华讯,1.68,-4.0,0.99,37964215.0,4969922.0,3977954.0,8947876.0,-991968.0,-2.61,23.57,1264812151.68,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210518,000687.SZ,华讯退,1.68,-4.0,0.99,37964215.0,4969922.0,3977954.0,8947876.0,-991968.0,-2.61,23.57,1264812151.68,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210518,000802.SZ,ST北文,3.71,-4.8718,1.01,133540000.0,30675637.86,14907243.0,45582880.86,-15768394.86,-11.81,34.13,2638486908.05,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210518,000802.SZ,北京文化,3.71,-4.8718,1.01,133540000.0,30675637.86,14907243.0,45582880.86,-15768394.86,-11.81,34.13,2638486908.05,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210518,000829.SZ,天音控股,8.77,10.0376,10.27,878428170.0,88268525.23,158622750.87,246891276.1,70354225.64,8.01,28.11,8979508336.62,日涨幅偏离值达到7%的前5只证券
20210518,000829.SZ,天音控股,8.77,10.0376,10.27,2524323034.0,206910195.83,320535615.56,527445811.39,113625419.73,4.5,20.89,8979508336.62,连续三个交易日内，涨幅偏离值累计达到20%的证券
20210518,000890.SZ,法尔胜,5.58,5.0847,5.95,124166960.0,31283332.2,10539462.0,41822794.2,-20743870.2,-16.71,33.68,2118328023.24,日振幅值达到15%的前5只证券
20210518,001203.SZ,大中矿业,22.89,9.9952,7.22,432527557.0,73467306.4,93233250.48,166700556.88,19765944.08,4.57,38.54,5011536600.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20210518,001205.SZ,盛航股份,31.67,10.0035,0.61,8683456.0,328758.0,8610615.33,8939373.33,8281857.33,95.38,102.95,952211343.89,连续三个交易日内，涨幅偏离值累计达到20%的证券
20210518,001206.SZ,依依股份,64.22,43.991,1.3,19627745.0,801810.44,19621694.92,20423505.36,18819884.48,95.88,104.05,1514525948.0,无价格涨跌幅限制的证券
20210518,002052.SZ,*ST同洲,1.79,-4.7872,1.66,49028256.0,5911385.74,8329198.0,14240583.74,2417812.26,4.93,29.05,1335262188.7,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210518,002058.SZ,*ST威尔,7.5,-4.943,0.39,17736031.0,6840251.56,4227708.1,11067959.66,-2612543.46,-14.73,62.4,1073383357.5,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20210518,002058.SZ,威尔泰,7.5,-4.943,0.39,17736031.0,6840251.56,4227708.1,11067959.66,-2612543.46,-14.73,62.4,1073383357.5,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
