trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20230510,000525.SZ,*ST红阳,7.09,-4.9598,0.92,173825998.0,27317117.44,20314992.0,47632109.44,-7002125.44,-4.03,27.4,4116575721.12,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20230510,000525.SZ,ST红太阳,7.09,-4.9598,0.92,173825998.0,27317117.44,20314992.0,47632109.44,-7002125.44,-4.03,27.4,4116575721.12,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20230510,000526.SZ,学大教育,22.7,4.8499,22.17,580182299.0,58352185.75,78733128.07,137085313.82,20380942.32,3.51,23.63,2673213494.3,日振幅值达到15%的前5只证券
20230510,000616.SZ,*ST海投,1.03,-4.6296,2.74,101873286.0,12592282.3,9697172.64,22289454.94,-2895109.66,-2.84,21.88,1473141457.75,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20230510,000617.SZ,中油资本,9.89,10.0111,5.15,6071598688.0,606760570.37,402068483.91,1008829054.28,-204692086.46,-3.37,16.62,125030162091.31,日涨幅偏离值达到7%的前5只证券
20230510,000681.SZ,视觉中国,21.44,10.0051,28.37,3909252985.0,264543930.67,465737533.42,730281464.09,201193602.75,5.15,18.68,14416847057.92,日换手率达到20%的前5只证券
20230510,000681.SZ,视觉中国,21.44,10.0051,28.37,8986224680.0,572500497.51,817669063.05,1390169560.56,245168565.54,2.73,15.47,14416847057.92,连续三个交易日内，涨幅偏离值累计达到20%的证券
20230510,000957.SZ,中通客车,11.11,10.0,10.8,688322001.0,93747915.61,100735019.5,194482935.11,6987103.89,1.02,28.25,6587162728.96,日涨幅偏离值达到7%的前5只证券
20230510,001236.SZ,弘业期货,15.07,-9.9761,34.1,528428953.0,96311978.76,51242406.5,147554385.26,-45069572.26,-8.53,27.92,1518721114.46,日换手率达到20%的前5只证券
20230510,001287.SZ,中电港,27.9,3.1423,40.7,2010104634.0,163680531.17,95843541.01,259524072.18,-67836990.16,-3.37,12.91,5141236006.8,日换手率达到20%的前5只证券
