trade_date,ts_code,name,close,pct_change,turnover_rate,amount,l_sell,l_buy,l_amount,net_amount,net_rate,amount_rate,float_values,reason
20231009,000046.SZ,*ST泛海,2.39,-5.1587,1.1,1103405859.0,115208551.53,108341919.3,223550470.83,-6866632.23,-0.62,20.26,12364764020.09,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20231009,000536.SZ,华映科技,5.27,10.0209,10.76,1532658438.0,222149565.5,123380536.06,345530101.56,-98769029.44,-6.44,22.54,14561444859.32,日涨幅偏离值达到7%的前5只证券
20231009,000536.SZ,华映科技,5.27,10.0209,10.76,4208926987.0,377254479.7,292400459.39,669654939.09,-84854020.31,-2.02,15.91,14561444859.32,连续三个交易日内，涨幅偏离值累计达到20%的证券
20231009,000766.SZ,通化金马,13.54,6.1961,19.46,5932110778.0,712974587.09,476768503.89,1189743090.98,-236206083.2,-3.98,20.06,13079236250.74,连续三个交易日内，涨幅偏离值累计达到20%的证券
20231009,001282.SZ,三联锻造,40.59,10.0,48.67,528359227.0,42572578.56,125669909.4,168242487.96,83097330.84,15.73,31.84,1128749612.76,日换手率达到20%的前5只证券
20231009,001298.SZ,好上好,31.92,9.9931,16.27,619885073.0,47615539.81,60353996.4,107969536.21,12738456.59,2.05,17.42,1110816000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20231009,001319.SZ,铭科精技,27.64,9.9881,26.92,405176310.0,27594008.58,53002722.0,80596730.58,25408713.42,6.27,19.89,1517905880.0,日换手率达到20%的前5只证券
20231009,002241.SZ,歌尔股份,17.36,10.0127,6.35,3145804897.0,224264315.41,363315966.46,587580281.87,139051651.05,4.42,18.68,51219917444.64,日涨幅偏离值达到7%的前5只证券
20231009,002369.SZ,卓翼科技,6.67,10.066,2.13,341592622.0,20528592.78,100013106.78,120541699.56,79484514.0,23.27,35.29,3776538232.12,连续三个交易日内，涨幅偏离值累计达到20%的证券
20231009,002375.SZ,亚厦股份,4.86,-10.0,5.79,379594304.0,41161205.45,26651802.0,67813007.45,-14509403.45,-3.82,17.86,6468628448.88,日跌幅偏离值达到7%的前5只证券
20231009,002406.SZ,远东传动,7.21,-5.3806,26.98,1054092543.0,173227265.03,81421940.14,254649205.17,-91805324.89,-8.71,24.16,3878901843.6,日换手率达到20%的前5只证券
20231009,002456.SZ,欧菲光,7.04,10.0,1.66,1485533664.0,429327773.71,152112290.0,581440063.71,-277215483.71,-18.66,39.14,22801070343.04,连续三个交易日内，涨幅偏离值累计达到20%的证券
