trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20200706,000504.SZ,中信证券股份有限公司上海世纪大道证券营业部,2766388.0,5.5,0.0,0.0,2766388.0,0,跌幅偏离值达7%的证券
20200706,000504.SZ,招商证券股份有限公司上海世纪大道证券营业部,1999252.0,3.98,2744.0,0.01,1996508.0,0,跌幅偏离值达7%的证券
20200706,000504.SZ,国联证券股份有限公司宜兴人民南路证券营业部,1071331.0,2.13,126159.0,0.25,945172.0,0,跌幅偏离值达7%的证券
20200706,000504.SZ,国联证券股份有限公司无锡人民东路证券营业部,946000.0,1.88,0.0,0.0,946000.0,0,跌幅偏离值达7%的证券
20200706,000504.SZ,机构专用,933638.99,1.86,0.0,0.0,933638.99,0,跌幅偏离值达7%的证券
20200706,000504.SZ,中银国际证券股份有限公司郑州农业路证券营业部,0.0,0.0,4578793.92,9.11,-4578793.92,1,跌幅偏离值达7%的证券
20200706,000504.SZ,湘财证券股份有限公司沈阳绥化西街证券营业部,0.0,0.0,3017394.0,6.0,-3017394.0,1,跌幅偏离值达7%的证券
20200706,000504.SZ,中信建投证券股份有限公司南京江宁金箔路证券营业部,54790.0,0.11,2373864.99,4.72,-2319074.99,1,跌幅偏离值达7%的证券
20200706,000504.SZ,华泰证券股份有限公司南通人民中路证券营业部,2762.0,0.01,2291237.5,4.56,-2288475.5,1,跌幅偏离值达7%的证券
20200706,000504.SZ,招商证券股份有限公司北京北三环东路证券营业部,0.0,0.0,1429982.0,2.85,-1429982.0,1,跌幅偏离值达7%的证券
20200706,000567.SZ,国海证券股份有限公司南宁新民路证券营业部,10246110.85,1.51,13248341.15,1.95,-3002230.3,0,换手率达20%的证券
20200706,000567.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,8017543.8,1.18,5729534.5,0.84,2288009.3,0,换手率达20%的证券
20200706,000567.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,6783794.0,1.0,5525392.3,0.81,1258401.7,0,换手率达20%的证券
20200706,000567.SZ,广发证券股份有限公司上海玉兰路证券营业部,6551291.2,0.97,270400.0,0.04,6280891.2,0,换手率达20%的证券
20200706,000567.SZ,国信证券股份有限公司深圳福中分公司,6504380.8,0.96,2714371.3,0.4,3790009.5,0,换手率达20%的证券
20200706,000567.SZ,国海证券股份有限公司南宁新民路证券营业部,10246110.85,1.51,13248341.15,1.95,-3002230.3,1,换手率达20%的证券
20200706,000567.SZ,银泰证券有限责任公司成都顺城大街证券营业部,0.0,0.0,6851146.25,1.01,-6851146.25,1,换手率达20%的证券
20200706,000567.SZ,华泰证券股份有限公司上海西藏南路证券营业部,7436.0,0.0,6250805.0,0.92,-6243369.0,1,换手率达20%的证券
20200706,000567.SZ,国信证券股份有限公司南京洪武路证券营业部,484826.44,0.07,6143334.0,0.91,-5658507.56,1,换手率达20%的证券
20200706,000567.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,8017543.8,1.18,5729534.5,0.84,2288009.3,1,换手率达20%的证券
20200706,000587.SZ,申万宏源西部证券有限公司乌鲁木齐北京南路证券营业部,5405804.0,8.36,1282743.4,1.98,4123060.6,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200706,000587.SZ,金元证券股份有限公司三亚解放路证券营业部,3137169.0,4.85,0.0,0.0,3137169.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200706,000587.SZ,华福证券有限责任公司新疆分公司,2735689.0,4.23,4479932.0,6.93,-1744243.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200706,000587.SZ,华融证券股份有限公司乌鲁木齐石化总厂证券营业部,1526971.0,2.36,47480.0,0.07,1479491.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200706,000587.SZ,申万宏源西部证券有限公司乌鲁木齐解放南路证券营业部,1321645.0,2.04,6148151.0,9.51,-4826506.0,0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200706,000587.SZ,申万宏源西部证券有限公司乌鲁木齐解放南路证券营业部,1321645.0,2.04,6148151.0,9.51,-4826506.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200706,000587.SZ,华福证券有限责任公司新疆分公司,2735689.0,4.23,4479932.0,6.93,-1744243.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200706,000587.SZ,中国银河证券股份有限公司厦门嘉禾路证券营业部,191562.0,0.3,1738939.0,2.69,-1547377.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200706,000587.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,617779.0,0.96,1413327.0,2.19,-795548.0,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200706,000587.SZ,申万宏源西部证券有限公司乌鲁木齐北京南路证券营业部,5405804.0,8.36,1282743.4,1.98,4123060.6,1,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20200706,000662.SZ,国金证券股份有限公司成都双元街证券营业部,303000.0,5.09,0.0,0.0,303000.0,0,跌幅偏离值达7%的证券
20200706,000662.SZ,江海证券有限公司上海瞿溪路证券营业部,299970.0,5.04,0.0,0.0,299970.0,0,跌幅偏离值达7%的证券
20200706,000662.SZ,方正证券股份有限公司醴陵滨河路证券营业部,163216.0,2.74,0.0,0.0,163216.0,0,跌幅偏离值达7%的证券
20200706,000662.SZ,光大证券股份有限公司慈溪三北西大街证券营业部,149480.0,2.51,0.0,0.0,149480.0,0,跌幅偏离值达7%的证券
20200706,000662.SZ,广发证券股份有限公司深圳后海证券营业部,141400.0,2.37,0.0,0.0,141400.0,0,跌幅偏离值达7%的证券
20200706,000662.SZ,机构专用,0.0,0.0,880518.0,14.79,-880518.0,1,跌幅偏离值达7%的证券
20200706,000662.SZ,国融证券股份有限公司郑州花园路证券营业部,0.0,0.0,792648.0,13.31,-792648.0,1,跌幅偏离值达7%的证券
20200706,000662.SZ,东兴证券股份有限公司天津航天道证券营业部,0.0,0.0,252298.0,4.24,-252298.0,1,跌幅偏离值达7%的证券
20200706,000662.SZ,华泰证券股份有限公司成都蜀金路证券营业部,0.0,0.0,242602.0,4.07,-242602.0,1,跌幅偏离值达7%的证券
20200706,000662.SZ,东方证券股份有限公司成都建设路证券营业部,0.0,0.0,171700.0,2.88,-171700.0,1,跌幅偏离值达7%的证券
