trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20250219,000065.SZ,东亚前海证券有限责任公司上海分公司,69417370.83,4.07,6473992.0,0.38,62943378.83,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250219,000065.SZ,深股通专用,69278914.34,4.07,48413898.67,2.84,20865015.67,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250219,000065.SZ,恒泰证券股份有限公司上海张杨路证券营业部,34254450.2,2.01,277083.7,0.02,33977366.5,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250219,000065.SZ,中国中金财富证券有限公司上海黄浦区中山东二路证券营业部,32648234.0,1.92,33835339.92,1.99,-1187105.92,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250219,000065.SZ,华鑫证券有限责任公司上海分公司,29759384.54,1.75,25717581.0,1.51,4041803.54,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250219,000065.SZ,深股通专用,69278914.34,4.07,48413898.67,2.84,20865015.67,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250219,000065.SZ,中国中金财富证券有限公司上海黄浦区中山东二路证券营业部,32648234.0,1.92,33835339.92,1.99,-1187105.92,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250219,000065.SZ,华鑫证券有限责任公司上海分公司,29759384.54,1.75,25717581.0,1.51,4041803.54,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250219,000065.SZ,方正证券股份有限公司陕西分公司,29663.0,0.0,24250200.0,1.42,-24220537.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250219,000065.SZ,国金证券股份有限公司深圳湾一号证券营业部,18049822.3,1.06,20731812.6,1.22,-2681990.3,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20250219,000710.SZ,开源证券股份有限公司西安西大街证券营业部,24964513.0,2.66,13348.0,0.0,24951165.0,0,日振幅值达到15%的前5只证券
20250219,000710.SZ,机构专用,22277186.0,2.37,5432642.0,0.58,16844544.0,0,日振幅值达到15%的前5只证券
20250219,000710.SZ,华宝证券股份有限公司上海东大名路证券营业部,19560551.0,2.08,395171.0,0.04,19165380.0,0,日振幅值达到15%的前5只证券
20250219,000710.SZ,中国中金财富证券有限公司北京建国门外大街证券营业部,11780200.0,1.25,10541.0,0.0,11769659.0,0,日振幅值达到15%的前5只证券
20250219,000710.SZ,机构专用,11290934.0,1.2,3689268.0,0.39,7601666.0,0,日振幅值达到15%的前5只证券
20250219,000710.SZ,兴业证券股份有限公司北京大望路证券营业部,146638.0,0.02,31240600.0,3.33,-31093962.0,1,日振幅值达到15%的前5只证券
20250219,000710.SZ,机构专用,3870469.08,0.41,24886862.0,2.65,-21016392.92,1,日振幅值达到15%的前5只证券
20250219,000710.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,5959618.0,0.63,11135470.0,1.19,-5175852.0,1,日振幅值达到15%的前5只证券
20250219,000710.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,5540913.0,0.59,10268245.8,1.09,-4727332.8,1,日振幅值达到15%的前5只证券
20250219,000710.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,5552548.0,0.59,9912573.0,1.06,-4360025.0,1,日振幅值达到15%的前5只证券
20250219,000818.SZ,东吴证券股份有限公司苏州干将东路证券营业部,70652236.0,1.1,19656832.0,0.31,50995404.0,0,日涨幅偏离值达到7%的前5只证券
20250219,000818.SZ,国金证券股份有限公司深圳分公司,67194381.82,1.04,22694547.82,0.35,44499834.0,0,日涨幅偏离值达到7%的前5只证券
20250219,000818.SZ,金元证券股份有限公司东阳中山路证券营业部,65797207.52,1.02,53596405.2,0.83,12200802.32,0,日涨幅偏离值达到7%的前5只证券
20250219,000818.SZ,东莞证券股份有限公司南京分公司,56941658.0,0.89,16095223.0,0.25,40846435.0,0,日涨幅偏离值达到7%的前5只证券
20250219,000818.SZ,中国银河证券股份有限公司绍兴证券营业部,54676088.42,0.85,26392771.0,0.41,28283317.42,0,日涨幅偏离值达到7%的前5只证券
20250219,000818.SZ,中信建投证券股份有限公司北京昌平证券营业部,0.0,0.0,88526379.0,1.38,-88526379.0,1,日涨幅偏离值达到7%的前5只证券
20250219,000818.SZ,国泰君安证券股份有限公司成都龙腾东路营业部,19285900.18,0.3,60483640.0,0.94,-41197739.82,1,日涨幅偏离值达到7%的前5只证券
20250219,000818.SZ,中信建投证券股份有限公司扬州江阳中路证券营业部,57141.0,0.0,58108554.2,0.9,-58051413.2,1,日涨幅偏离值达到7%的前5只证券
20250219,000818.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,43854794.62,0.68,57294481.0,0.89,-13439686.38,1,日涨幅偏离值达到7%的前5只证券
20250219,000818.SZ,金元证券股份有限公司东阳中山路证券营业部,65797207.52,1.02,53596405.2,0.83,12200802.32,1,日涨幅偏离值达到7%的前5只证券
20250219,000856.SZ,东吴证券股份有限公司苏州相城采莲路证券营业部,21753764.0,1.4,185722.0,0.01,21568042.0,0,日换手率达到20%的前5只证券
20250219,000856.SZ,开源证券股份有限公司西安西大街证券营业部,20184947.0,1.3,15367144.0,0.99,4817803.0,0,日换手率达到20%的前5只证券
20250219,000856.SZ,华林证券股份有限公司北京分公司,19627254.89,1.26,41061.0,0.0,19586193.89,0,日换手率达到20%的前5只证券
20250219,000856.SZ,中国银河证券股份有限公司苏州月亮湾路证券营业部,19050231.0,1.23,175642.0,0.01,18874589.0,0,日换手率达到20%的前5只证券
20250219,000856.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,16641691.27,1.07,10608161.0,0.68,6033530.27,0,日换手率达到20%的前5只证券
20250219,000856.SZ,机构专用,8782517.0,0.57,63250964.0,4.07,-54468447.0,1,日换手率达到20%的前5只证券
20250219,000856.SZ,华宝证券股份有限公司上海东大名路证券营业部,29500.0,0.0,32956328.56,2.12,-32926828.56,1,日换手率达到20%的前5只证券
20250219,000856.SZ,国联证券股份有限公司上海分公司,0.0,0.0,24273671.0,1.56,-24273671.0,1,日换手率达到20%的前5只证券
20250219,000856.SZ,国盛证券有限责任公司宁波桑田路证券营业部,2293709.0,0.15,23245696.0,1.5,-20951987.0,1,日换手率达到20%的前5只证券
20250219,000856.SZ,中信证券股份有限公司启东公园南路证券营业部,31049.0,0.0,22904323.0,1.47,-22873274.0,1,日换手率达到20%的前5只证券
20250219,000876.SZ,深股通专用,79831895.52,4.09,22928332.49,1.17,56903563.03,0,日涨幅偏离值达到7%的前5只证券
20250219,000876.SZ,国泰君安证券股份有限公司上海松江中山东路证券营业部,45409689.0,2.33,167950.0,0.01,45241739.0,0,日涨幅偏离值达到7%的前5只证券
20250219,000876.SZ,机构专用,31064530.88,1.59,0.0,0.0,31064530.88,0,日涨幅偏离值达到7%的前5只证券
20250219,000876.SZ,国盛证券有限责任公司宁波天童南路证券营业部,24928702.0,1.28,199327.0,0.01,24729375.0,0,日涨幅偏离值达到7%的前5只证券
20250219,000876.SZ,华宝证券股份有限公司上海东大名路证券营业部,17198793.0,0.88,323617.0,0.02,16875176.0,0,日涨幅偏离值达到7%的前5只证券
20250219,000876.SZ,招商证券股份有限公司青岛金家岭金融区证券营业部,77724.0,0.0,94671668.0,4.85,-94593944.0,1,日涨幅偏离值达到7%的前5只证券
20250219,000876.SZ,深股通专用,79831895.52,4.09,22928332.49,1.17,56903563.03,1,日涨幅偏离值达到7%的前5只证券
20250219,000876.SZ,中信证券股份有限公司北京总部证券营业部,0.0,0.0,22248684.0,1.14,-22248684.0,1,日涨幅偏离值达到7%的前5只证券
