trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20210113,000100.SZ,深股通专用,1959402925.3,16.61,484439064.86,4.11,1474963860.44,0,涨幅偏离值达7%的证券
20210113,000100.SZ,国泰君安证券股份有限公司上海江苏路证券营业部,725454335.76,6.15,1737962.0,0.01,723716373.76,0,涨幅偏离值达7%的证券
20210113,000100.SZ,兴业证券股份有限公司陕西分公司,179007412.63,1.52,2288703.0,0.02,176718709.63,0,涨幅偏离值达7%的证券
20210113,000100.SZ,招商证券股份有限公司深圳深南东路证券营业部,172027828.77,1.46,4287944.0,0.04,167739884.77,0,涨幅偏离值达7%的证券
20210113,000100.SZ,国泰君安证券股份有限公司上海新闸路证券营业部,89342307.37,0.76,10322078.0,0.09,79020229.37,0,涨幅偏离值达7%的证券
20210113,000100.SZ,深股通专用,1959402925.3,16.61,484439064.86,4.11,1474963860.44,1,涨幅偏离值达7%的证券
20210113,000100.SZ,申万宏源证券有限公司上海闵行区莘松路证券营业部,2122341.0,0.02,211099318.0,1.79,-208976977.0,1,涨幅偏离值达7%的证券
20210113,000100.SZ,国泰君安证券股份有限公司上海分公司,58887539.05,0.5,175160814.4,1.48,-116273275.35,1,涨幅偏离值达7%的证券
20210113,000100.SZ,国信证券股份有限公司杭州体育场路证券营业部,668125.0,0.01,141647699.12,1.2,-140979574.12,1,涨幅偏离值达7%的证券
20210113,000100.SZ,中信证券股份有限公司惠州惠沙堤二路证券营业部,335155.0,0.0,139790219.36,1.18,-139455064.36,1,涨幅偏离值达7%的证券
20210113,000100.SZ,深股通专用,2725579747.9,10.63,1438721017.48,5.61,1286858730.42,0,连续三个交易日内，涨幅偏离值累计达20%的证券
20210113,000100.SZ,国泰君安证券股份有限公司上海江苏路证券营业部,727143343.76,2.84,7324327.0,0.03,719819016.76,0,连续三个交易日内，涨幅偏离值累计达20%的证券
20210113,000100.SZ,兴业证券股份有限公司陕西分公司,673071408.27,2.62,4075407.0,0.02,668996001.27,0,连续三个交易日内，涨幅偏离值累计达20%的证券
20210113,000100.SZ,国泰君安证券股份有限公司上海分公司,433856210.63,1.69,218097054.4,0.85,215759156.23,0,连续三个交易日内，涨幅偏离值累计达20%的证券
20210113,000100.SZ,机构专用,299395030.53,1.17,0.0,0.0,299395030.53,0,连续三个交易日内，涨幅偏离值累计达20%的证券
20210113,000100.SZ,深股通专用,2725579747.9,10.63,1438721017.48,5.61,1286858730.42,1,连续三个交易日内，涨幅偏离值累计达20%的证券
20210113,000100.SZ,申万宏源证券有限公司上海闵行区莘松路证券营业部,3924273.0,0.02,342030753.9,1.33,-338106480.9,1,连续三个交易日内，涨幅偏离值累计达20%的证券
20210113,000100.SZ,长江证券股份有限公司佛山南海大道证券营业部,100478738.26,0.39,290764800.55,1.13,-190286062.29,1,连续三个交易日内，涨幅偏离值累计达20%的证券
20210113,000100.SZ,光大证券股份有限公司石狮濠江路证券营业部,108599579.0,0.42,241488874.0,0.94,-132889295.0,1,连续三个交易日内，涨幅偏离值累计达20%的证券
