trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20251030,000555.SZ,国泰海通证券股份有限公司上海静安区新闸路证券营业部,139580515.0,3.59,86533243.0,2.23,53047272.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000555.SZ,开源证券股份有限公司西安西大街证券营业部,94694113.0,2.44,68979897.02,1.77,25714215.98,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000555.SZ,深股通专用,77239895.05,2.85,30213234.7,1.11,47026660.35,0,日涨幅偏离值达到7%的前5只证券
20251030,000555.SZ,深股通专用,77239895.05,1.99,30213234.7,0.78,47026660.35,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000555.SZ,机构专用,66823509.4,1.72,99769507.46,2.57,-32945998.06,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000555.SZ,国泰海通证券股份有限公司上海静安区新闸路证券营业部,59820240.0,2.2,86533243.0,3.19,-26713003.0,0,日涨幅偏离值达到7%的前5只证券
20251030,000555.SZ,华林证券股份有限公司北京分公司,58438812.0,1.5,1179249.0,0.03,57259563.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000555.SZ,华林证券股份有限公司北京分公司,58250979.0,2.15,624382.0,0.02,57626597.0,0,日涨幅偏离值达到7%的前5只证券
20251030,000555.SZ,申港证券股份有限公司四川分公司,55190462.0,2.03,23920.0,0.0,55166542.0,0,日涨幅偏离值达到7%的前5只证券
20251030,000555.SZ,中信证券股份有限公司浙江分公司,51109583.4,1.88,10711087.0,0.39,40398496.4,0,日涨幅偏离值达到7%的前5只证券
20251030,000555.SZ,机构专用,66823509.4,1.72,99769507.46,2.57,-32945998.06,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000555.SZ,国泰海通证券股份有限公司上海静安区新闸路证券营业部,59820240.0,2.2,86533243.0,3.19,-26713003.0,1,日涨幅偏离值达到7%的前5只证券
20251030,000555.SZ,国泰海通证券股份有限公司上海静安区新闸路证券营业部,139580515.0,3.59,86533243.0,2.23,53047272.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000555.SZ,机构专用,14539872.4,0.54,69001650.46,2.54,-54461778.06,1,日涨幅偏离值达到7%的前5只证券
20251030,000555.SZ,开源证券股份有限公司西安西大街证券营业部,94694113.0,2.44,68979897.02,1.77,25714215.98,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000555.SZ,开源证券股份有限公司西安西大街证券营业部,31001330.0,1.14,68875475.02,2.54,-37874145.02,1,日涨幅偏离值达到7%的前5只证券
20251030,000555.SZ,东吴证券股份有限公司昆山前进中路证券营业部,946454.0,0.02,44408032.0,1.14,-43461578.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000555.SZ,招商证券股份有限公司南京庐山路证券营业部,489129.0,0.01,37731908.0,0.97,-37242779.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000555.SZ,深股通专用,77239895.05,2.85,30213234.7,1.11,47026660.35,1,日涨幅偏离值达到7%的前5只证券
20251030,000555.SZ,机构专用,33947390.0,1.25,25426210.52,0.94,8521179.48,1,日涨幅偏离值达到7%的前5只证券
20251030,000592.SZ,深股通专用,218112238.12,3.51,91889467.81,1.48,126222770.31,0,日换手率达到20%的前5只证券
20251030,000592.SZ,深股通专用,218112238.12,3.41,92404429.81,1.44,125707808.31,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000592.SZ,国泰海通证券股份有限公司顺德大良证券营业部,82378869.0,1.32,601119.0,0.01,81777750.0,0,日换手率达到20%的前5只证券
20251030,000592.SZ,国泰海通证券股份有限公司顺德大良证券营业部,82378869.0,1.29,608421.0,0.01,81770448.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000592.SZ,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,61464717.1,0.99,36678733.0,0.59,24785984.1,0,日换手率达到20%的前5只证券
20251030,000592.SZ,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,61464717.1,0.96,36678733.0,0.57,24785984.1,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000592.SZ,国信证券股份有限公司浙江互联网分公司,54171736.88,0.87,27229296.82,0.44,26942440.06,0,日换手率达到20%的前5只证券
20251030,000592.SZ,国信证券股份有限公司浙江互联网分公司,54171736.88,0.85,27360135.82,0.43,26811601.06,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000592.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,52756256.75,0.85,40290887.32,0.65,12465369.43,0,日换手率达到20%的前5只证券
20251030,000592.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,52756256.75,0.82,40877178.32,0.64,11879078.43,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000592.SZ,机构专用,49693167.11,0.78,99361742.88,1.55,-49668575.77,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000592.SZ,机构专用,49693167.11,0.8,98300810.88,1.58,-48607643.77,1,日换手率达到20%的前5只证券
20251030,000592.SZ,深股通专用,218112238.12,3.41,92404429.81,1.44,125707808.31,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000592.SZ,深股通专用,218112238.12,3.51,91889467.81,1.48,126222770.31,1,日换手率达到20%的前5只证券
20251030,000592.SZ,国泰海通证券股份有限公司上海静安区新闸路证券营业部,19477690.32,0.3,85130962.68,1.33,-65653272.36,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000592.SZ,国泰海通证券股份有限公司上海静安区新闸路证券营业部,19477690.32,0.31,85130962.68,1.37,-65653272.36,1,日换手率达到20%的前5只证券
20251030,000592.SZ,开源证券股份有限公司西安西大街证券营业部,2001868.92,0.03,54176844.72,0.85,-52174975.8,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000592.SZ,开源证券股份有限公司西安西大街证券营业部,197129.0,0.0,54165314.72,0.87,-53968185.72,1,日换手率达到20%的前5只证券
20251030,000592.SZ,国泰海通证券股份有限公司成都北一环路证券营业部,1716937.0,0.03,50621031.0,0.79,-48904094.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000592.SZ,国泰海通证券股份有限公司成都北一环路证券营业部,1716937.0,0.03,50621031.0,0.81,-48904094.0,1,日换手率达到20%的前5只证券
20251030,000593.SZ,东海证券股份有限公司沈阳八王寺街证券营业部,17958631.7,3.09,0.0,0.0,17958631.7,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000593.SZ,世纪证券有限责任公司深圳罗湖分公司,16581064.0,2.86,18242632.0,3.14,-1661568.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000593.SZ,爱建证券有限责任公司上海浦东新区前滩大道证券营业部,13146135.84,2.26,14463493.92,2.49,-1317358.08,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000593.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,13044661.0,2.25,708141.0,0.12,12336520.0,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000593.SZ,机构专用,12975796.0,2.23,10320340.76,1.78,2655455.24,0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000593.SZ,开源证券股份有限公司西安西大街证券营业部,896474.0,0.15,28110162.0,4.84,-27213688.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000593.SZ,机构专用,1519204.0,0.26,19064548.0,3.28,-17545344.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000593.SZ,世纪证券有限责任公司深圳罗湖分公司,16581064.0,2.86,18242632.0,3.14,-1661568.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000593.SZ,机构专用,5947524.32,1.02,15938565.94,2.74,-9991041.62,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000593.SZ,机构专用,1265345.0,0.22,14535835.0,2.5,-13270490.0,1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20251030,000599.SZ,机构专用,23518684.0,1.88,12833387.0,1.03,10685297.0,0,日振幅值达到15%的前5只证券
20251030,000599.SZ,国信证券股份有限公司浙江互联网分公司,12451464.0,0.99,13654578.0,1.09,-1203114.0,0,日振幅值达到15%的前5只证券
20251030,000599.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,11567809.0,0.92,14299879.0,1.14,-2732070.0,0,日振幅值达到15%的前5只证券
20251030,000599.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,11354448.0,0.91,17179856.0,1.37,-5825408.0,0,日振幅值达到15%的前5只证券
20251030,000599.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,10877757.7,0.87,14846142.0,1.19,-3968384.3,0,日振幅值达到15%的前5只证券
20251030,000599.SZ,机构专用,6608901.0,0.53,24872851.0,1.99,-18263950.0,1,日振幅值达到15%的前5只证券
20251030,000599.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,11354448.0,0.91,17179856.0,1.37,-5825408.0,1,日振幅值达到15%的前5只证券
20251030,000599.SZ,东方财富证券股份有限公司拉萨金融城南环路证券营业部,10877757.7,0.87,14846142.0,1.19,-3968384.3,1,日振幅值达到15%的前5只证券
20251030,000599.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,9735295.0,0.78,14307442.0,1.14,-4572147.0,1,日振幅值达到15%的前5只证券
20251030,000599.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,11567809.0,0.92,14299879.0,1.14,-2732070.0,1,日振幅值达到15%的前5只证券
