trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy,side,reason
20220427,000038.SZ,华泰证券股份有限公司上海牡丹江路证券营业部,486953.0,3.22,0.0,0.0,486953.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000038.SZ,华安证券股份有限公司长沙万家丽中路证券营业部,405904.0,2.68,0.0,0.0,405904.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000038.SZ,安信证券股份有限公司梅州兴宁兴南大道证券营业部,405897.0,2.68,0.0,0.0,405897.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000038.SZ,平安证券股份有限公司兰州分公司,367996.0,2.43,0.0,0.0,367996.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000038.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,327278.0,2.16,0.0,0.0,327278.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000038.SZ,东兴证券股份有限公司上海肇嘉浜路证券营业部,0.0,0.0,7604590.8,50.28,-7604590.8,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000038.SZ,渤海证券股份有限公司深圳分公司,0.0,0.0,4453303.2,29.44,-4453303.2,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000038.SZ,广发证券股份有限公司福州鳌峰路证券营业部,0.0,0.0,1517688.0,10.03,-1517688.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000038.SZ,长城证券股份有限公司深圳后海中心路证券营业部,0.0,0.0,605486.0,4.0,-605486.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000038.SZ,中国中金财富证券有限公司深圳桃园路证券营业部,0.0,0.0,421146.0,2.78,-421146.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000056.SZ,爱建证券有限责任公司深圳分公司,7469046.0,2.29,0.0,0.0,7469046.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000056.SZ,中国银河证券股份有限公司深圳龙翔大道证券营业部,7237027.0,2.22,165760.0,0.05,7071267.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000056.SZ,南京证券股份有限公司南京中山北路证券营业部,6590100.0,2.02,0.0,0.0,6590100.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000056.SZ,中泰证券股份有限公司莱芜鲁中东大街证券营业部,6359100.0,1.95,0.0,0.0,6359100.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000056.SZ,五矿证券有限公司深圳金田路证券营业部,5790769.0,1.78,1467970.0,0.45,4322799.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000056.SZ,浙商证券股份有限公司深圳分公司,2228652.0,0.68,23455228.0,7.21,-21226576.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000056.SZ,机构专用,829660.0,0.25,12518448.0,3.85,-11688788.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000056.SZ,华鑫证券有限责任公司福清福人大道证券营业部,660.0,0.0,12291180.0,3.78,-12290520.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000056.SZ,西南证券股份有限公司广州分公司,2204977.0,0.68,10413206.64,3.2,-8208229.64,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000056.SZ,机构专用,2528348.0,0.78,10106324.0,3.11,-7577976.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000416.SZ,华鑫证券有限责任公司杭州隐秀路证券营业部,70867127.0,6.05,50308511.0,4.3,20558616.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000416.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,43668429.0,3.73,21949274.0,1.87,21719155.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000416.SZ,中信证券股份有限公司上海东方路证券营业部,29191877.0,2.49,57103254.0,4.88,-27911377.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000416.SZ,中信证券股份有限公司上海溧阳路证券营业部,28445800.0,2.43,17405515.0,1.49,11040285.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000416.SZ,华鑫证券有限责任公司湖州劳动路浙北金融中心证券营业部,27089468.0,2.31,829698.0,0.07,26259770.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000416.SZ,中信证券股份有限公司上海东方路证券营业部,29191877.0,2.49,57103254.0,4.88,-27911377.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000416.SZ,华鑫证券有限责任公司杭州隐秀路证券营业部,70867127.0,6.05,50308511.0,4.3,20558616.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000416.SZ,国泰君安证券股份有限公司河源越王大道证券营业部,21032.0,0.0,24212789.2,2.07,-24191757.2,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000416.SZ,方正证券股份有限公司上海浦东新区成山路证券营业部,0.0,0.0,22346575.34,1.91,-22346575.34,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000416.SZ,东方财富证券股份有限公司拉萨团结路第一证券营业部,43668429.0,3.73,21949274.0,1.87,21719155.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000715.SZ,财通证券股份有限公司台州临海杜桥杜北路证券营业部,12480000.0,2.13,0.0,0.0,12480000.0,0,跌幅偏离值达7%的证券
20220427,000715.SZ,华福证券有限责任公司建阳人民西路证券营业部,10067229.0,1.72,0.0,0.0,10067229.0,0,跌幅偏离值达7%的证券
20220427,000715.SZ,东方财富证券股份有限公司拉萨团结路第二证券营业部,8777499.97,1.5,3224135.33,0.55,5553364.64,0,跌幅偏离值达7%的证券
20220427,000715.SZ,中国银河证券股份有限公司大连人民路证券营业部,7815400.0,1.33,0.0,0.0,7815400.0,0,跌幅偏离值达7%的证券
20220427,000715.SZ,机构专用,7487668.82,1.28,7786257.1,1.33,-298588.28,0,跌幅偏离值达7%的证券
20220427,000715.SZ,东兴证券股份有限公司晋江和平路证券营业部,0.0,0.0,20281723.26,3.46,-20281723.26,1,跌幅偏离值达7%的证券
20220427,000715.SZ,华泰证券股份有限公司上海普陀区江宁路证券营业部,135611.0,0.02,18801536.0,3.2,-18665925.0,1,跌幅偏离值达7%的证券
20220427,000715.SZ,国泰君安证券股份有限公司上海分公司,0.0,0.0,16640000.0,2.83,-16640000.0,1,跌幅偏离值达7%的证券
20220427,000715.SZ,光大证券股份有限公司昆明人民中路证券营业部,22502.0,0.0,14698873.53,2.5,-14676371.53,1,跌幅偏离值达7%的证券
20220427,000715.SZ,中信证券股份有限公司厦门分公司,0.0,0.0,12092188.16,2.06,-12092188.16,1,跌幅偏离值达7%的证券
20220427,000732.SZ,华泰证券股份有限公司合肥创新大道证券营业部,10038342.0,2.95,10154318.0,2.99,-115976.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000732.SZ,德邦证券股份有限公司上海志丹路证券营业部,7758924.0,2.28,6172925.0,1.81,1585999.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000732.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,6593492.0,1.94,11906351.0,3.5,-5312859.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000732.SZ,机构专用,5772393.0,1.7,3982107.16,1.17,1790285.84,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000732.SZ,华泰证券股份有限公司广州兴民路证券营业部,4520456.0,1.33,60231.0,0.02,4460225.0,0,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000732.SZ,东方财富证券股份有限公司拉萨东环路第二证券营业部,6593492.0,1.94,11906351.0,3.5,-5312859.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000732.SZ,华泰证券股份有限公司合肥创新大道证券营业部,10038342.0,2.95,10154318.0,2.99,-115976.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000732.SZ,中邮证券有限责任公司湖南分公司,1830.0,0.0,7611022.0,2.24,-7609192.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000732.SZ,德邦证券股份有限公司上海志丹路证券营业部,7758924.0,2.28,6172925.0,1.81,1585999.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000732.SZ,机构专用,0.0,0.0,5251792.0,1.54,-5251792.0,1,连续三个交易日内，跌幅偏离值累计达20%的证券
20220427,000756.SZ,国盛证券有限责任公司瑞昌赤乌东路证券营业部,37362848.25,3.88,49240.0,0.01,37313608.25,0,连续三个交易日内，涨幅偏离值累计达20%的证券
20220427,000756.SZ,深股通专用,33344313.32,3.46,24893763.95,2.59,8450549.37,0,连续三个交易日内，涨幅偏离值累计达20%的证券
20220427,000756.SZ,中国国际金融股份有限公司上海分公司,16297603.0,1.69,6028466.1,0.63,10269136.9,0,连续三个交易日内，涨幅偏离值累计达20%的证券
20220427,000756.SZ,国金证券股份有限公司成都新都区马超西路证券营业部,15491930.0,1.61,36320.0,0.0,15455610.0,0,连续三个交易日内，涨幅偏离值累计达20%的证券
20220427,000756.SZ,中国银河证券股份有限公司北京中关村大街证券营业部,12612763.0,1.31,12003986.0,1.25,608777.0,0,连续三个交易日内，涨幅偏离值累计达20%的证券
20220427,000756.SZ,华龙证券股份有限公司济南经十东路证券营业部,0.0,0.0,25333200.0,2.63,-25333200.0,1,连续三个交易日内，涨幅偏离值累计达20%的证券
20220427,000756.SZ,深股通专用,33344313.32,3.46,24893763.95,2.59,8450549.37,1,连续三个交易日内，涨幅偏离值累计达20%的证券
20220427,000756.SZ,东方财富证券股份有限公司拉萨东环路第一证券营业部,6616932.0,0.69,15440304.44,1.6,-8823372.44,1,连续三个交易日内，涨幅偏离值累计达20%的证券
20220427,000756.SZ,中信证券股份有限公司浙江分公司,4677422.3,0.49,13394977.24,1.39,-8717554.94,1,连续三个交易日内，涨幅偏离值累计达20%的证券
20220427,000756.SZ,中国银河证券股份有限公司北京中关村大街证券营业部,12612763.0,1.31,12003986.0,1.25,608777.0,1,连续三个交易日内，涨幅偏离值累计达20%的证券
20220427,000835.SZ,粤开证券股份有限公司惠州东江三路证券营业部,2336108.0,10.11,0.0,0.0,2336108.0,0,退市整理期
20220427,000835.SZ,华泰证券股份有限公司武汉武珞路证券营业部,1991433.0,8.62,360.0,0.0,1991073.0,0,退市整理期
20220427,000835.SZ,国信证券股份有限公司厦门湖滨北路证券营业部,987120.0,4.27,333.0,0.0,986787.0,0,退市整理期
20220427,000835.SZ,浙商证券股份有限公司江苏分公司,784430.0,3.4,0.0,0.0,784430.0,0,退市整理期
