ts_code,trade_date,close,open,high,low,vol,amount,vwap
000019.SZ,20220328,8.71,8.68,8.71,8.66,2372030.08,20588815.36,8.68
000425.SZ,20220328,5.07,5.08,5.08,5.07,338000.0,1716635.04,5.08
002196.SZ,20220328,9.9,9.91,9.91,9.9,41100.0,407288.0,9.91
300081.SZ,20220328,14.15,14.15,14.15,14.15,251900.0,3564384.96,14.15
002951.SZ,20220328,11.0,11.0,11.03,10.99,89500.0,984586.0,11.0
002430.SZ,20220328,28.88,28.75,28.88,28.75,25300.0,727414.0,28.75
300103.SZ,20220328,8.51,8.51,8.51,8.51,1500.0,12765.0,8.51
600201.SH,20220328,11.58,11.58,11.58,11.58,83100.0,962298.0,11.58
600458.SH,20220328,10.48,10.48,10.48,10.48,6700.0,70216.0,10.48
605116.SH,20220328,25.68,25.68,25.68,25.68,111100.0,2853048.0,25.68
301030.SZ,20220328,27.29,27.29,27.29,27.29,6100.0,166469.0,27.29
603679.SH,20220328,13.07,13.07,13.07,13.07,2900.0,37903.0,13.07
301033.SZ,20220328,44.9,44.9,44.9,44.9,0.0,0.0,44.9
688181.SH,20220328,39.82,39.82,39.82,39.82,0.0,0.0,39.82
000059.SZ,20220328,6.32,6.33,6.33,6.32,91600.0,579787.0,6.33
000524.SZ,20220328,11.36,11.3,11.4,11.3,822600.0,9305317.12,11.31
002394.SZ,20220328,7.88,7.89,7.89,7.88,16700.0,131745.0,7.89
300208.SZ,20220328,12.78,12.78,12.78,12.78,1569400.0,20056931.84,12.78
003017.SZ,20220328,44.21,44.08,44.77,44.08,132600.0,5855998.72,44.16
002511.SZ,20220328,11.98,12.0,12.0,11.98,83600.0,1003176.0,12.0
300143.SZ,20220328,10.52,10.52,10.52,10.52,51800.0,544936.0,10.52
000158.SZ,20220328,6.68,6.67,6.84,6.66,2400600.0,16119244.8,6.72
000544.SZ,20220328,6.16,6.18,6.18,6.16,62200.0,384346.0,6.18
002413.SZ,20220328,5.63,5.63,5.63,5.63,92300.0,519649.0,5.63
300228.SZ,20220328,8.03,8.03,8.03,8.03,217100.0,1743312.96,8.03
003037.SZ,20220328,10.27,10.38,10.38,10.27,16000.0,165607.0,10.35
002531.SZ,20220328,13.56,13.56,13.58,13.55,180900.0,2453171.04,13.56
300163.SZ,20220328,4.02,4.02,4.02,4.02,620500.0,2494409.92,4.02
000416.SZ,20220328,3.83,3.83,3.83,3.83,34500.0,132135.0,3.83
000564.SZ,20220328,1.06,1.06,1.07,1.06,4050034.88,4293336.96,1.06
002433.SZ,20220328,5.7,5.66,5.7,5.66,280500.0,1588080.96,5.66
300248.SZ,20220328,12.77,12.77,12.77,12.77,494700.0,6317319.04,12.77
300191.SZ,20220328,24.5,24.5,24.5,24.5,163001.0,3993524.48,24.5
002551.SZ,20220328,5.08,5.09,5.09,5.08,173600.0,883578.0,5.09
300188.SZ,20220328,15.98,15.98,15.98,15.98,59200.0,946016.0,15.98
000517.SZ,20220328,3.38,3.36,3.39,3.36,4493500.16,15106156.8,3.36
000607.SZ,20220328,5.48,5.49,5.49,5.48,192400.0,1055923.04,5.49
002453.SZ,20220328,16.25,16.23,16.25,16.23,46200.0,749844.0,16.23
300268.SZ,20220328,18.42,18.42,18.42,18.42,20600.0,379452.0,18.42
300219.SZ,20220328,10.05,10.05,10.05,10.05,4100.0,41205.0,10.05
002571.SZ,20220328,6.72,6.72,6.72,6.72,10300.0,69216.0,6.72
300200.SZ,20220328,7.71,7.71,7.71,7.71,14700.0,113337.0,7.71
000537.SZ,20220328,16.8,16.82,16.82,16.77,146100.0,2455388.96,16.81
000627.SZ,20220328,3.05,3.06,3.06,3.05,57600.0,176021.0,3.06
002473.SZ,20220328,12.14,12.14,12.14,12.14,0.0,0.0,12.14
300283.SZ,20220328,6.39,6.39,6.39,6.39,13300.0,84987.0,6.39
300239.SZ,20220328,6.26,6.26,6.26,6.26,310700.0,1944982.08,6.26
002612.SZ,20220328,23.59,23.58,23.59,23.58,90600.0,2136387.04,23.58
300220.SZ,20220328,14.8,14.8,14.8,14.8,10000.0,148000.0,14.8
