ts_code,trade_date,close,open,high,low,vol,amount,vwap
000016.SZ,20200221,11.3,11.3,11.3,11.3,8473900.16,95724779.52,11.3
000019.SZ,20200221,5.89,5.89,5.89,5.89,33400.0,196726.0,5.89
002441.SZ,20200221,9.06,9.06,9.06,9.06,164100.0,1486788.0,9.06
600300.SH,20200221,3.01,3.01,3.01,3.01,15300.0,46053.0,3.01
002365.SZ,20200221,9.63,9.63,9.63,9.63,8500.0,81855.0,9.63
600350.SH,20200221,4.33,4.33,4.33,4.33,24300.0,105219.0,4.33
002587.SZ,20200221,8.15,8.15,8.15,8.15,79300.0,646267.0,8.15
601918.SH,20200221,3.01,3.01,3.01,3.01,48800.0,146888.0,3.01
002421.SZ,20200221,3.44,3.44,3.44,3.44,126450.0,435158.0,3.44
603099.SH,20200221,8.38,8.38,8.38,8.38,29300.0,245534.0,8.38
603688.SH,20200221,31.23,31.23,31.23,31.23,200600.0,6264737.92,31.23
603068.SH,20200221,119.8,119.8,119.8,119.8,39986.0,4790322.88,119.8
603799.SH,20200221,46.16,46.16,46.16,46.16,434400.0,20051904.0,46.16
601398.SH,20200221,5.49,5.49,5.49,5.49,2999037.12,16464712.96,5.49
000056.SZ,20200221,3.84,3.84,3.84,3.84,13810.0,53027.3,3.84
000059.SZ,20200221,5.77,5.77,5.77,5.77,142500.0,822220.0,5.77
002500.SZ,20200221,8.29,8.29,8.29,8.29,554900.0,4599927.04,8.29
600340.SH,20200221,24.98,24.98,24.98,24.98,154300.0,3854414.08,24.98
002429.SZ,20200221,5.15,5.15,5.15,5.15,11142150.4,57348812.8,5.15
600497.SH,20200221,4.0,4.0,4.0,4.0,194100.0,776400.0,4.0
002785.SZ,20200221,14.94,14.94,14.94,14.94,1700.0,25398.0,14.94
000157.SZ,20200221,6.43,6.43,6.43,6.43,103200.0,663390.0,6.43
000158.SZ,20200221,11.0,11.0,11.0,11.0,3216739.84,35399252.48,11.01
002520.SZ,20200221,7.55,7.55,7.55,7.55,34300.0,258473.0,7.54
600360.SH,20200221,8.91,8.91,8.91,8.91,521400.0,4645673.92,8.91
002449.SZ,20200221,15.65,15.65,15.65,15.65,439200.0,6874696.32,15.65
600596.SH,20200221,9.65,9.65,9.65,9.65,46700.0,450655.0,9.65
300014.SZ,20200221,79.8,79.8,79.8,79.8,302100.0,24107578.88,79.8
000419.SZ,20200221,4.22,4.22,4.22,4.22,68800.0,290336.0,4.22
000416.SZ,20200221,5.23,5.23,5.23,5.23,228300.0,1193880.96,5.23
002540.SZ,20200221,5.01,5.01,5.01,5.01,246400.0,1234568.0,5.01
600487.SH,20200221,16.69,16.69,16.69,16.69,483941.0,8076974.72,16.69
002469.SZ,20200221,4.06,4.06,4.06,4.06,7000.0,28420.0,4.06
600695.SH,20200221,10.2,10.2,10.2,10.2,2867800.0,29251560.96,10.2
300034.SZ,20200221,16.48,16.48,16.48,16.48,175500.0,2892240.0,16.48
000518.SZ,20200221,5.45,5.45,5.45,5.45,892000.0,4861742.08,5.45
000517.SZ,20200221,2.78,2.78,2.78,2.78,153200.0,425896.0,2.78
002560.SZ,20200221,5.76,5.76,5.76,5.76,47000.0,270661.0,5.76
600586.SH,20200221,3.27,3.27,3.27,3.27,1082100.0,3538466.88,3.27
002482.SZ,20200221,4.11,4.11,4.11,4.11,26800.0,110148.0,4.11
600794.SH,20200221,3.53,3.53,3.53,3.53,56500.0,199445.0,3.53
300054.SZ,20200221,11.84,11.84,11.84,11.84,369531.0,4375247.04,11.84
000538.SZ,20200221,83.33,83.33,83.33,83.33,15600.0,1299936.0,83.33
000537.SZ,20200221,6.89,6.89,6.89,6.89,56000.0,385840.0,6.89
002603.SZ,20200221,15.97,15.97,15.97,15.97,188300.0,3005429.12,15.96
600685.SH,20200221,14.11,14.11,14.11,14.11,8900.0,125579.0,14.11
002508.SZ,20200221,32.98,32.98,32.98,32.98,22900.0,755216.96,32.98
600885.SH,20200221,35.78,35.78,35.78,35.78,14900.0,533122.0,35.78
300074.SZ,20200221,5.33,5.33,5.33,5.33,1163259.04,6200170.24,5.33
000558.SZ,20200221,3.0,3.0,3.0,3.0,33000.0,99000.0,3.0
000039.SZ,20200221,8.66,8.66,8.66,8.66,24700.0,213902.0,8.66
002623.SZ,20200221,46.0,46.0,46.0,46.0,77600.0,3568588.16,45.99
600320.SH,20200221,3.44,3.44,3.44,3.44,30900.0,106296.0,3.44
002528.SZ,20200221,5.1,5.1,5.1,5.1,88300.0,450312.0,5.1
600984.SH,20200221,11.9,11.9,11.9,11.9,49700.0,591430.0,11.9
300115.SZ,20200221,21.51,21.51,21.51,21.51,295065.0,6346848.0,21.51
000593.SZ,20200221,5.42,5.42,5.42,5.42,4600.0,24932.0,5.42
000715.SZ,20200221,5.91,5.91,5.91,5.91,4100.0,24231.0,5.91
002643.SZ,20200221,18.96,18.96,18.96,18.96,279900.0,5307113.92,18.96
600895.SH,20200221,14.17,14.17,14.17,14.17,40200.0,569634.0,14.17
002548.SZ,20200221,8.55,8.55,8.55,8.55,119400.0,1021940.96,8.56
600370.SH,20200221,2.81,2.81,2.81,2.81,100.0,281.0,2.81
300135.SZ,20200221,2.49,2.49,2.49,2.49,487000.0,1212630.0,2.49
000690.SZ,20200221,5.65,5.65,5.65,5.65,73600.0,415840.0,5.65
000735.SZ,20200221,9.4,9.4,9.4,9.4,440800.0,4143256.96,9.4
002663.SZ,20200221,2.44,2.44,2.44,2.44,215400.0,525576.0,2.44
601019.SH,20200221,6.61,6.61,6.61,6.61,16700.0,110387.0,6.61
002568.SZ,20200221,29.08,29.08,29.08,29.08,39500.0,1148640.96,29.08
601069.SH,20200221,15.82,15.82,15.82,15.82,298000.0,4714360.0,15.82
300155.SZ,20200221,8.3,8.3,8.3,8.3,1656352.96,13747729.92,8.3
000791.SZ,20200221,3.43,3.43,3.43,3.43,31000.0,106330.0,3.43
000755.SZ,20200221,3.76,3.76,3.76,3.76,27700.0,104152.0,3.76
002688.SZ,20200221,7.66,7.66,7.66,7.66,73950.0,566457.0,7.66
601118.SH,20200221,4.56,4.56,4.56,4.56,402000.0,1833120.0,4.56
002583.SZ,20200221,8.03,8.03,8.03,8.03,474820.0,3812179.84,8.03
601108.SH,20200221,11.7,11.7,11.7,11.7,1926300.0,22537710.08,11.7
300175.SZ,20200221,6.64,6.64,6.64,6.64,42900.0,284856.0,6.64
000880.SZ,20200221,7.44,7.44,7.44,7.44,1400.0,10400.0,7.43
000905.SZ,20200221,6.67,6.67,6.67,6.67,7400.0,49375.0,6.67
002702.SZ,20200221,4.13,4.13,4.13,4.13,32200.0,132986.0,4.13
601138.SH,20200221,18.67,18.67,18.67,18.67,573100.0,10699777.28,18.67
002781.SZ,20200221,16.02,16.02,16.02,16.02,0.0,0.0,16.02
601128.SH,20200221,8.28,8.28,8.28,8.28,156300.0,1294164.0,8.28
300236.SZ,20200221,61.47,61.47,61.47,61.47,435085.0,26744673.28,61.47
