date,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag,datetime
20210104,1609689600000,6.82,6.88,6.74,6.84,33887,23103481.0,0.0,15,6.82,0,2021-01-03 16:00:00
20210105,1609776000000,6.8100000000000005,6.98,6.78,6.92,55581,38351787.00000001,0.0,15,6.84,0,2021-01-04 16:00:00
20210106,1609862400000,6.920000000000001,7.140000000000001,6.8500000000000005,7.090000000000001,81386,57259917.00000001,0.0,15,6.920000000000001,0,2021-01-05 16:00:00
20210107,1609948800000,7.0600000000000005,7.09,6.66,6.67,68627,46859560.0,0.0,15,7.09,0,2021-01-06 16:00:00
20210108,1610035200000,6.61,6.870000000000001,6.6000000000000005,6.8500000000000005,47273,32095322.0,0.0,15,6.670000000000001,0,2021-01-07 16:00:00
20210111,1610294400000,6.8500000000000005,7.050000000000001,6.8100000000000005,7.010000000000001,61892,43248669.0,0.0,15,6.8500000000000005,0,2021-01-10 16:00:00
20210112,1610380800000,7.01,7.16,6.93,7.1499999999999995,65167,45956220.0,0.0,15,7.01,0,2021-01-11 16:00:00
20210113,1610467200000,7.12,7.859999999999999,6.97,7.6,163946,123998919.0,0.0,15,7.1499999999999995,0,2021-01-12 16:00:00
20210114,1610553600000,6.84,6.84,6.84,6.84,74505,50961420.00000001,0.0,15,7.6,0,2021-01-13 16:00:00
20210115,1610640000000,6.16,6.16,6.16,6.16,107115,65982840.00000001,0.0,15,6.84,0,2021-01-14 16:00:00
20210118,1610899200000,6.0,6.25,6.0,6.12,125511,76792380.00000001,0.0,15,6.16,0,2021-01-17 16:00:00
20210119,1610985600000,6.07,6.540000000000001,6.0600000000000005,6.250000000000001,88022,55361921.00000001,0.0,15,6.12,0,2021-01-18 16:00:00
20210120,1611072000000,6.29,6.29,6.12,6.14,56897,35102123.0,0.0,15,6.25,0,2021-01-19 16:00:00
20210121,1611158400000,6.12,6.1899999999999995,6.09,6.16,42945,26393134.999999996,0.0,15,6.14,0,2021-01-20 16:00:00
20210122,1611244800000,6.16,6.16,6.05,6.06,37703,22939812.000000004,0.0,15,6.16,0,2021-01-21 16:00:00
20210125,1611504000000,6.04,6.05,5.62,5.63,95334,54675992.0,0.0,15,6.0600000000000005,0,2021-01-24 16:00:00
20210126,1611590400000,5.61,5.66,5.57,5.62,30912,17418857.0,0.0,15,5.63,0,2021-01-25 16:00:00
20210127,1611676800000,5.63,5.840000000000001,5.61,5.75,37305,21383535.0,0.0,15,5.62,0,2021-01-26 16:00:00
20210128,1611763200000,5.7,5.81,5.67,5.68,24176,13884027.0,0.0,15,5.75,0,2021-01-27 16:00:00
20210129,1611849600000,5.68,5.84,5.68,5.739999999999999,28859,16623655.000000002,0.0,15,5.68,0,2021-01-28 16:00:00
20210201,1612108800000,5.74,5.78,5.69,5.75,19877,11391639.0,0.0,15,5.74,0,2021-01-31 16:00:00
20210202,1612195200000,5.72,5.74,5.67,5.67,20047,11406920.0,0.0,15,5.75,0,2021-02-01 16:00:00
20210203,1612281600000,5.66,5.6899999999999995,5.55,5.67,24716,13880544.0,0.0,15,5.67,0,2021-02-02 16:00:00
20210204,1612368000000,5.68,5.68,5.54,5.6,18754,10475655.0,0.0,15,5.67,0,2021-02-03 16:00:00
20210205,1612454400000,5.63,6.0200000000000005,5.61,5.9,54479,31827139.999999996,0.0,15,5.6000000000000005,0,2021-02-04 16:00:00
20210208,1612713600000,5.88,5.890000000000001,5.78,5.8100000000000005,22561,13118673.000000002,0.0,15,5.9,0,2021-02-07 16:00:00
20210209,1612800000000,5.7700000000000005,5.840000000000001,5.73,5.79,20490,11848290.0,0.0,15,5.8100000000000005,0,2021-02-08 16:00:00
20210210,1612886400000,5.82,5.82,5.74,5.8,13712,7918319.000000001,0.0,15,5.79,0,2021-02-09 16:00:00
20210218,1613577600000,5.8100000000000005,5.95,5.8100000000000005,5.94,23256,13741868.0,0.0,15,5.800000000000001,0,2021-02-17 16:00:00
20210219,1613664000000,5.95,6.090000000000001,5.9,6.08,27471,16534744.999999998,0.0,15,5.94,0,2021-02-18 16:00:00
20210222,1613923200000,6.12,6.23,6.11,6.15,42312,26126376.0,0.0,15,6.08,0,2021-02-21 16:00:00
20210223,1614009600000,6.14,6.17,6.04,6.04,25246,15337267.0,0.0,15,6.15,0,2021-02-22 16:00:00
20210224,1614096000000,6.04,6.14,6.04,6.08,22201,13517064.0,0.0,15,6.04,0,2021-02-23 16:00:00
20210225,1614182400000,6.09,6.4799999999999995,6.09,6.34,86176,54764900.0,0.0,15,6.08,0,2021-02-24 16:00:00
20210226,1614268800000,6.26,6.44,6.24,6.390000000000001,57208,36385742.0,0.0,15,6.34,0,2021-02-25 16:00:00
20210301,1614528000000,6.390000000000001,6.41,6.24,6.390000000000001,31358,19822999.0,0.0,15,6.390000000000001,0,2021-02-28 16:00:00
20210302,1614614400000,6.39,6.5,6.33,6.38,25964,16687323.0,0.0,15,6.39,0,2021-03-01 16:00:00
20210303,1614700800000,6.470000000000001,6.470000000000001,6.32,6.41,26236,16732588.0,0.0,15,6.38,0,2021-03-02 16:00:00
20210304,1614787200000,6.37,6.45,6.3,6.39,31523,20138083.0,0.0,15,6.41,0,2021-03-03 16:00:00
20210305,1614873600000,6.3999999999999995,6.41,6.34,6.3999999999999995,19035,12130046.0,0.0,15,6.39,0,2021-03-04 16:00:00
20210308,1615132800000,6.390000000000001,6.470000000000001,6.3500000000000005,6.3500000000000005,22014,14087900.0,0.0,15,6.4,0,2021-03-07 16:00:00
20210309,1615219200000,6.34,6.4,6.12,6.3,19871,12464983.0,0.0,15,6.3500000000000005,0,2021-03-08 16:00:00
20210310,1615305600000,6.26,6.36,6.2,6.3,21278,13392419.0,0.0,15,6.3,0,2021-03-09 16:00:00
20210311,1615392000000,6.24,6.33,6.23,6.300000000000001,17990,11288350.000000002,0.0,15,6.300000000000001,0,2021-03-10 16:00:00
20210312,1615478400000,6.28,6.550000000000001,6.23,6.420000000000001,34593,22145699.000000004,0.0,15,6.300000000000001,0,2021-03-11 16:00:00
20210315,1615737600000,6.44,6.45,6.37,6.38,18834,12032718.0,0.0,15,6.42,0,2021-03-14 16:00:00
20210316,1615824000000,6.36,6.5,6.36,6.45,24329,15683932.999999998,0.0,15,6.38,0,2021-03-15 16:00:00
20210317,1615910400000,6.5,6.5,6.4,6.41,14594,9383421.0,0.0,15,6.45,0,2021-03-16 16:00:00
20210318,1615996800000,6.4,6.470000000000001,6.3500000000000005,6.4,15937,10195719.0,0.0,15,6.41,0,2021-03-17 16:00:00
20210319,1616083200000,6.41,6.42,6.34,6.34,17561,11206487.0,0.0,15,6.3999999999999995,0,2021-03-18 16:00:00
20210322,1616342400000,6.38,6.38,6.21,6.35,25949,16366742.000000002,0.0,15,6.34,0,2021-03-21 16:00:00
20210323,1616428800000,6.33,6.3500000000000005,6.24,6.2700000000000005,15943,10010685.000000002,0.0,15,6.3500000000000005,0,2021-03-22 16:00:00
20210324,1616515200000,6.29,6.29,6.2,6.23,14502,9038890.0,0.0,15,6.2700000000000005,0,2021-03-23 16:00:00
20210325,1616601600000,6.23,6.3100000000000005,6.12,6.12,16801,10458600.0,0.0,15,6.23,0,2021-03-24 16:00:00
20210326,1616688000000,6.12,6.19,6.12,6.14,15005,9207739.000000002,0.0,15,6.12,0,2021-03-25 16:00:00
20210329,1616947200000,6.16,6.16,5.95,6.11,21007,12736186.999999998,0.0,15,6.140000000000001,0,2021-03-28 16:00:00
20210330,1617033600000,6.09,6.12,6.03,6.05,17769,10760199.0,0.0,15,6.11,0,2021-03-29 16:00:00
20210331,1617120000000,6.04,6.18,6.01,6.1499999999999995,18390,11228254.0,0.0,15,6.05,0,2021-03-30 16:00:00
20210401,1617206400000,6.16,6.180000000000001,6.07,6.16,15679,9593107.0,0.0,15,6.15,0,2021-03-31 16:00:00
20210402,1617292800000,6.16,6.16,6.07,6.140000000000001,11445,7003035.0,0.0,15,6.16,0,2021-04-01 16:00:00
20210406,1617638400000,6.15,6.2,6.12,6.18,10234,6317732.000000001,0.0,15,6.14,0,2021-04-05 16:00:00
20210407,1617724800000,6.19,6.28,6.16,6.25,10517,6560789.0,0.0,15,6.18,0,2021-04-06 16:00:00
20210408,1617811200000,6.22,6.3,6.22,6.2299999999999995,15120,9453565.0,0.0,15,6.25,0,2021-04-07 16:00:00
20210409,1617897600000,6.21,6.39,6.17,6.3,23238,14531058.0,0.0,15,6.2299999999999995,0,2021-04-08 16:00:00
20210412,1618156800000,6.300000000000001,6.300000000000001,6.15,6.2,25817,15972224.0,0.0,15,6.300000000000001,0,2021-04-11 16:00:00
20210413,1618243200000,6.2,6.2,6.08,6.09,13016,7958103.0,0.0,15,6.2,0,2021-04-12 16:00:00
20210414,1618329600000,6.07,6.140000000000001,6.0600000000000005,6.12,8540,5217182.0,0.0,15,6.090000000000001,0,2021-04-13 16:00:00
20210415,1618416000000,6.11,6.2700000000000005,6.11,6.2,32200,19970340.0,0.0,15,6.12,0,2021-04-14 16:00:00
