trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200618,SSE,574702654882.0,30004790919.0,27976811140.0,22076853179.0,164461112.0,596779508061.0,3006520158.0
20200618,SZSE,526023373065.0,43999094596.0,41095298732.0,7689490870.0,92741942.0,533712863935.0,618933502.0
20200619,SSE,574584041996.0,32350124280.0,32428310058.0,21883528063.0,138359842.0,596467570059.0,2875398255.0
20200619,SZSE,526117482984.0,42937979720.0,42825540974.0,7924353164.0,87194443.0,534041836148.0,611820449.0
20200622,SSE,579997002944.0,38542084417.0,33171918390.0,22440958515.0,160481169.0,602437961459.0,2873748861.0
20200622,SZSE,531454808684.0,47708341277.0,42352622610.0,7993948349.0,69087382.0,539448757033.0,614323432.0
20200623,SSE,582362137952.0,32250630317.0,29873174737.0,22842179983.0,200122253.0,605204317935.0,2913100707.0
20200623,SZSE,533229003786.0,43185237482.0,41398241200.0,8457278304.0,94750567.0,541686282090.0,652907903.0
20200624,SSE,578986495858.0,29214194352.0,32562988399.0,22721280148.0,145468956.0,601707776006.0,2890345192.0
20200624,SZSE,531535032601.0,39493278213.0,41166609205.0,8381767093.0,74297660.0,539916799694.0,647168845.0
20200629,SSE,583149719849.0,30378396073.0,26205431291.0,22596962927.0,152798833.0,605746682776.0,2913521799.0
20200629,SZSE,536059356129.0,40371689629.0,35826166926.0,8442287963.0,70303675.0,544501644092.0,660361996.0
20200630,SSE,588541166170.0,37148889306.0,31959074505.0,23225333319.0,185711804.0,611766499489.0,2934997254.0
20200630,SZSE,542833003150.0,49194489968.0,42393841682.0,9168503894.0,97318769.0,552001507044.0,698692030.0
20200701,SSE,593499380417.0,45796675255.0,40813220597.0,24288816962.0,285129448.0,617788197379.0,3081730913.0
20200701,SZSE,548661831099.0,57892266485.0,52037370261.0,9827307086.0,109035025.0,558489138185.0,756061813.0
20200702,SSE,599389899784.0,55991742719.0,50067947002.0,24857923277.0,222335011.0,624247823061.0,3028360649.0
20200702,SZSE,555621038406.0,61459717960.0,54469434673.0,10446410961.0,110178875.0,566067449367.0,794622200.0
20200703,SSE,606187612076.0,65531619065.0,58705859871.0,25291043834.0,248589004.0,631478655910.0,3053992521.0
20200703,SZSE,560577408273.0,66272548532.0,61270080919.0,10811527390.0,122202430.0,571388935663.0,813865536.0
