trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200306,SSE,590460217993.0,40921467877.0,45084424355.0,11697981525.0,121020326.0,602158199518.0,1481925727.0
20200306,SZSE,520357505604.0,54309346507.0,54374186961.0,4537924733.0,69885379.0,524895430337.0,370751790.0
20200309,SSE,591181177560.0,47356173135.0,46631207729.0,11431440825.0,233183514.0,602612618385.0,1554248499.0
20200309,SZSE,516707449205.0,57727501157.0,61368682751.0,4327290551.0,70570688.0,521034739756.0,366603685.0
20200310,SSE,591394308733.0,46881445479.0,46660558413.0,11428906521.0,186496966.0,602823215254.0,1434003889.0
20200310,SZSE,521869297309.0,62729897634.0,57560753584.0,4559142837.0,80322631.0,526428440146.0,377939658.0
20200311,SSE,590756731201.0,42546395028.0,43179394548.0,11804392633.0,277240794.0,602561123834.0,1560136974.0
20200311,SZSE,520578882586.0,52626893820.0,53912846555.0,4519878481.0,65624272.0,525098761067.0,383619290.0
20200312,SSE,589062499522.0,34930386707.0,36619137676.0,11611034849.0,209309116.0,600673534371.0,1568344794.0
20200312,SZSE,518864427401.0,43240409389.0,44950010818.0,4479666479.0,69931371.0,523344093880.0,390395563.0
20200313,SSE,585866095442.0,40253720911.0,43443077524.0,11354864353.0,204700818.0,597220959795.0,1503010536.0
20200313,SZSE,513589788166.0,48129788899.0,53396638946.0,4373835013.0,71686001.0,517963623179.0,379189737.0
20200316,SSE,578948250524.0,35878076855.0,42787177354.0,11168216763.0,268008438.0,590116467287.0,1588578124.0
20200316,SZSE,503196219177.0,47163198399.0,57543766152.0,4242125935.0,81720554.0,507438345112.0,376266073.0
20200317,SSE,579300265730.0,31973698009.0,31614845152.0,10818556171.0,199130211.0,590118821901.0,1485261271.0
20200317,SZSE,504454718178.0,42356381148.0,41091742998.0,4111540073.0,72336982.0,508566258251.0,339178870.0
20200318,SSE,575453741797.0,31406343302.0,35245557343.0,11420378410.0,333526732.0,586874120207.0,1666270724.0
20200318,SZSE,499159404542.0,43804899047.0,49087310188.0,4396215736.0,105621678.0,503555620278.0,375852954.0
20200319,SSE,576795028671.0,33760354753.0,32410327798.0,11128823487.0,197084236.0,587923852158.0,1559624298.0
20200319,SZSE,502124537713.0,41401713953.0,38430664716.0,4340556834.0,84802419.0,506465094547.0,367983391.0
