trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200221,SSE,579970674213.0,54790838593.0,52574713502.0,10921373087.0,120527624.0,590892047300.0,1285189680.0
20200221,SZSE,502866856721.0,79454259475.0,74394738638.0,3695068799.0,51973867.0,506561925520.0,292110843.0
20200224,SSE,586415776616.0,56662525057.0,50186271706.0,11231601726.0,180154403.0,597647378342.0,1351973514.0
20200224,SZSE,509951142593.0,82898359625.0,75799260718.0,3897570498.0,59524146.0,513848713091.0,304726961.0
20200225,SSE,590115848980.0,62412767506.0,58700797467.0,11318963864.0,173767566.0,601434812844.0,1343936397.0
20200225,SZSE,517656953744.0,98022125226.0,90304438622.0,4071403641.0,62297070.0,521728357385.0,304298022.0
20200226,SSE,591118726025.0,59482019923.0,58505935942.0,11405888789.0,213870435.0,602524614814.0,1396921409.0
20200226,SZSE,519818162483.0,86664350820.0,84486002632.0,3962402299.0,71567182.0,523780564782.0,321124111.0
20200227,SSE,589914863168.0,43639489627.0,44835426203.0,11370281903.0,145391292.0,601285145071.0,1373727551.0
20200227,SZSE,519358961780.0,63816123859.0,64265073129.0,4153474868.0,55852557.0,523512436648.0,323266559.0
20200228,SSE,582209646574.0,42695281497.0,50386396898.0,10550966306.0,183296830.0,592760612880.0,1317477434.0
20200228,SZSE,505693031962.0,60871130329.0,74525357782.0,3876154725.0,69539020.0,509569186687.0,323673215.0
20200302,SSE,584892862349.0,45691129457.0,43002440479.0,11088678301.0,212427693.0,595981540650.0,1339469696.0
20200302,SZSE,511391678858.0,65072941220.0,59364567744.0,4173322468.0,76347809.0,515565001326.0,334407429.0
20200303,SSE,587708596032.0,54347170867.0,51490740022.0,11691238927.0,227521357.0,599399834959.0,1411929761.0
20200303,SZSE,514331095365.0,73380314076.0,70434701831.0,4327388692.0,70140979.0,518658484057.0,343370438.0
20200304,SSE,589223256850.0,44052510624.0,42531065870.0,11715841728.0,188052945.0,600939098578.0,1432677528.0
20200304,SZSE,515924722274.0,56274664610.0,54674282829.0,4376156179.0,65899430.0,520300878453.0,348101988.0
20200305,SSE,594628864283.0,59739363828.0,54327463302.0,12441415101.0,249898827.0,607070279384.0,1541224525.0
20200305,SZSE,520434179954.0,69029228710.0,64514304095.0,4620842492.0,80421640.0,525055022446.0,370077158.0
