trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20210127,SSE,816237694539.0,40145362869.0,39981020914.0,90980664752.0,225718852.0,907218359291.0,7590674819.0
20210127,SZSE,743374056365.0,43808224364.0,44669159722.0,55491327479.0,92460701.0,798865383844.0,2742957624.0
20210128,SSE,814568038845.0,39663396119.0,41323333897.0,88928321949.0,190077276.0,903496360794.0,7519107173.0
20210128,SZSE,740641820773.0,43046709040.0,45777955238.0,53907532621.0,98649746.0,794549353394.0,2763465588.0
20210129,SSE,808530764245.0,40134151406.0,46159386707.0,87886463615.0,169207629.0,896417227860.0,7418247336.0
20210129,SZSE,731709803628.0,40209253717.0,49125838537.0,54366469348.0,126330388.0,786076272976.0,2779758208.0
20210201,SSE,807900109492.0,33787419612.0,34387070131.0,87699520622.0,149203855.0,895599630114.0,7373859344.0
20210201,SZSE,730573090614.0,38591211838.0,39715129097.0,54496950498.0,80306734.0,785070041112.0,2776063814.0
20210202,SSE,807418158794.0,37533872673.0,37813367597.0,88303226275.0,230032183.0,895721385069.0,7386440829.0
20210202,SZSE,730838246791.0,43791400423.0,43516802270.0,55911530319.0,100361157.0,786749777110.0,2806729487.0
20210203,SSE,807189978760.0,42621756166.0,42843334522.0,88548469683.0,251518719.0,895738448443.0,7461530990.0
20210203,SZSE,729854968834.0,46382278736.0,47396433905.0,55567135765.0,90852544.0,785422104599.0,2822562072.0
20210204,SSE,802902827539.0,41486860920.0,45755363546.0,87780973049.0,164920794.0,890683800588.0,7395161264.0
20210204,SZSE,725148806001.0,41514606588.0,46192251582.0,54991688496.0,83194525.0,780140494497.0,2818431689.0
20210205,SSE,798537947597.0,39256505179.0,43600077227.0,87230537840.0,169481352.0,885768485437.0,7386121711.0
20210205,SZSE,719206770111.0,39593925304.0,45522949835.0,54508526767.0,81672538.0,773715296878.0,2806006067.0
20210208,SSE,796355371775.0,33386752258.0,35561293453.0,87718590706.0,148374362.0,884073962481.0,7346080807.0
20210208,SZSE,718167803097.0,36602576329.0,37676177510.0,54863427920.0,63523179.0,773031231017.0,2792179666.0
20210209,SSE,796972031083.0,40412055719.0,39563247517.0,88627326311.0,187447390.0,885599357394.0,7320527938.0
20210209,SZSE,719786498523.0,41599561808.0,40051912832.0,55163852114.0,62564377.0,774950350637.0,2756345263.0
