trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200102,SSE,561396722311.0,39665569600.0,37312723768.0,11292893947.0,168868829.0,572689616258.0,1490508270.0
20200102,SZSE,449269066938.0,42873443329.0,40034522398.0,3116588735.0,46376958.0,452385655673.0,261050002.0
20200103,SSE,562710881010.0,33474395954.0,32146276386.0,10918911096.0,109430958.0,573629792106.0,1435983771.0
20200103,SZSE,449511452527.0,38255048467.0,38004380776.0,3025195656.0,37133317.0,452536648183.0,257906787.0
20200106,SSE,567760802437.0,39971310371.0,34911431068.0,11193485547.0,171138826.0,578954287984.0,1474025681.0
20200106,SZSE,454972078011.0,48597586008.0,43123094213.0,3250716638.0,83516233.0,458222794649.0,299766164.0
20200107,SSE,568793261762.0,32940743825.0,31902287038.0,11143113227.0,144904491.0,579936374989.0,1455991934.0
20200107,SZSE,458305921627.0,43004954144.0,39662713797.0,3372567374.0,64179349.0,461678489001.0,291813138.0
20200108,SSE,570740658657.0,35809712248.0,33855333263.0,10510224534.0,155611085.0,581250883191.0,1394737021.0
20200108,SZSE,459428001826.0,46488300356.0,45361774545.0,3285081916.0,91052222.0,462713083742.0,327186189.0
20200109,SSE,571819012961.0,31039484561.0,29956074427.0,10520442935.0,146253476.0,582339455896.0,1375596816.0
20200109,SZSE,461464019174.0,42156023277.0,40109612851.0,3445838116.0,47913881.0,464909857290.0,329909925.0
20200110,SSE,570739934602.0,26873586822.0,27946611618.0,10298596512.0,125463113.0,581038531114.0,1351861829.0
20200110,SZSE,461320615077.0,37081329651.0,37218699446.0,3303840315.0,36738775.0,464624455392.0,312458554.0
20200113,SSE,573021434835.0,31004102581.0,28716841560.0,10507325406.0,151862524.0,583528760241.0,1378978778.0
20200113,SZSE,464649372976.0,40814338226.0,37469654721.0,3339023450.0,42177908.0,467988396426.0,305864980.0
20200114,SSE,574945207770.0,31344441336.0,29421114539.0,10491659685.0,132289083.0,585436867455.0,1373527039.0
20200114,SZSE,465294877392.0,42574287962.0,41923405036.0,3344071768.0,49598467.0,468638949160.0,314060029.0
20200115,SSE,575929132790.0,26948638728.0,25955844692.0,10022583450.0,104965738.0,585951716240.0,1303001970.0
20200115,SZSE,467166892513.0,36613916948.0,34738351284.0,3234321197.0,40485993.0,470401213710.0,303468218.0
