trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200403,SSE,554642771517.0,18410396097.0,22285246507.0,12564550797.0,162650722.0,567207322314.0,1832289979.0
20200403,SZSE,482845549547.0,28238453125.0,31196558344.0,5608174925.0,72166056.0,488453724472.0,460100039.0
20200407,SSE,556005279122.0,29027163780.0,27653811481.0,13249670300.0,205019454.0,569254949422.0,1901657369.0
20200407,SZSE,486965856254.0,40667480446.0,36541132797.0,5856645222.0,85886380.0,492822501476.0,469129902.0
20200408,SSE,555044653995.0,23631666517.0,24581397877.0,13362414398.0,179835698.0,568407068393.0,1933276828.0
20200408,SZSE,487596365070.0,34965839406.0,34331666530.0,6063344821.0,87985752.0,493659709891.0,488983710.0
20200409,SSE,555131422688.0,24940682994.0,24843916143.0,14059883513.0,210901066.0,569191306201.0,2040805216.0
20200409,SZSE,489341197175.0,37374490061.0,35624590416.0,6299086906.0,97367657.0,495640284081.0,519056194.0
20200410,SSE,552122826513.0,23901918992.0,26893326216.0,13878515875.0,196191369.0,566001342388.0,2077428751.0
20200410,SZSE,485784700457.0,33963443444.0,37514802186.0,6139539050.0,71204214.0,491924239507.0,523258932.0
20200413,SSE,551402967203.0,17122642107.0,17771834694.0,13890502521.0,157212642.0,565293469724.0,2111020249.0
20200413,SZSE,486014529600.0,25886422788.0,26058766248.0,6106610470.0,74064463.0,492121140070.0,528092943.0
20200414,SSE,551453038319.0,20580637053.0,20483946800.0,14242299495.0,195593647.0,565695337814.0,2118843845.0
20200414,SZSE,486326194621.0,29908347678.0,29598502535.0,6268453324.0,74300694.0,492594647945.0,521808107.0
20200415,SSE,551400055359.0,22033432563.0,21974682040.0,14100736265.0,172298558.0,565500791624.0,2119067323.0
20200415,SZSE,486454643662.0,33751052790.0,33619883058.0,6239218669.0,68401211.0,492693862331.0,524529395.0
20200416,SSE,552724896743.0,22311172284.0,20981172340.0,14274813311.0,171608829.0,566999710054.0,2110017110.0
20200416,SZSE,487260215594.0,29620463181.0,28806070550.0,6050298191.0,60986835.0,493310513785.0,504551919.0
20200417,SSE,551148283066.0,27927304450.0,29489281159.0,14591362491.0,202428496.0,565739645557.0,2151090517.0
20200417,SZSE,486555441093.0,39392908411.0,40078706592.0,5932194441.0,68975800.0,492487635534.0,497897187.0
