trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20210518,SSE,808587241994.0,35682191958.0,34126348731.0,95448344728.0,163407543.0,904035586722.0,7681525209.0
20210518,SZSE,724169780109.0,36995368667.0,33047930639.0,59556146404.0,86695092.0,783725926513.0,3266814945.0
20210519,SSE,810481964331.0,37542704957.0,35622885158.0,94558242212.0,164487412.0,905040206543.0,7634436517.0
20210519,SZSE,728197985841.0,40322619547.0,36264338199.0,59163769794.0,61776221.0,787361755635.0,3233321620.0
20210520,SSE,811462296683.0,38063059561.0,37050201684.0,94363899469.0,166174901.0,905826196152.0,7613394978.0
20210520,SZSE,728341934394.0,37384597334.0,37230382776.0,59196705301.0,60772827.0,787538639695.0,3224911196.0
20210521,SSE,810670237086.0,33088299956.0,33861930263.0,93520442395.0,154286777.0,904190679481.0,7583192534.0
20210521,SZSE,728479390204.0,35874227082.0,35715266269.0,58232559569.0,58953971.0,786711949773.0,3203730625.0
20210524,SSE,813674545450.0,35978153268.0,32952903179.0,93387489939.0,169827163.0,907062035389.0,7567755725.0
20210524,SZSE,731228841985.0,37989842771.0,35248731233.0,58417643598.0,70381390.0,789646485583.0,3176956084.0
20210525,SSE,814261003267.0,47786319801.0,47163246242.0,95616627044.0,237353754.0,909877630311.0,7535457991.0
20210525,SZSE,730019062495.0,43834038604.0,45330824659.0,59505264469.0,65920581.0,789524326964.0,3138615368.0
20210526,SSE,816490842964.0,47285027257.0,45005665637.0,95582848083.0,197355526.0,912073691047.0,7539786184.0
20210526,SZSE,733259833905.0,43486022858.0,40247355820.0,59105865342.0,82575562.0,792365699247.0,3111485726.0
20210527,SSE,820729295439.0,43663317475.0,39365546739.0,96271117458.0,161339499.0,917000412897.0,7493772587.0
20210527,SZSE,735786584327.0,41706719143.0,39158116976.0,58980427627.0,75312762.0,794767011954.0,3096926015.0
20210528,SSE,821972013714.0,46937250469.0,45663434758.0,96720679933.0,284333949.0,918692693647.0,7612680532.0
20210528,SZSE,737460262427.0,47278650701.0,47973579000.0,58916943340.0,66406732.0,796377205767.0,3087787333.0
20210531,SSE,827953586295.0,48051805038.0,41995293696.0,97530642986.0,170500778.0,925484229281.0,7591873010.0
20210531,SZSE,741634495694.0,46992647705.0,42787592244.0,59450039031.0,68508951.0,801084534725.0,3089141345.0
