trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200521,SSE,557611667024.0,23010495437.0,23446840368.0,18222270406.0,134036774.0,575833937430.0,2524710129.0
20200521,SZSE,500600623772.0,30030728726.0,30206417159.0,7099857815.0,52985064.0,507700481587.0,629205084.0
20200522,SSE,556339825469.0,22627019165.0,23880268677.0,17692725636.0,137287701.0,574032551105.0,2498802660.0
20200522,SZSE,496945531530.0,25289410347.0,28930801889.0,6971395954.0,64162915.0,503916927484.0,629345752.0
20200525,SSE,556476814207.0,17463239847.0,17311889593.0,17654210985.0,131964596.0,574131025192.0,2532465031.0
20200525,SZSE,497029445261.0,20651936853.0,20558583297.0,6855259739.0,40316495.0,503884705000.0,613328763.0
20200526,SSE,557499732122.0,18243331094.0,17207653168.0,18226328693.0,180625950.0,575726060815.0,2571740036.0
20200526,SZSE,498452065685.0,24769225697.0,23335370773.0,6930494635.0,56273328.0,505382560320.0,600720085.0
20200527,SSE,557552127210.0,20015094791.0,19945820183.0,18486941223.0,187917546.0,576039068433.0,2644806991.0
20200527,SZSE,497935837869.0,25741799430.0,26246108828.0,6980081367.0,59617751.0,504915919236.0,606793528.0
20200528,SSE,556679561665.0,20995560490.0,21858557112.0,18816728323.0,148722169.0,575496289988.0,2689167514.0
20200528,SZSE,497969304295.0,25917704092.0,25877703877.0,7071219479.0,49746899.0,505040523774.0,611145109.0
20200529,SSE,555018097562.0,19238870510.0,20889288851.0,19040519488.0,139699902.0,574058617050.0,2722088930.0
20200529,SZSE,496894771442.0,25308210597.0,26363714604.0,7098331689.0,49035315.0,503993103131.0,612676130.0
20200601,SSE,559577690993.0,31631706362.0,27043121290.0,19599773364.0,123586027.0,579177464357.0,2676981427.0
20200601,SZSE,502433278675.0,40765723672.0,35216951422.0,7398448462.0,58100126.0,509831727137.0,608390680.0
20200602,SSE,560049208115.0,27655143944.0,27166926242.0,19766677439.0,150550196.0,579815885554.0,2717711645.0
20200602,SZSE,506094244983.0,41063940787.0,37395211551.0,7237712219.0,55814331.0,513331957202.0,601296064.0
20200603,SSE,560353938047.0,28347745184.0,28023061928.0,19691409939.0,116230832.0,580045347986.0,2694539366.0
20200603,SZSE,508554825273.0,42017596366.0,39549136074.0,7257463800.0,58168010.0,515812289073.0,604294277.0
