trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20210924,SSE,921279018246.0,52299976833.0,57714772134.0,102690600224.0,274008897.0,1023969618470.0,8577353424.0
20210924,SZSE,810699596032.0,45271757035.0,49301600531.0,60646129425.0,153011856.0,871345725457.0,3447228226.0
20210927,SSE,914364873491.0,55209063606.0,62090883435.0,100943333095.0,282728397.0,1015308206586.0,8594295559.0
20210927,SZSE,805046257315.0,48294616905.0,53949958217.0,60316166586.0,127508863.0,865362423901.0,3454238972.0
20210928,SSE,912997702505.0,40684816167.0,41818051213.0,101217004259.0,253054200.0,1014214706764.0,8623096503.0
20210928,SZSE,803143222704.0,33769485430.0,35687000249.0,60046628314.0,97827775.0,863189851018.0,3449575656.0
20210929,SSE,906996167002.0,41078137304.0,46991262649.0,98621341782.0,227865806.0,1005617508784.0,8522245819.0
20210929,SZSE,798452126660.0,36306105846.0,41194923165.0,58599805750.0,83122669.0,857051932410.0,3420485798.0
20210930,SSE,896254829811.0,34050236728.0,44549783644.0,97797889923.0,140868063.0,994052719734.0,8383890718.0
20210930,SZSE,789086368159.0,31782330556.0,41149173569.0,58385516201.0,83757195.0,847471884360.0,3359907139.0
20211008,SSE,901386226189.0,43814526350.0,38621336857.0,98809444804.0,192141641.0,1000195670993.0,8450600284.0
20211008,SZSE,794739793852.0,40670540187.0,35000415185.0,59291697766.0,84446344.0,854031491618.0,3369529579.0
20211011,SSE,902622940053.0,39312230297.0,38030907864.0,99137683894.0,235607206.0,1001760623947.0,8510107992.0
20211011,SZSE,796944355452.0,35037063083.0,32834541872.0,59541685586.0,97356343.0,856486041038.0,3386895732.0
20211012,SSE,900741231360.0,37906014955.0,39741224655.0,98092384334.0,305462215.0,998833615694.0,8620578439.0
20211012,SZSE,794854832274.0,32649762534.0,34723812961.0,59082515269.0,103407414.0,853937347543.0,3412862654.0
20211013,SSE,898870170634.0,34878678284.0,36684926128.0,99443662266.0,213077783.0,998313832900.0,8660660856.0
20211013,SZSE,793858223005.0,32282096890.0,33272599727.0,60064777305.0,105020253.0,853923000310.0,3431576650.0
20211014,SSE,898738267985.0,33001218091.0,33124001145.0,100024800121.0,211470420.0,998763068106.0,8731566637.0
20211014,SZSE,795672835092.0,32975701590.0,31174468218.0,60268277984.0,99610418.0,855941113076.0,3456892655.0
