trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200116,SSE,576558354303.0,25940815347.0,25305990257.0,9707122701.0,77798384.0,586265477004.0,1221476856.0
20200116,SZSE,467369711068.0,35506668923.0,35295935484.0,3060425747.0,31745776.0,470430136815.0,288552312.0
20200117,SSE,575491812969.0,25894205952.0,26955342800.0,9769443013.0,102038655.0,585261255982.0,1215946775.0
20200117,SZSE,465660483299.0,33761795374.0,35461435379.0,2905777720.0,25768340.0,468566261019.0,271746572.0
20200120,SSE,576303022728.0,31214023833.0,30392741611.0,9795394680.0,86523162.0,586098417408.0,1199160052.0
20200120,SZSE,468733216157.0,42881555415.0,39798094076.0,3017759250.0,56944662.0,471750975407.0,286003028.0
20200121,SSE,576301105902.0,32678736729.0,32671476602.0,9324777990.0,78871039.0,585625883892.0,1131694540.0
20200121,SZSE,468137678163.0,39825300791.0,40413576023.0,2748267458.0,24333743.0,470885945621.0,266813815.0
20200122,SSE,576330861708.0,31496052112.0,31443488604.0,8897364678.0,88170687.0,585228226386.0,1088204785.0
20200122,SZSE,467952487538.0,43155020319.0,43333195992.0,2663188775.0,30482174.0,470615676313.0,255561821.0
20200123,SSE,568373798279.0,34244816895.0,42181555237.0,7983489656.0,60154447.0,576357287935.0,990888122.0
20200123,SZSE,458562909605.0,44474313191.0,53837000513.0,2104291510.0,23529809.0,460667201115.0,211706071.0
20200203,SSE,561975455459.0,24109695957.0,30490878790.0,6552228192.0,30463860.0,568527683651.0,937514913.0
20200203,SZSE,453579966199.0,24562658352.0,29529211591.0,1719652309.0,1887950.0,455299618508.0,196043128.0
20200204,SSE,559952837462.0,35461810593.0,37464784585.0,6523438866.0,8797144.0,566476276328.0,898811733.0
20200204,SZSE,454113085118.0,47622145437.0,47045237836.0,1692801434.0,6358926.0,455805886552.0,187307011.0
20200205,SSE,559232297605.0,34111829016.0,34825742168.0,6720508658.0,20452355.0,565952806263.0,907084280.0
20200205,SZSE,455738595644.0,49008103147.0,47359722672.0,1736889958.0,6865896.0,457475485602.0,186037350.0
20200206,SSE,562022699504.0,38529608000.0,35679446940.0,6767457936.0,21876515.0,568790157440.0,902348168.0
20200206,SZSE,461853530526.0,55457298996.0,49331718240.0,1792438433.0,7266760.0,463645968959.0,185316101.0
