trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20260130,SSE,1362922122502.0,131440640877.0,144916808001.0,11189348007.0,70928459.0,1374111470509.0,2126760575.0
20260130,BSE,8812673703.0,1013873874.0,2424391925.0,191874.0,1000.0,8812865577.0,5754.0
20260130,SZSE,1326953822592.0,134524216372.0,144428131270.0,5409161438.0,24430685.0,1332362984030.0,658529241.0
20260129,SSE,1376413497488.0,158442520065.0,161071987214.0,11520843006.0,63756712.0,1387934340494.0,2135040475.0
20260129,BSE,8939162295.0,1138085314.0,2554571567.0,187397.0,0.0,8939349692.0,4754.0
20260129,SZSE,1336879159661.0,152694841845.0,153017767519.0,5610031695.0,24341117.0,1342489191356.0,667006897.0
20260128,SSE,1379075454676.0,150983138451.0,137405978031.0,11682732603.0,61439446.0,1390758187279.0,2174947157.0
20260128,SZSE,1337224205190.0,143382143533.0,137542289817.0,5699720131.0,25100080.0,1342923925321.0,673619693.0
20260128,BSE,8960464646.0,1168639773.0,2555201106.0,232171.0,0.0,8960696817.0,5354.0
20260127,SSE,1365540768782.0,136906098025.0,138145094509.0,11721291502.0,78283604.0,1377262060284.0,2223315754.0
20260127,BSE,8954894774.0,1078940469.0,2465663229.0,225154.0,0.0,8955119928.0,5354.0
20260127,SZSE,1331408230527.0,140511822655.0,141380091220.0,5765203022.0,50584980.0,1337173433549.0,675460251.0
20260126,SSE,1366798503378.0,154735136572.0,153334124060.0,11703621424.0,75145599.0,1378502124802.0,2222133773.0
20260126,BSE,8919021357.0,1303879818.0,2681884177.0,201983.0,200.0,8919223340.0,5354.0
20260126,SZSE,1332304329890.0,154323860247.0,153726312476.0,5714554254.0,38272477.0,1338018884144.0,660394212.0
20260123,SSE,1365416506544.0,145908474464.0,145614213103.0,11621093846.0,44646066.0,1377037600390.0,2185844277.0
20260123,BSE,8992454215.0,1398369460.0,2820655633.0,183253.0,2300.0,8992637468.0,5154.0
20260123,SZSE,1331731563883.0,155455848321.0,157088302578.0,5713594740.0,30096720.0,1337445158623.0,649300611.0
20260122,SSE,1365143170716.0,133171747555.0,131036376549.0,11651406916.0,40077185.0,1376794577632.0,2248833952.0
20260122,BSE,8985303886.0,952531088.0,2379714903.0,70635.0,0.0,8985374521.0,2854.0
20260122,SZSE,1333414055085.0,133778608827.0,132010681980.0,5718810838.0,25542563.0,1339132865923.0,661728257.0
