trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20210415,SSE,796817584862.0,23704746678.0,23644162133.0,89002051878.0,195096232.0,885819636740.0,7673238419.0
20210415,SZSE,713984728689.0,27494664633.0,26699470572.0,58211408263.0,104642938.0,772196136952.0,3357826637.0
20210416,SSE,796060470679.0,25825496200.0,26573487704.0,89663300262.0,201254611.0,885723770941.0,7636468277.0
20210416,SZSE,712508759894.0,27179025401.0,28650418637.0,58578199715.0,95832526.0,771086959609.0,3372735440.0
20210419,SSE,798163983816.0,34976133831.0,32853411259.0,91633834128.0,187475531.0,889797817944.0,7653729671.0
20210419,SZSE,715194512646.0,39144889661.0,40027872226.0,60169010429.0,74279968.0,775363523075.0,3368545215.0
20210420,SSE,799379211818.0,33588880620.0,32348233569.0,91811860934.0,246825826.0,891191072752.0,7746820182.0
20210420,SZSE,716395927274.0,37590658774.0,36508662092.0,60175178829.0,95842401.0,776571106103.0,3389778275.0
20210421,SSE,800209654159.0,29268825126.0,28428160988.0,92131021033.0,156717163.0,892340675192.0,7753815238.0
20210421,SZSE,716807482492.0,30993627205.0,30744196289.0,59772552861.0,73706022.0,776580035353.0,3374911542.0
20210422,SSE,801362797628.0,29048400797.0,27881757893.0,92119814846.0,175409188.0,893482612474.0,7756566493.0
20210422,SZSE,718688853708.0,32640986122.0,30755820908.0,60102460417.0,71616608.0,778791314125.0,3378636868.0
20210423,SSE,798915127810.0,29826488858.0,32260029026.0,92409138544.0,159291639.0,891324266354.0,7739507541.0
20210423,SZSE,717074220454.0,35413710005.0,37018758389.0,60892272053.0,72553910.0,777966492507.0,3370732227.0
20210426,SSE,800606899865.0,38417202066.0,36709489489.0,92122345346.0,212163864.0,892729245211.0,7754308517.0
20210426,SZSE,718482922572.0,42418329357.0,41043241831.0,59848049862.0,103503960.0,778330972434.0,3366239224.0
20210427,SSE,799784841520.0,29825458175.0,30629462021.0,91962187850.0,188101387.0,891747029370.0,7759775081.0
20210427,SZSE,716856595767.0,32147604759.0,33895905489.0,60091166993.0,79230699.0,776947762760.0,3355019663.0
20210428,SSE,801048423429.0,33983698073.0,32691606545.0,92598728863.0,184649551.0,893647152292.0,7775074172.0
20210428,SZSE,717094067503.0,34818923699.0,34571716191.0,59914817214.0,61304596.0,777008884717.0,3299464666.0
