trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20210429,SSE,799593299537.0,35635083363.0,37067344327.0,93515387693.0,213091517.0,893108687230.0,7838256130.0
20210429,SZSE,715959416666.0,35154296820.0,36337211671.0,60475565978.0,79228067.0,776434982644.0,3298675450.0
20210430,SSE,793351750738.0,36829069449.0,42982112348.0,91993888735.0,141528413.0,885345639473.0,7783077468.0
20210430,SZSE,709203424877.0,35637243912.0,42364217540.0,59704494220.0,68956752.0,768907919097.0,3259454660.0
20210506,SSE,797716392311.0,39783452654.0,35365845277.0,91434870430.0,135785794.0,889151262741.0,7766528206.0
20210506,SZSE,713422184182.0,39133296689.0,34862228145.0,58500567756.0,67829341.0,771922751938.0,3248937641.0
20210507,SSE,797991832859.0,40747653569.0,40412324754.0,91027465952.0,194558469.0,889019298811.0,7797933316.0
20210507,SZSE,711680188097.0,37104911198.0,38845289375.0,57775479939.0,86639015.0,769455668036.0,3274288208.0
20210510,SSE,801540647009.0,39763830509.0,36159739670.0,91450051268.0,185761984.0,892990698277.0,7833859145.0
20210510,SZSE,713418825039.0,35168804423.0,33386870626.0,57881543831.0,63592640.0,771300368870.0,3280594754.0
20210511,SSE,802469810548.0,38332066610.0,37352558656.0,92247555457.0,174521350.0,894717366005.0,7833575501.0
20210511,SZSE,714239915401.0,34480584868.0,33698600648.0,58301364828.0,80795083.0,772541280229.0,3274653747.0
20210512,SSE,804277321885.0,33079658103.0,31228975643.0,93106397068.0,167178486.0,897383718953.0,7770063018.0
20210512,SZSE,716047859666.0,32479136125.0,30686869795.0,58239605411.0,85032909.0,774287465077.0,3253767419.0
20210513,SSE,805229017067.0,34527892725.0,33524374626.0,92218075762.0,155937025.0,897447092829.0,7725117727.0
20210513,SZSE,716861778833.0,33324912659.0,32458007272.0,57198321421.0,88979618.0,774060100254.0,3249666531.0
20210514,SSE,804800999074.0,42976802579.0,43360961797.0,94271785076.0,220891175.0,899072784150.0,7732531587.0
20210514,SZSE,717867782709.0,40244528326.0,39174246027.0,58835517971.0,110938881.0,776703300680.0,3272464828.0
20210517,SSE,807065819160.0,42543040132.0,40243935334.0,95485002123.0,178717801.0,902550821283.0,7697814427.0
20210517,SZSE,720256213362.0,41288023577.0,38869956741.0,59606365630.0,87173829.0,779862578992.0,3265669811.0
