trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20201103,SSE,728262128568.0,29691652653.0,28150104589.0,66580696143.0,183110099.0,794842824711.0,5967673756.0
20201103,SZSE,691126873940.0,35568918382.0,34032998763.0,41612829680.0,103397623.0,732739703620.0,2334512157.0
20201104,SSE,729638305309.0,26653953913.0,25248966972.0,67469313599.0,199967943.0,797107618908.0,6030629218.0
20201104,SZSE,693389974204.0,33452711264.0,31185412041.0,42405298514.0,77563580.0,735795272718.0,2349820807.0
20201105,SSE,731306759721.0,33074080085.0,31364645706.0,68472573064.0,184635128.0,799779332785.0,6034379500.0
20201105,SZSE,697161765020.0,45287396069.0,41661633253.0,43136138784.0,72995925.0,740297903804.0,2343249383.0
20201106,SSE,730307648470.0,32974594647.0,33948138798.0,68466997485.0,160492040.0,798774645955.0,6041097107.0
20201106,SZSE,698221800445.0,45036426360.0,43965111807.0,43292627057.0,76634730.0,741514427502.0,2331674781.0
20201109,SSE,736547030957.0,48348514805.0,42091000883.0,70222461104.0,225017082.0,806769492061.0,6039713902.0
20201109,SZSE,702801052356.0,57253476597.0,52663483609.0,44273287912.0,85891124.0,747074340268.0,2328741470.0
20201110,SSE,736348759208.0,39198734903.0,39388465361.0,70922451222.0,274565723.0,807271210430.0,6175513417.0
20201110,SZSE,705376822285.0,48252912956.0,45671398204.0,44189639899.0,102771427.0,749566462184.0,2361501011.0
20201111,SSE,735194222361.0,35054286792.0,36186182849.0,70388625153.0,167585715.0,805582847514.0,6188943578.0
20201111,SZSE,704842520720.0,41307099504.0,41836197819.0,43408038945.0,88361818.0,748250559665.0,2376591148.0
20201112,SSE,735155468482.0,27595611938.0,27595172103.0,70750032916.0,171501155.0,805905501398.0,6234857479.0
20201112,SZSE,704478613337.0,32937605521.0,33374478729.0,43784123903.0,76932270.0,748262737240.0,2390026982.0
20201113,SSE,735796686341.0,29673116233.0,29028335633.0,70299741541.0,190274965.0,806096427882.0,6242880951.0
20201113,SZSE,703132461055.0,33916638222.0,35259013080.0,44131070285.0,89662388.0,747263531340.0,2411258243.0
20201116,SSE,738105266238.0,32904358627.0,30581839069.0,71541892509.0,214655414.0,809647158747.0,6323453584.0
20201116,SZSE,706256901243.0,37617857563.0,34487023572.0,44774820878.0,84575107.0,751031722121.0,2431625536.0
