trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20210210,SSE,787516930548.0,39732264789.0,49177186464.0,87009856851.0,162455427.0,874526787399.0,7154213412.0
20210210,SZSE,711250104283.0,42405047991.0,51001208275.0,53938202111.0,57701963.0,765188306394.0,2675338970.0
20210218,SSE,798674299752.0,57592470219.0,46420761840.0,88984489407.0,203012743.0,887658789159.0,7227617856.0
20210218,SZSE,723060203387.0,60005329902.0,48190378476.0,54082337755.0,76136970.0,777142541142.0,2696561043.0
20210219,SSE,802437603320.0,54940481670.0,51151981294.0,89502507162.0,232925268.0,891940110482.0,7207830734.0
20210219,SZSE,725302161895.0,51286033729.0,49035979145.0,54810530297.0,78667678.0,780112692192.0,2699746148.0
20210222,SSE,810360452570.0,70756180553.0,62777646346.0,88421888961.0,266709721.0,898782341531.0,7290337464.0
20210222,SZSE,730088719947.0,63307656848.0,58512940238.0,53090615744.0,81618265.0,783179335691.0,2683893197.0
20210223,SSE,808409083165.0,48043375715.0,49971470583.0,89191681408.0,212526735.0,897600764573.0,7321626453.0
20210223,SZSE,730293360656.0,44037159829.0,43826455291.0,53210708311.0,72942547.0,783504068967.0,2695549065.0
20210224,SSE,809020164487.0,49327003200.0,48697623783.0,87837357217.0,232624017.0,896857521704.0,7318389586.0
20210224,SZSE,730425199473.0,48609586471.0,48464067343.0,52784422567.0,87687436.0,783209622040.0,2711161084.0
20210225,SSE,809129415626.0,45910107347.0,45808841174.0,89122765668.0,241251980.0,898252181294.0,7418394956.0
20210225,SZSE,728485833261.0,38796458290.0,40755335446.0,53623985521.0,89895871.0,782109818782.0,2744628236.0
20210226,SSE,806306694237.0,40358250701.0,43154797207.0,86823536945.0,243345852.0,893130231182.0,7405796972.0
20210226,SZSE,724073307447.0,34250714173.0,38694257095.0,52856424247.0,113515827.0,776929731694.0,2769273076.0
20210301,SSE,810117759809.0,39826789094.0,35984347011.0,88680489245.0,236994218.0,898798249054.0,7457213895.0
20210301,SZSE,724015863440.0,33879403161.0,33932208889.0,54970543269.0,150023615.0,778986406709.0,2844949303.0
20210302,SSE,811873629757.0,42318072306.0,40538428967.0,88272256394.0,232314104.0,900145886151.0,7524101377.0
20210302,SZSE,724326599204.0,36875616252.0,36559413884.0,55279197979.0,102275811.0,779605797183.0,2860847520.0
