trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20220228,SSE,858010482942.0,32685307599.0,32558098954.0,62044753873.0,303879192.0,920055236815.0,6647605888.0
20220228,SZSE,773105102050.0,32040207703.0,30613263013.0,33999840368.0,128947183.0,807104942418.0,2072880965.0
20220301,SSE,858304931586.0,34534560384.0,34238300002.0,63055096244.0,354385418.0,921360027830.0,6758944437.0
20220301,SZSE,774343798312.0,33974783424.0,32731254818.0,34065170416.0,142274984.0,808408968728.0,2082808232.0
20220302,SSE,859052842301.0,31820705317.0,31071017913.0,62964589847.0,331524263.0,922017432148.0,6822172437.0
20220302,SZSE,775579889878.0,30488966233.0,29250113529.0,34098211557.0,151597803.0,809678101435.0,2084241278.0
20220303,SSE,858343094456.0,36976863382.0,37684292851.0,62867627397.0,302981712.0,921210721853.0,6833314785.0
20220303,SZSE,775106276897.0,33331742754.0,33802858454.0,33947922901.0,139845282.0,809054199798.0,2077002226.0
20220304,SSE,856218564496.0,33748990174.0,35867426198.0,61847334343.0,289918372.0,918065898839.0,6744721747.0
20220304,SZSE,771895014896.0,32042432561.0,35249486402.0,32992047339.0,158343114.0,804887062235.0,2033508383.0
20220307,SSE,859249648231.0,38002845554.0,34965170315.0,60540929964.0,331772912.0,919790578195.0,6763967865.0
20220307,SZSE,772104643856.0,31773727116.0,31698495000.0,32037283087.0,151244284.0,804141926943.0,2026930485.0
20220308,SSE,859765307764.0,40621032091.0,40092032043.0,59544810258.0,411571424.0,919310118022.0,6837642138.0
20220308,SZSE,769644536078.0,35217430496.0,37752126764.0,31231949267.0,165444356.0,800876485345.0,2032585746.0
20220309,SSE,856888363483.0,40331946755.0,43199071274.0,59701475361.0,494022153.0,916589838844.0,6923094499.0
20220309,SZSE,764699525570.0,34230847493.0,39211395336.0,31145906522.0,204543460.0,795845432092.0,2054139945.0
20220310,SSE,855756680056.0,35721876611.0,36852072014.0,60899288776.0,460874164.0,916655968832.0,7020475191.0
20220310,SZSE,763730356886.0,33843748907.0,34802900331.0,31927184308.0,179258930.0,795657541194.0,2077389743.0
20220311,SSE,853309031318.0,36722130553.0,39167634465.0,61395468139.0,398066943.0,914704499457.0,7007195509.0
20220311,SZSE,760063406023.0,32286027612.0,35997030200.0,32591965648.0,165528771.0,792655371671.0,2085840406.0
