trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20220214,SSE,852506500811.0,28602302085.0,25880385265.0,60968329760.0,214567154.0,913474830571.0,6724149913.0
20220214,SZSE,768460557245.0,28583819712.0,28280444182.0,33960084700.0,100385897.0,802420641945.0,2197273056.0
20220215,SSE,853614767892.0,25909466346.0,24797613602.0,61947518943.0,262927556.0,915562286835.0,6725968120.0
20220215,SZSE,768100594516.0,26538824210.0,26895095384.0,34488971191.0,98341039.0,802589565707.0,2197414235.0
20220216,SSE,853461937896.0,24734170700.0,24884277530.0,62289200189.0,266509212.0,915751138085.0,6764039244.0
20220216,SZSE,769804778706.0,27405418876.0,25693601669.0,34683996364.0,98096975.0,804488775070.0,2205597345.0
20220217,SSE,853470424387.0,28464686653.0,28450169276.0,62545298411.0,301424906.0,916015722798.0,6817210351.0
20220217,SZSE,770177948304.0,32408863558.0,32029212491.0,35088679315.0,97349198.0,805266627619.0,2215101491.0
20220218,SSE,851255690984.0,25778155366.0,27987565070.0,62368337142.0,245162157.0,913624028126.0,6770550852.0
20220218,SZSE,768624345923.0,27269974147.0,28971728370.0,34538167188.0,110661246.0,803162513111.0,2177600258.0
20220221,SSE,854404344357.0,30163407887.0,27002076175.0,62246614874.0,250001572.0,916650959231.0,6743228054.0
20220221,SZSE,772413928736.0,34947445850.0,31187714901.0,34122969850.0,103502779.0,806536898586.0,2120546193.0
20220222,SSE,856149573287.0,33426558686.0,31675312308.0,61458973035.0,309415297.0,917608546322.0,6755461901.0
20220222,SZSE,773528603176.0,36295466331.0,35250595928.0,34151319129.0,148433298.0,807679922305.0,2143788839.0
20220223,SSE,859158753274.0,36391242811.0,33375661277.0,62758341598.0,322733315.0,921917094872.0,6761764661.0
20220223,SZSE,777063531637.0,40872927999.0,37363487558.0,34941107590.0,134599904.0,812004639227.0,2129137266.0
20220224,SSE,859170791373.0,48897327108.0,48876544419.0,61590156396.0,387100408.0,920760947769.0,6736030040.0
20220224,SZSE,772312254562.0,47019003428.0,51763630727.0,34048118156.0,154697311.0,806360372718.0,2108393029.0
20220225,SSE,857890092841.0,36054568394.0,37331429745.0,61561853385.0,319754816.0,919451946226.0,6694818276.0
20220225,SZSE,771650350486.0,34429649694.0,35088143885.0,34143012906.0,120208540.0,805793363392.0,2087096959.0
