trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200604,SSE,562154767159.0,24375601180.0,22554933440.0,19865720591.0,139017894.0,582020487750.0,2744718466.0
20200604,SZSE,508689247326.0,32969125919.0,32825242177.0,7109246570.0,37523494.0,515798493896.0,596732560.0
20200605,SSE,562693813584.0,24381448548.0,23818321074.0,19816808151.0,143771110.0,582510621735.0,2751046118.0
20200605,SZSE,507127778925.0,29849937768.0,31401069371.0,7029185277.0,39463065.0,514156964202.0,582257574.0
20200608,SSE,564623246283.0,26725075721.0,24783393379.0,20041409794.0,163764696.0,584664656077.0,2803788393.0
20200608,SZSE,509712072766.0,34640716063.0,32047913164.0,7044256566.0,56537092.0,516756329332.0,596437096.0
20200609,SSE,565324951356.0,23252995272.0,22529272768.0,20309613666.0,145300195.0,585634565022.0,2824688131.0
20200609,SZSE,510723661638.0,31690341315.0,30673447455.0,6977609526.0,48073588.0,517701271164.0,587232834.0
20200610,SSE,566139309135.0,22426053065.0,21602943362.0,20411854037.0,146116033.0,586551163172.0,2864767563.0
20200610,SZSE,511951472719.0,30950773158.0,29717516371.0,7019662921.0,48807892.0,518971135640.0,597829553.0
20200611,SSE,567697168308.0,27707978727.0,26129061513.0,20639926290.0,150273641.0,588337094598.0,2900235189.0
20200611,SZSE,513292991878.0,37858319968.0,36508710358.0,6912063615.0,45423129.0,520205055493.0,594953700.0
20200612,SSE,567784675205.0,25245172617.0,25143672755.0,20444785037.0,153551087.0,588229460242.0,2887442138.0
20200612,SZSE,512972867352.0,33557713968.0,33870784983.0,6746392178.0,44096690.0,519719259530.0,577207211.0
20200615,SSE,569218261248.0,28010468536.0,26558318380.0,20658576583.0,165910546.0,589876837831.0,2939099272.0
20200615,SZSE,515838671509.0,40166546428.0,37256447043.0,6655587625.0,50873849.0,522494259134.0,572833959.0
20200616,SSE,571708480538.0,27293210690.0,24776358375.0,21198109730.0,172115498.0,592906590268.0,2951765795.0
20200616,SZSE,520499482100.0,40561753709.0,35881703987.0,6879350899.0,55566798.0,527378832999.0,570408593.0
20200617,SSE,572629011059.0,26967131825.0,26029166473.0,21737615310.0,166614433.0,594366626369.0,2993084453.0
20200617,SZSE,523133118792.0,40860767037.0,38210693546.0,7228100884.0,69627974.0,530361219676.0,596093088.0
