trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200507,SSE,548983059716.0,26876926878.0,24306103604.0,16343509394.0,182497813.0,565326569110.0,2373983367.0
20200507,SZSE,490474771739.0,35081047372.0,31652306461.0,6667094151.0,65161151.0,497141865890.0,561376757.0
20200508,SSE,550055155563.0,29206285529.0,28111001241.0,16625161563.0,120763294.0,566680317126.0,2335661760.0
20200508,SZSE,490899643352.0,36097732985.0,35634868401.0,6804720583.0,70320259.0,497704363935.0,565576936.0
20200511,SSE,553137209402.0,28261481153.0,25161759947.0,17038053566.0,186646482.0,570175262968.0,2414690941.0
20200511,SZSE,493983394094.0,36135541718.0,33032904408.0,6991080976.0,91611602.0,500974475070.0,590596508.0
20200512,SSE,554421178255.0,22869141226.0,21566241262.0,17150465810.0,153247628.0,571571644065.0,2411432632.0
20200512,SZSE,495645801847.0,30578973192.0,28890248240.0,6973279742.0,60439566.0,502619081589.0,586783612.0
20200513,SSE,554829513206.0,20992712377.0,20560525516.0,17561035424.0,162317600.0,572390548630.0,2473026500.0
20200513,SZSE,498320149184.0,30738173486.0,28049930531.0,7246388677.0,62286195.0,505566537861.0,607248226.0
20200514,SSE,555669875057.0,22639567863.0,21782551148.0,17676989860.0,127985541.0,573346864917.0,2487338135.0
20200514,SZSE,499204013772.0,31368014005.0,30472387788.0,7264757139.0,61083957.0,506468770911.0,616352683.0
20200515,SSE,555066959688.0,23634951499.0,24224129210.0,17405073381.0,105358929.0,572472033069.0,2373921204.0
20200515,SZSE,499245047244.0,32541454039.0,32488375887.0,7526181834.0,78573071.0,506771229078.0,634296283.0
20200518,SSE,556568601275.0,28257957499.0,26735782405.0,17901672127.0,175441999.0,574470273402.0,2460073719.0
20200518,SZSE,498731569414.0,37051776161.0,37549913206.0,7380483005.0,63933935.0,506112052419.0,633532424.0
20200519,SSE,558516802310.0,26625304248.0,24654005811.0,18292774157.0,152950926.0,576809576467.0,2477246097.0
20200519,SZSE,500383075950.0,33807689222.0,32139817332.0,7511570073.0,76517619.0,507894646023.0,637077411.0
20200520,SSE,558071029282.0,25707860106.0,26135765522.0,18353112907.0,145517489.0,576424142189.0,2508782159.0
20200520,SZSE,500786117246.0,34662022927.0,34239838729.0,7239675397.0,63533561.0,508025792643.0,637509810.0
