trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200706,SSE,627556881275.0,94920843388.0,73524352896.0,26892935690.0,298919742.0,654449816965.0,3022533689.0
20200706,SZSE,576033236515.0,93219277288.0,77720277942.0,11346414182.0,99645678.0,587379650697.0,817879386.0
20200707,SSE,640490679043.0,100048804583.0,87072362767.0,26708307238.0,269008163.0,667198986281.0,2906050374.0
20200707,SZSE,589502546680.0,103536165013.0,89993140567.0,11844756769.0,139170526.0,601347303449.0,820302969.0
20200708,SSE,657755813850.0,93339326675.0,76006931004.0,28108136154.0,330721452.0,685863950004.0,2972596371.0
20200708,SZSE,602942715092.0,93435421324.0,79961848784.0,12534541669.0,129838044.0,615477256761.0,849075474.0
20200709,SSE,669814955947.0,101080373908.0,88970805922.0,28783810047.0,292979495.0,698598765994.0,2985237576.0
20200709,SZSE,614860931788.0,109061793696.0,97096985299.0,13067758304.0,136334946.0,627928690092.0,873081469.0
20200710,SSE,678735135575.0,91251348273.0,82292648434.0,28018816781.0,258183788.0,706753952356.0,2939391237.0
20200710,SZSE,622647059040.0,97581896237.0,89750727066.0,12887923356.0,120245008.0,635534982396.0,885846861.0
20200713,SSE,693969954893.0,95775836288.0,80505308462.0,29193995414.0,346574249.0,723163950307.0,2999854003.0
20200713,SZSE,637946656633.0,107681931004.0,101212363907.0,13667342870.0,151938829.0,651613999503.0,916163963.0
20200714,SSE,700304768072.0,87080935672.0,80722628141.0,28799866749.0,305787290.0,729104634821.0,2907350265.0
20200714,SZSE,644712749316.0,105376388968.0,98578357601.0,13967211458.0,152413404.0,658679960774.0,923547681.0
20200715,SSE,703088755528.0,79253823624.0,76448538159.0,28396318145.0,307538473.0,731485073673.0,2942837071.0
20200715,SZSE,643403252536.0,88158662182.0,89439253102.0,13969705684.0,129117587.0,657372958220.0,952622294.0
20200716,SSE,701564857416.0,72455893119.0,73971587481.0,27127683849.0,313713784.0,728692541265.0,2892204370.0
20200716,SZSE,640374907827.0,75662110292.0,78666921373.0,13517995614.0,151280855.0,653892903441.0,978259922.0
20200717,SSE,696844708851.0,47549848559.0,52253577477.0,27039379780.0,264640177.0,723884088631.0,2848098766.0
20200717,SZSE,637994464363.0,54229416486.0,56588322689.0,14242518855.0,123992459.0,652236983218.0,986347796.0
