trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20210317,SSE,799559077424.0,29039426432.0,28222403544.0,86458609364.0,222388427.0,886017686788.0,7445795673.0
20210317,SZSE,711272971476.0,29484706994.0,29308103699.0,55345402672.0,110502156.0,766618374148.0,3083790242.0
20210318,SSE,797938882384.0,29354524810.0,30959818798.0,87290875350.0,282695094.0,885229757734.0,7507061922.0
20210318,SZSE,711378072912.0,30529375779.0,30435575744.0,56095636248.0,120073129.0,767473709160.0,3107284475.0
20210319,SSE,797113296291.0,30074027009.0,30881307539.0,85648282903.0,273012692.0,882761579194.0,7480780962.0
20210319,SZSE,710409521516.0,30710574397.0,31674040704.0,55076935398.0,95934091.0,765486456914.0,3116197527.0
20210322,SSE,799080919527.0,30745425911.0,28761972767.0,87759194104.0,264363700.0,886840113631.0,7512232112.0
20210322,SZSE,713657564410.0,31607691167.0,28387789593.0,56058721175.0,101356448.0,769716285585.0,3147263543.0
20210323,SSE,797829780590.0,29564844757.0,30809676045.0,86981766854.0,237432487.0,884811547444.0,7487422329.0
20210323,SZSE,713519113746.0,31164419375.0,31296827532.0,55594354485.0,87448339.0,769113468231.0,3134132256.0
20210324,SSE,797166421861.0,30179125610.0,30834740244.0,85689029422.0,244792766.0,882855451283.0,7401302027.0
20210324,SZSE,714641358099.0,29880452265.0,28799787765.0,55013397717.0,122663302.0,769654755816.0,3146745676.0
20210325,SSE,794874768272.0,22927278853.0,25208734644.0,84966938499.0,162249974.0,879841706771.0,7299151954.0
20210325,SZSE,713014400337.0,25952978809.0,27604064554.0,55629603738.0,114556582.0,768644004075.0,3136704375.0
20210326,SSE,794126530855.0,27927807443.0,28654044524.0,86560938158.0,261221426.0,880687469013.0,7294689788.0
20210326,SZSE,711445323866.0,30817866564.0,32414659931.0,57151181804.0,120956624.0,768596505670.0,3162793574.0
20210329,SSE,795015266755.0,29267194510.0,28353403695.0,87581319556.0,281756828.0,882596586311.0,7357259961.0
20210329,SZSE,712279222166.0,30999221472.0,30672287780.0,57744643040.0,114236195.0,770023865206.0,3194065596.0
20210330,SSE,795773068523.0,29631171999.0,28863300538.0,88253543459.0,253282118.0,884026611982.0,7425932537.0
20210330,SZSE,711771350968.0,28559177266.0,29093688645.0,58250172802.0,89916106.0,770021523770.0,3204778387.0
