trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20211210,SSE,910033221248.0,43886035015.0,42725594756.0,77680483273.0,186412928.0,987713704521.0,7500910611.0
20211210,SZSE,813946500207.0,41273460844.0,40990376245.0,40685063994.0,60106698.0,854631564201.0,2113498316.0
20211213,SSE,913950078858.0,48895575668.0,44963281229.0,77804138164.0,212546575.0,991754217022.0,7499629807.0
20211213,SZSE,815026727065.0,47705345871.0,46620807372.0,40682832267.0,69171804.0,855709559332.0,2105127321.0
20211214,SSE,915338431382.0,41167413592.0,39601953569.0,77021710188.0,218304535.0,992360141570.0,7482782843.0
20211214,SZSE,815625633695.0,41450276922.0,40848748128.0,40408859109.0,67505037.0,856034492804.0,2084595740.0
20211215,SSE,917286307636.0,41489543228.0,39532979421.0,76384758167.0,278816931.0,993671065803.0,7480900638.0
20211215,SZSE,815548835405.0,41453397638.0,41595358138.0,40201807532.0,115618851.0,855750642937.0,2113837597.0
20211216,SSE,916542583380.0,39615692249.0,40306555028.0,76418145995.0,272698227.0,992960729375.0,7498260351.0
20211216,SZSE,816302223238.0,43062224197.0,42370973399.0,40714822712.0,120420309.0,857017045950.0,2142805318.0
20211217,SSE,912380095462.0,40249533352.0,44404864945.0,75503822107.0,257418358.0,987883917569.0,7516205481.0
20211217,SZSE,813707252493.0,40364361469.0,43008915899.0,40368228020.0,117956132.0,854075480513.0,2183181839.0
20211220,SSE,911283958963.0,36475815857.0,37555429678.0,74383433532.0,237192776.0,985667392495.0,7485124045.0
20211220,SZSE,812496330792.0,41263236496.0,42529733352.0,39772291007.0,125543905.0,852268621799.0,2201998333.0
20211221,SSE,910211617764.0,34206403936.0,35353100699.0,74784920407.0,288124157.0,984996538171.0,7499951051.0
20211221,SZSE,811821189816.0,34421360087.0,35087715060.0,40399758177.0,110095922.0,852220947993.0,2233223098.0
20211222,SSE,910705749396.0,34969631563.0,34468580608.0,74995953775.0,250088416.0,985701703171.0,7518737988.0
20211222,SZSE,812562646780.0,39313864314.0,38769906660.0,41356314606.0,135130549.0,853918961386.0,2290643638.0
20211223,SSE,910955003301.0,37489306028.0,37228006106.0,75917503766.0,283256915.0,986872507067.0,7613599765.0
20211223,SZSE,812977622691.0,40824709314.0,40496465346.0,41729573799.0,117068737.0,854707196490.0,2321433142.0
