trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200320,SSE,573455088179.0,25780281341.0,29117381303.0,11346890936.0,200164163.0,584801979115.0,1566882344.0
20200320,SZSE,499649197859.0,35741616853.0,38213222026.0,4468211970.0,66408234.0,504117409829.0,372726503.0
20200323,SSE,569697127931.0,24130274917.0,27883431258.0,11132685684.0,211409817.0,580829813615.0,1600599374.0
20200323,SZSE,493530178433.0,30934817314.0,37048796033.0,4359481911.0,79694991.0,497889660344.0,382554153.0
20200324,SSE,568532351819.0,25675496483.0,26835067962.0,11320671610.0,169292223.0,579853023429.0,1560513994.0
20200324,SZSE,493767735485.0,34941431466.0,34691730854.0,4599744010.0,78479565.0,498367479495.0,387343616.0
20200325,SSE,569239231247.0,29705703083.0,29090411646.0,12000239629.0,245364293.0,581239470876.0,1671376427.0
20200325,SZSE,494446164320.0,40306222618.0,39625511636.0,5084137732.0,111688752.0,499530302052.0,438557574.0
20200326,SSE,567775129391.0,23466311560.0,24925396249.0,12316132506.0,229909484.0,580091261897.0,1762193307.0
20200326,SZSE,491725407412.0,30898621311.0,33614938730.0,5169363035.0,73919528.0,496894770447.0,430712723.0
20200327,SSE,565477732570.0,24403231198.0,26694597986.0,12299462107.0,189313139.0,577777194677.0,1750427521.0
20200327,SZSE,488262702166.0,30033689568.0,33491369376.0,5270465112.0,81757235.0,493533167278.0,423662094.0
20200330,SSE,564031495104.0,22576159335.0,24014874674.0,11993510332.0,164653551.0,576025005436.0,1730500294.0
20200330,SZSE,486053632524.0,29575777298.0,31770503611.0,5172657888.0,81005089.0,491226290412.0,427205225.0
20200331,SSE,562713019950.0,20744436959.0,22051733079.0,12388253833.0,196854474.0,575101273783.0,1795420131.0
20200331,SZSE,484731326081.0,25688457043.0,27003488983.0,5286932682.0,72048618.0,490018258763.0,434505299.0
20200401,SSE,559305882671.0,19697942546.0,23093209082.0,12595285666.0,189262236.0,571901168337.0,1840792791.0
20200401,SZSE,483689592766.0,29013019654.0,30049315117.0,5547972385.0,84417879.0,489237565151.0,461735424.0
20200402,SSE,558526402294.0,21662678601.0,22424742745.0,12826845911.0,155578788.0,571353248205.0,1811795579.0
20200402,SZSE,485807275024.0,31309235918.0,29186835871.0,5742349653.0,84490748.0,491549624677.0,469214580.0
