trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200817,SSE,732081513102.0,65322276877.0,56302523641.0,41418544936.0,311910304.0,773500058038.0,4155128026.0
20200817,SZSE,677945205026.0,58848478064.0,51568827603.0,22846820066.0,82408963.0,700792025092.0,1334460194.0
20200818,SSE,737139287741.0,55881433850.0,50836514491.0,41334347970.0,236068903.0,778473635711.0,4159733077.0
20200818,SZSE,680116693732.0,52388610287.0,50207214612.0,23060154721.0,79231085.0,703176848453.0,1347296873.0
20200819,SSE,738102277544.0,54701448400.0,53730294406.0,41327647233.0,302792889.0,779429924777.0,4271604287.0
20200819,SZSE,678989984692.0,52095814242.0,53213305291.0,22952080228.0,79476489.0,701942064920.0,1360996377.0
20200820,SSE,736808467432.0,37637844019.0,38878137209.0,41088228825.0,203660295.0,777896696257.0,4215268611.0
20200820,SZSE,678862660833.0,37712144329.0,37829760500.0,22685454096.0,107930877.0,701548114929.0,1378919571.0
20200821,SSE,735221001471.0,35992406507.0,37594741957.0,41355164574.0,196118235.0,776576166045.0,4196516379.0
20200821,SZSE,678673981817.0,41156338925.0,41332707419.0,23128150095.0,88669583.0,701802131912.0,1396064435.0
20200824,SSE,736231596569.0,34133645247.0,33117625531.0,41586346616.0,238851959.0,777817943185.0,4247176940.0
20200824,SZSE,683901753867.0,48062135576.0,44792281553.0,24336124533.0,113910157.0,708237878400.0,1437149853.0
20200825,SSE,734610783208.0,34878351569.0,36489198429.0,41751009607.0,204319692.0,776361792815.0,4273675693.0
20200825,SZSE,684388647596.0,46306231579.0,45812072818.0,24537585461.0,85505171.0,708926233057.0,1452170054.0
20200826,SSE,731526000698.0,37360373004.0,40435101921.0,41553249805.0,200605548.0,773079250503.0,4291181688.0
20200826,SZSE,681137716945.0,45531380920.0,48776955743.0,24147796906.0,79451548.0,705285513851.0,1459918150.0
20200827,SSE,731588258795.0,31931260230.0,31852002502.0,42494022394.0,178602321.0,774082281189.0,4283837339.0
20200827,SZSE,683007804871.0,39761502432.0,37884190413.0,24511973262.0,89976768.0,707519778133.0,1482886731.0
20200828,SSE,732783678329.0,40444382927.0,39238264564.0,43797383484.0,197958538.0,776581061813.0,4250834482.0
20200828,SZSE,683039482606.0,46170269924.0,46132253415.0,25124198719.0,76828178.0,708163681325.0,1475290367.0
