trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20200914,SSE,729061180106.0,22654661047.0,21700389004.0,48242131887.0,232461282.0,777303311993.0,4684777238.0
20200914,SZSE,684146842788.0,33118179224.0,32164707391.0,26695317424.0,75021555.0,710842160212.0,1724088357.0
20200915,SSE,729117519444.0,24342779376.0,24113595135.0,49556138759.0,243391427.0,778673658203.0,4782943355.0
20200915,SZSE,684968907070.0,33610119570.0,32729071727.0,27402205629.0,103047469.0,712371112699.0,1773172767.0
20200916,SSE,728439717981.0,22563293997.0,23234074279.0,50209857556.0,224530329.0,778649575537.0,4868840826.0
20200916,SZSE,684828575441.0,30432676478.0,30689696183.0,27740050835.0,72665600.0,712568626276.0,1779640299.0
20200917,SSE,730029382106.0,28381120882.0,26786348744.0,50969951084.0,187199030.0,780999333190.0,4843073540.0
20200917,SZSE,685530004918.0,34978643042.0,34440159531.0,28349060470.0,87674330.0,713879065388.0,1780081393.0
20200918,SSE,731266023818.0,34946555390.0,33698642609.0,53388869210.0,275383881.0,784654893028.0,4933315701.0
20200918,SZSE,685514370490.0,37433079158.0,37423104347.0,28483871508.0,65750534.0,713998241998.0,1772351049.0
20200921,SSE,730726552552.0,28407598569.0,28936195372.0,53933475742.0,225379158.0,784660028294.0,5005189658.0
20200921,SZSE,687289513103.0,35079678015.0,33294710287.0,28662690127.0,88538476.0,715952203230.0,1799026848.0
20200922,SSE,731247489707.0,27538630180.0,26982078361.0,54686844272.0,288105153.0,785934333979.0,5126546536.0
20200922,SZSE,686246868950.0,30970757006.0,32006783412.0,28879747514.0,89472000.0,715126616464.0,1817472485.0
20200923,SSE,732305245167.0,23823816726.0,22732140956.0,56265953207.0,227958336.0,788571198374.0,5196001642.0
20200923,SZSE,687646538248.0,31889212419.0,30476875946.0,29571464581.0,90281907.0,717218002829.0,1847591360.0
20200924,SSE,732858922643.0,24134224677.0,23472743342.0,55421493595.0,292556844.0,788280416238.0,5261496389.0
20200924,SZSE,685803465309.0,29558594229.0,31527436164.0,29521116703.0,75675393.0,715324582012.0,1847670585.0
20200925,SSE,730801783480.0,20449470754.0,22446369264.0,55177763739.0,216085248.0,785979547219.0,5252695746.0
20200925,SZSE,683398924091.0,23727052329.0,26117484704.0,29726844401.0,87375817.0,713125768492.0,1841900511.0
