date,半导体,存储,AI,软件,云计算,苹果产业链,消费电子,电商,新能源车,光伏,锂电池,医药,生物科技,银行,航空航天,机器人
2025-01-30,3.0478186098782523,2.519759102760862,-0.4580067440983351,-2.732765826976541,-1.154772382595923,-0.7394754723483832,0.6751729739110868,3.097318315534763,3.3420768504172087,1.447485623041317,0.553020280726918,0.9442669995347411,0.439490543865404,0.7919673136528727,2.036123966100827,0.6700868594507914
2025-01-31,-0.582907947523621,-1.4346349803993406,0.0775789184821082,-0.13968985352643126,0.9898836597697258,-0.6692131500525944,-1.081662677071597,-2.2513706799348325,-0.810496560671209,-1.2643098232799939,-2.679786558095204,0.141344652157586,0.6019071021925715,-0.5234359364025254,-0.031119112232746993,-0.8174476818906207
2025-02-03,-1.018180309789638,-1.8418823077773983,-0.4739321094610426,-0.24902842155603935,-0.6068115837234167,-3.385599401436401,-2.7706933867089703,-2.012021530331609,-0.8697308100401737,0.41062955386636246,-3.081058743968601,0.7667130425513277,0.45788055100967284,-0.8054421711457916,-0.2591583206655579,-0.7421260427477039
2025-02-04,0.7784050570862865,0.3259612666782356,4.710362865879342,0.714697234447013,2.1754534854820884,2.1007914714474385,1.2368698821483874,4.229243390055243,4.597255708035294,2.0476565700295657,2.728459490080193,-1.4694126410252324,1.3643429282573316,0.414881471205073,-0.42839318890613987,-0.035902381123548155
2025-02-05,2.118793947058935,1.8808082670930704,-0.7821404810643022,0.7600243298761725,-1.3272837639546586,-0.14174265109981876,1.4473480166188288,-2.0037023326091647,-2.5976566279273214,-0.6460149948697369,-4.451144994378454,0.9502895188216972,2.885592090846796,1.108261292983932,0.26445871301537194,1.0111023025132337
2025-02-06,0.20719631872277877,0.5988702869881216,1.548608425572852,-1.02284434369553,-0.2790275837003664,0.3226110388505399,0.6073653231759494,0.4982883928873738,1.339330431955062,1.7938504010647394,0.2979824342383641,-0.7880402977243923,-1.5579035772107486,2.2063117253257047,-0.2743636111884018,-0.5431131921436461
2025-02-07,-2.009920090920015,-0.9347848999565089,-1.345015327711593,-0.8330737537435073,1.5457217847283438,-2.3968797587195723,-0.9947604465248264,-0.029327831515424396,-0.5257986669250666,-2.3082044483310473,-0.6795258024098028,-0.4642663933134746,-1.6625196130085242,-0.5269624777418525,-0.6390563714763675,-0.5285368899962783
2025-02-10,2.5782502948420327,4.251356497826072,1.69747894749008,1.7032687562419044,1.5175110059833896,0.11874113389096497,2.469121734466717,3.6394991443677727,0.12814220161106263,-1.445400257403584,-1.7519351176577491,-0.55061728477791,-0.388619555125449,-1.4484730666024226,0.4813198328255508,7.41359880102601
2025-02-11,0.1372287739370936,-0.6905445906240315,-0.7887707836620993,-0.4883504669044636,-0.4629947885754193,2.1831831975231752,0.8046861864722735,0.3914482100557848,-5.312403275043241,-2.6562289366750065,-0.6307469713162761,0.19128772034334718,-1.5259212762145835,0.4724272878853464,0.20116407870681474,-0.10674915652404415
2025-02-12,-0.4218534711772115,-1.17333016823149,0.16276775531691712,-0.43924773822258123,-0.19687171397836822,1.8270085918334233,0.9410806703702423,-0.3471012840524179,3.6419372807125114,-1.5040489182828634,0.4348745502531892,0.01818994227019144,0.3917190166338447,-0.2185626825449316,-0.6121281186748284,-0.46869819261468604
2025-02-13,1.9783176022365645,2.3484902805647114,1.0804757842713064,0.8864387086121214,1.4794596097513013,1.967330312120863,0.13286990873835336,2.1173668344197427,3.7399018705579525,5.620995238588184,5.318348728565525,0.04592521236473727,2.1225039666784484,0.21687496993285205,-1.6458672412775943,-0.39384513590836057
2025-02-14,-0.3202076285096777,1.751260949742391,0.29496118468666116,-0.6757691455276955,-1.477666886896749,1.271058045886364,2.0095608756226215,2.1666892271490013,3.0351338662166274,3.690177690271226,-0.6802560014962433,-1.6324329025644844,-0.9241667683254849,1.5470751425866647,-2.238708175162929,-0.3614719267748312
2025-02-18,3.170313360480487,4.744622743152127,0.22628504716981,1.499173703829837,0.001713007675898659,-0.053143953072576355,2.2740767614088386,-0.18115976686843513,1.6465925772528072,2.1474878150989754,1.5497829143636177,0.7956225155619076,0.5523320394075415,0.6170335959049855,0.6997173242096544,1.823329540792673
2025-02-19,0.09779669770205723,-1.0360995454119504,-1.6066292622860523,-0.8224921710593692,-1.2072244128554743,0.16361258388950528,0.6941157818286007,-0.9154160904971276,0.32879770890081317,3.487470863781131,0.20887483280586094,1.4426115285597934,1.156693162492779,-0.6632514902991882,0.371866560217029,0.3310474859297363
2025-02-20,-0.007292207529500105,-0.591305814811327,-1.3131696299777904,-1.2822384189021134,-0.9976099698062434,0.392050052050541,-0.12573049498236788,1.6486570787616661,-1.3656321125094166,-1.8641425081971805,0.5819175744906258,1.2607127823392423,1.4410592252502274,-3.0228919524497355,-0.07929135137411114,0.4844623084628241
2025-02-21,-3.734487744967647,-3.1897384982165655,-2.9147927849678235,-3.0707972988141297,-2.8067504805961274,-0.11390267898004902,-0.7610700343064177,1.0090511126631685,-1.2081918700910632,-2.9512735166862427,-0.96967812516362,0.999019122327908,1.1325363579186143,-1.6299934518876171,-0.20596642178265734,-2.5310755691913602
2025-02-24,-3.1736333215112067,-3.282182665519199,-2.770709439832589,-0.8795928272870013,-1.9141033572090493,0.6312383382871323,-0.7318146804206135,-5.64595762990107,-4.385059529034221,1.4669257479066693,-0.029057587835246146,1.6234791753484152,0.9909279554982199,-0.7094248127634128,0.9908638977372796,-0.5045555717037131
2025-02-25,-2.8907795748541174,-0.8510243355773698,-1.70288844278346,-1.3110042167583196,-2.1639431707303203,-0.02428315584860341,-1.5753346051689432,0.28069180942822625,-0.36228881052977985,-1.3652016695172131,-1.5475920674592636,0.8103748108599226,1.0143391578025218,-1.3119902442334341,1.281960652209131,-2.124013527586699
2025-02-26,2.4189111029431154,2.529802035945313,1.1340537923194465,1.0299466513373063,0.422063223603808,-2.704018137149178,0.340988523420586,2.641881646986319,2.9654519142184292,0.977716115208571,-0.7308538673530873,-0.960944457301538,-1.7010664074517585,0.5574778080471265,-1.2218512589863664,0.3391424937180809
2025-02-27,-5.948638836539375,-3.178868620696207,-3.8240206690850824,-1.501465140760028,-1.050518614221834,-1.2730856497520038,-3.36801418015991,-1.4884892732929944,-0.4516046851744467,-5.791791882474929,1.3700383521830561,0.4863778577170204,-0.156087412551984,-0.22038791929644974,1.2354980901292478,-1.9576232962910833
2025-02-28,1.945981520064337,1.5725069382515129,1.5069940466286056,1.0262934960827381,1.8212909222605855,1.9131868844441513,-3.203424562077821,-1.1832242409762794,-0.8324836873825108,-6.504814823760011,-3.2658223411531075,1.4925819992961795,0.75746007903573,2.619086263902992,0.8005405139168431,1.3277998554955373
2025-03-03,-4.013197957375653,-3.013172147142429,-3.0739416305915284,-1.6216057733963876,-2.2148844998873285,-1.5754265817481183,-3.756911792519332,-2.892554062374246,-5.913040183405741,-10.816557921883513,-5.97688887369146,0.7071474219437711,0.3925000831349479,-2.1110085503649367,0.5321866350862603,-2.0217992236177764
2025-03-04,0.47973260587597544,-3.436739285668189,0.056360722991699586,-0.6694573363889011,0.07254535708868248,-0.8822379909602107,-1.6460459383424701,-0.6791487955504238,-1.1389827598845639,6.508923965208524,3.0002230041951017,-1.3557324643918125,-0.1456338276154301,-5.0791115398760605,-2.876998385092433,-2.726316798284806
2025-03-05,1.7626889982647551,0.2418913874599582,2.6804055392940755,1.9629624559425551,2.159532374436126,-0.0805297297409524,1.3617289433892472,5.610039655534544,3.5276264874366974,2.2498504307371907,3.453297183137216,0.957337301605321,1.1278209289613894,0.7380377677743577,2.616021519706422,1.9822473734636414
2025-03-06,-5.03393841816674,-5.953363320181015,-3.990703453538869,-4.712454322362453,-5.168702589449562,-0.17391917687868963,-0.9997184053226803,-1.5697750558864907,-2.746303069632486,0.6546153047974845,4.346872951178293,0.14331079043291192,0.7714946936702449,-2.7054992817627643,-0.5795932572720752,-2.9285232988510432
2025-03-07,2.579002501262938,2.102122932611583,0.7476419348800644,0.2752450661567059,-0.45709399359489034,1.5892618029543115,0.604705881508368,-1.2348438994861755,3.454820913772627,5.114702973886898,-0.7289899058015803,0.25643250721442507,1.453184576750246,-1.0048163371233176,1.0151263414574085,-1.0173242986302566
2025-03-10,-4.992631418474232,-3.6379558969906776,-4.751422394286572,-4.857217187187971,-5.063320925521418,-4.847960193409895,-2.6354030017689323,-4.591859262412801,-4.761836772173956,-1.3458391103671612,0.2620449514195211,0.11922694632611013,1.6987453899183371,-4.657561051045344,-0.13534497701495063,-4.554965430166396
2025-03-11,0.27274176189392424,2.0061289222303844,0.9555415391256658,0.47867199423162754,0.9118150118707625,-2.9189307576519163,-2.031251469284475,1.692304486827276,6.923151364123765,-0.9155503062404036,-1.3830047073926375,-1.4502281451717633,-3.110338331753599,-0.20793752583642355,-0.3246778959376617,0.185686232022092
2025-03-12,3.6775890720670494,3.2998377004652575,3.1985230746394047,2.532893262600803,0.9744891480169681,-1.7478794721086155,0.6766157846302893,0.5269860357636347,0.9746842491689592,-3.1883036350918994,-1.542632238791647,-1.3493241778278156,-1.4689428014187045,0.8281446426341965,-0.8035462202127652,-0.2352146723031745
2025-03-13,0.6434332459333658,-1.4131066160574577,-2.918116660710695,-4.514203778221382,-2.5464011138486464,-3.3643624218424817,-2.5278040793703034,-0.9732949361930011,-3.536521670080504,-3.3503202879178184,0.6383231961267721,-0.13312086305280282,-0.0883863057387857,-1.1133252180138897,1.278492265509441,-3.339963281426661
2025-03-14,3.408663973593387,4.946669376309928,3.6744825598184847,3.1980524925592744,2.5404368981768766,1.8170600884615862,2.3638339720910784,3.3245492663222054,0.15926534582972884,2.9223446404490536,3.4351777475082668,-0.052776000454046734,-0.5378937914190174,3.0509051452945846,0.19552668883642932,1.7629994654103975
2025-03-17,1.3835832241621238,1.9217191701337362,-0.31978052034473364,0.8122568357412948,-0.3476203829172242,0.23888377184630993,1.3596287597351726,3.048665360153577,1.1371170149852359,6.298388783889892,5.552607733685589,1.1203933840231772,1.658415699369322,1.0985253659942051,0.8538281335855924,0.7959006550642633
2025-03-18,-1.5596873880967232,-1.4434563557210807,-2.4092503963187712,-1.640126938318755,-1.4203216612915615,-0.6121524714690185,-0.8625869179787063,-1.9428486481464358,0.2407165048953702,-4.38672756574919,-0.40848693608894204,0.17969981008612948,-0.7873990475345938,0.36252596883000976,0.28210489073390743,-1.2327757284386343
2025-03-19,0.7695853273389552,0.9153341292191882,1.3585227424825723,0.868984709169566,1.541875856788999,1.1989259503216054,1.2573806542951556,1.7712315113674613,2.3861758464831535,1.495577826192085,0.4003635599041766,-0.09517054019593425,-0.6736639981388871,1.6343733555534754,1.9218340132792158,1.205923320694724
2025-03-20,-0.05023866824888423,-0.18867655859486168,0.19163861343466687,-0.22361715856854536,-0.02493149920979043,-0.5296311389961117,-0.3987677686230688,-0.908963894062451,-4.920498748919449,-0.025034463814663233,-2.8248994120124604,0.2984711932480381,-0.738168209886576,0.35159919470174383,-0.5258415904449065,-0.39843759574596516
2025-03-21,-1.3470350132990538,-3.357662410342366,1.1748212440960502,0.33205146499132127,0.8737146721402489,1.9476821228993524,0.39307678210984315,-0.664052729930038,1.8303214210650491,-0.08271221280906627,-0.09675859609465376,-0.238319558383863,-0.17442042164853788,0.3465304993795426,-0.9714676570074188,0.20474506166172635
2025-03-24,2.5226180714037114,1.4738782035602416,3.074172596752086,1.9395579136639955,2.6553864367226865,1.127043423393781,1.5128617739020929,1.9839571951312585,2.2841945681176017,-0.7711703832698591,-0.8046172759212933,0.20509082400451684,0.3467719875011599,2.4019574795008936,0.8143632651620836,3.4052388803632483
2025-03-25,-0.7760991339341606,-1.952734624433335,0.6761127767637409,0.7226990860026298,1.2248686531380981,1.3681926441879266,-0.07959694282926681,-0.8822001898955879,0.1990747433960031,1.5938201605144753,-0.4324806794182401,-2.783031325811208,-1.525791084447492,0.6517657916211728,1.2479336328897217,2.0165107667108773
2025-03-26,-3.4046902427852865,-1.4421511757712964,-3.1382063929923274,-2.321398247381495,-2.728512427584917,-0.9921916468981329,-1.3230911856734973,-1.8254525098757177,-2.267331202776381,-5.0716633774289805,-2.5313572968425344,-0.6018702775973624,0.49588264653099845,-1.1685826044065362,-0.3253247995396724,-1.6911258444290367
2025-03-27,-1.7154776441192277,-0.9556944826033531,-1.1950887032807762,-0.962706485458026,-1.0590189861496602,1.0472666089927918,0.5703076764071188,1.0380218633240723,0.0954329254819714,-0.7849281431017735,-1.8899134941685602,-0.15567786682366136,0.011068803112614933,-1.5795191804039632,0.055650593870943954,-0.3338103549091753
2025-03-28,-2.945828581850706,-3.0034596233374273,-3.6540732392847386,-3.25142799521295,-3.8611580770277376,-2.658027683405173,-3.409831017811323,-3.7090091512994467,-3.825135226231105,0.11253627268384137,-2.1436264914008962,1.0479114226297919,-0.4330825236585145,-2.468835490385726,-1.0335605802323555,-3.3435507249594485
2025-03-31,-0.335433942019675,-0.6857009651012028,-0.7861862461424618,-0.997469310544615,-1.3767637661933296,1.9412605542204586,-0.01555060108617464,-1.1036923638654672,1.4151152614255498,0.17125325651914658,-0.7391765549760176,1.0834533523447283,-0.29259651091507743,1.0501346829743197,0.2834501847691562,0.30035424526538845
2025-04-01,0.3875761654268495,0.916582458967663,1.2442577198164915,1.363983555447092,1.8669583627964805,0.4771951175297495,0.5756615855202188,1.4705154056663572,3.213292374232413,3.8304021184396904,0.26386753660708195,-3.3509987894067836,-1.6843073646262787,-0.4301577792612665,0.02323454156506477,0.17970126058373115
2025-04-02,0.6949590744430756,1.0705914112406845,0.8035699719365764,1.3961172364014232,1.6503312734054412,0.313635061160511,1.434036885264837,-0.044393466320562514,-1.2123130389672128,1.8273946657695994,-0.05019584318183834,0.43424979835778865,0.14977582644231546,1.497408781684082,0.38286844648780294,1.4865155777845418
2025-04-03,-9.218802208859113,-16.905289902661,-6.077202352474077,-5.709169123092717,-6.928159119364426,-9.245610910922164,-14.312716321306892,-7.001239421984513,-3.5019846600248723,-3.052757679070836,-4.431847432623126,-1.2180812839721924,-0.1887720551002725,-9.700171425727572,-2.7968546911749437,-5.3860166272026495
2025-04-04,-8.79739980222673,-10.074006134324152,-5.809048422827876,-5.695849853177435,-5.481028719593386,-7.288740460316124,-6.48664518817349,-7.33432863465003,-6.211827921820453,-1.663152904254622,-9.496478912808925,-5.382748749266773,-4.701418468026081,-7.587760731596743,-7.461424695252892,-6.869127948118276
2025-04-07,3.0386246900983487,3.5206857481024705,2.1645824113007626,-0.01175104874991395,0.8880064630307105,-3.673428915114274,1.4789585659091944,-2.6449535784910427,-2.24306268099731,-4.208455164823966,-2.982662950594717,-0.9876007956015305,-1.2841705013747196,1.5005957025493142,-0.10041355146037878,1.4453785445719958
2025-04-08,-3.0846769108504533,-1.9917781973748159,-1.1711033074669857,-0.4164533084761131,-0.7967976778875174,-4.981818543870231,-4.870299552447366,-3.947851319077602,-5.974624272044939,-9.907405524793017,-10.808491010317134,-2.662709552540791,-2.6050813770649506,-0.28001977341386874,2.1683272975289336,-2.5460940941278043
2025-04-09,18.724966998936544,15.171846280710577,13.278687636589277,10.831962910123975,12.102138071518453,15.328851458133851,14.092651041403743,8.47768825220848,10.005471499780368,11.590828900104864,15.71773827292855,2.4651414412561428,3.4370241465380276,8.38623974373815,7.4221448464882425,12.493666683247417
2025-04-10,-7.950974745115239,-6.702138158122639,-4.461471383725486,-3.958308890349386,-4.385355236992142,-4.239370658828934,-5.427502219332655,-3.5740631050861404,-0.6168337777885854,-9.926505953884037,-7.833116703790132,-4.07105129083223,-3.9110691356287903,-4.133414538862799,-0.6376753956315628,-5.726920200652258
2025-04-11,2.578279213364616,-0.49124863690820736,1.3194651532354504,0.39791938690208656,1.553351084543939,4.059432148267916,3.4464872935309714,1.8257953983653485,3.712687925789265,5.565982175591522,4.04216262456173,1.3678531794784992,1.7327366381702802,0.8718378056562504,2.0021293517182803,0.2472893196676096
2025-04-14,0.20961821477465165,3.277932919863891,0.22474148109126654,0.41076649036318286,0.022381557280009012,2.205412997037559,2.914716088085075,2.548718766045046,2.78732205414672,6.718929521826933,2.028135974075518,1.5384555108940325,2.908154135785903,1.3625564022890946,0.6894239402863267,0.5291351202029781
2025-04-15,0.43029959225413084,-0.1955742578356512,0.3144381188389683,0.4006930111740803,-0.07964379082152861,-0.18763720389342042,-0.36113852504751814,-0.8364029954188433,-1.8873522161685916,-4.145182778650941,-4.230044790699944,-0.4374548818566082,-0.7150264512523297,1.5471955026886142,-1.150694632323379,-0.26900310651702397
2025-04-16,-4.16879539716008,-0.7103335936919549,-3.8328905878632105,-2.214748678780711,-1.6868395509297591,-3.8933437517184477,-2.507393086733974,-3.0517197648608034,-4.190208536955997,-2.176400242533499,-1.7489086378563334,-1.8623718269968983,-2.190566134376455,-1.8643823902194523,0.8075604172704253,-1.7695073121258176
2025-04-17,-1.178382088019524,1.9329893572619457,-0.906768295185578,-1.0819795211839753,-1.3505542080643074,1.3949632775603904,1.5520952212079238,0.07090360634951942,0.501669356375715,2.650684520540625,0.8149891336381776,3.262727852982602,0.7700450097995248,1.2645163605076126,0.16076957328093666,1.0616480637770542
2025-04-21,-2.354228231622827,-2.313969439743213,-3.317344665974531,-3.248289824897732,-3.515457193691115,-1.9392881061038092,-1.7056597912210483,-1.0955324089500529,-1.5990753542153755,-3.607945498863463,-0.8124351495412296,-0.9717089220756739,-1.1908580995601081,-1.2306081407534908,-1.5392698353351864,-2.647285402431737
2025-04-22,2.4340116057563588,3.0452576873272483,2.859540273129827,2.416913487175213,3.036048866350014,3.4065159439442327,2.64090742678571,3.3524786920317107,3.053227141081127,6.652742362707459,3.1380743137596423,1.5466856835282445,2.3804411297245176,3.3650617647271908,-3.8116196785002905,2.762775609460111
2025-04-23,4.204367732634622,3.4258276174889226,3.8497451667904192,3.319941802440755,3.9247626504149387,2.4331664923032736,3.445357391673472,2.975003927799455,4.132831585486974,-7.660832898058628,0.27015246534018433,-0.4825802332021604,0.16800270882409984,2.0905729294680686,2.1331328532658085,2.113724017580576
2025-04-24,5.219900840507528,6.34905809970098,3.9921465089154107,6.575405502626519,4.45892916054599,1.8426065698558647,3.520579074001629,1.542274077067174,2.6286578542883894,2.4295128829920993,3.576148055238937,1.4514119155473792,0.7304066551438337,2.3853774655272586,0.9177247853017878,3.8858410823221945
2025-04-25,1.126510815042283,1.385806091868802,2.421659403571673,0.9188895553611428,1.159755366285422,0.4367266581964069,0.25279995960219753,1.0294527724827995,1.291712943096962,4.592191933934414,-0.43400562134296994,1.4064733122873427,-0.45045023485851043,0.07587763553296378,1.6453358053222942,0.6034791834378217
2025-04-28,-0.29003606273943383,-0.6211291608484807,-0.3516776133605491,-0.006987442033214626,-0.26773385347511836,0.4109335285442661,0.13448018272874673,-0.22789571125130914,2.6227019555885582,0.2395555613847994,-0.7981779922403343,0.8889876787529375,1.2019992776478183,-0.05510806723997286,0.7903879383337609,-0.4267609779841086
2025-04-29,-0.6844026663081593,-1.1763260008122962,0.49399099862562795,0.68237011731103,0.43638038008341873,0.5091803503481929,0.0969388305573693,0.4398921428759017,-0.718373871412718,0.07595907509735655,1.1227345487994311,1.412711486916396,-0.9289511501194282,0.9697491840310857,0.05913494667123098,0.31071962883155724
2025-04-30,0.5394078910520916,6.541270670522799,-0.11564249724115294,0.407535343839599,-0.7694180338917311,0.6107713788649161,-0.4490968208133402,-0.9024831920870513,-1.0953310265849154,-6.678850545643698,-1.8521763462879925,1.3011978665772823,2.049906182191883,-0.27542626567702566,0.46395631635101964,0.09442234939173177
2025-05-01,-0.45921583902327023,0.05009955130618934,2.4815271158587584,2.5234673969364443,3.505887998699051,0.38588679064202047,-0.037001932779704795,1.4509937518403948,-0.1638296312867086,1.8383429051379436,0.30668117112741533,-3.1946608509283845,-1.8435143295103829,0.7155407305939954,0.12566724315309585,0.4365838007626577
2025-05-02,3.1916540475722543,2.958864268426442,2.844713883942483,2.1902990920982024,1.3223044056680866,-3.736171359938467,0.4468530411180967,3.227037089492044,2.2120477941147243,2.8150629911466165,0.8996444751387278,1.7354658949666792,0.9538333892684969,2.6198061434110853,0.8217598872752419,2.0802801129292114
2025-05-05,-0.4943278117580885,0.31237366531037997,-0.4449328443396231,-0.23262883771902332,-0.22824506784394183,-3.1458498670887347,-1.1938940954401882,-0.6791534730655968,-1.7758139583897306,-2.6794716508483165,-2.1774081540101466,-0.8282980069046967,-0.6357631796283414,-0.12922686443993303,-0.18089980271110306,0.2641204406061193
2025-05-06,-0.8968029589635151,-0.39648722547841464,-2.28459142891048,-0.31855931708503576,-0.7023048308792523,-0.19106952436467317,-0.5560234473574973,-0.8117628965279564,-0.6999532990921171,2.7040736327036488,-0.4030962375263736,-4.040196977574162,-5.962511505279007,-1.0823208557503006,-0.6121982516421354,-0.28347202872298083
2025-05-07,1.3435886865896007,1.431353996792913,0.39098537248231413,1.0935925267555786,-0.8944487255621159,-1.1384769833375663,0.5594683981052673,-0.6389170865512228,-1.8995991225817077,2.380282465619427,-1.6572836806373503,0.39228706818910664,0.08487926638375498,0.29140987589157064,-0.15798285309302829,6.487727860751324
2025-05-08,1.3605445907336224,1.3175718940848717,1.952855023785197,0.5212286987730241,1.7898632062335686,0.6318494633554828,0.9792046907462307,0.9374781540416999,3.702930687515231,13.5211700230108,2.2734244120197977,-1.3754263320477855,-0.9359827362038864,1.5851949172866409,1.100594125810992,1.6123748888256184
2025-05-09,0.7169834914379791,-0.07677335379036032,-0.7124562531779954,-0.15091370140154306,1.2407314162093286,0.5266076204561099,0.23271999899743637,-0.6434644136882395,2.6364451532643844,6.881992597869774,1.2873390299710463,-1.3222930330844205,-1.6878785116193007,-0.06916237729703179,0.18292636909112092,0.4578798120376204
2025-05-12,6.650359920762577,6.536508147419233,4.775518051550415,3.7410480122622194,5.090978335130587,6.31462266329994,6.982530066862883,8.026723152815837,5.624745408529564,4.715855711926673,4.819865732299644,3.1668005097316154,5.639984075408239,3.7963856901558564,0.857584329402512,3.167057462492884
2025-05-13,3.359442011391381,4.573248125647988,2.635169438062465,1.0034528157181366,1.5684878375707423,1.0152256278603833,2.3795981710172054,1.959436643608705,0.4337116237061289,5.285529677973338,0.027346514582377024,-2.5038666429821848,-1.3600569413522101,1.5464421538867912,-0.633816632941202,1.6804989249340818
