数据日期,商品代码,描述,基本每股收益(TTM),形态,成交额变动,前1日涨跌幅%,价格,换手,市场价值,所属行业,总评分,涨跌幅%,最高涨幅,最低跌幅,RSI(7),RSI(14),"Stochastic %D (14, 3, 3)",CCI指标(20）,"MACD Level (12, 26)",单周表现,月表现,3个月表现,6个月表现,年表现,股东数量,波动率-涨跌幅%,总评分/平均数,第2日涨跌幅,第2日最高涨幅,第2日最低跌幅,第2日昨收,第2日盘前涨跌幅%,第2日价格,第2日最低价,第2日最高价,第2日RSI(7),第2日RSI(14),"第2日Stochastic %D (14, 3, 3)","第2日MACD Level (12, 26)",第2日CCI指标(20）,第3日涨跌幅,第3日最高涨幅,第3日最低跌幅,第3日昨收,第3日盘前涨跌幅%,第3日价格,第3日最低价,第3日最高价,第3日RSI(7),第3日RSI(14),"第3日Stochastic %D (14, 3, 3)","第3日MACD Level (12, 26)",第3日CCI指标(20）,第4日涨跌幅,第4日最高涨幅,第4日最低跌幅,第4日昨收,第4日盘前涨跌幅%,第4日价格,第4日最低价,第4日最高价,第4日RSI(7),第4日RSI(14),"第4日Stochastic %D (14, 3, 3)","第4日MACD Level (12, 26)",第4日CCI指标(20）,第5日涨跌幅,第5日最高涨幅,第5日最低跌幅,第5日昨收,第5日盘前涨跌幅%,第5日价格,第5日最低价,第5日最高价,第5日RSI(7),第5日RSI(14),"第5日Stochastic %D (14, 3, 3)","第5日MACD Level (12, 26)",第5日CCI指标(20）,第6日涨跌幅,第6日最高涨幅,第6日最低跌幅,第6日昨收,第6日盘前涨跌幅%,第6日价格,第6日最低价,第6日最高价,第6日RSI(7),第6日RSI(14),"第6日Stochastic %D (14, 3, 3)","第6日MACD Level (12, 26)",第6日CCI指标(20）,第7日涨跌幅,第7日最高涨幅,第7日最低跌幅,第7日昨收,第7日盘前涨跌幅%,第7日价格,第7日最低价,第7日最高价,第7日RSI(7),第7日RSI(14),"第7日Stochastic %D (14, 3, 3)","第7日MACD Level (12, 26)",第7日CCI指标(20）,企业性质,同花顺概念,省份,城市,流通股本,流通比例,第8日涨跌幅,第8日最高涨幅,第8日最低跌幅,第8日昨收,第8日盘前涨跌幅%,第8日价格,第8日最低价,第8日最高价,第8日RSI(7),第8日RSI(14),"第8日Stochastic %D (14, 3, 3)","第8日MACD Level (12, 26)",第8日CCI指标(20）,第9日涨跌幅,第9日最高涨幅,第9日最低跌幅,第9日昨收,第9日盘前涨跌幅%,第9日价格,第9日最低价,第9日最高价,第9日RSI(7),第9日RSI(14),"第9日Stochastic %D (14, 3, 3)","第9日MACD Level (12, 26)",第9日CCI指标(20）,近20日涨幅,近30日涨幅,近40日涨幅,return
2025-02-05,000972.SZ,中基健康,0.0281,,,,3.31,0.19,23.0,农产品加工,10.09,9.966777408637885,9.9667774086379,9.9667774086379,77.09806089020249,62.23167246505701,49.427253130956814,115.44461778471114,-0.0722091355851026,9.966777408637885,26.335877862595417,5.750798722044733,17.793594306049823,-32.31083844580777,37657.0,-0.9033332998765466,7.53,9.969788519637463,9.969788519637463,9.969788519637463,3.31,9.969788519637463,3.64,3.64,3.64,84.03084724899266,69.4856238945175,73.83268309194233,-0.0073868099415652,204.6757611704228,3.0219780219780183,9.890109890109873,3.021978021978006,3.640000000000001,9.890109890109889,3.75,3.75,4.0,85.71278069740855,71.4537773924798,89.0695029767877,0.0522590213739309,224.02053557832423,-2.6666666666666687,-0.5333333333333339,-9.599999999999996,3.75,-9.599999999999996,3.65,3.39,3.73,77.1001422518215,67.2097447476135,92.9517502365184,0.0904173334145737,143.0166706548614,-7.671232876712324,0.0,-8.493150684931509,3.65,-4.109589041095888,3.37,3.34,3.65,58.04671522271824,57.0008730560538,84.69462840323763,0.0969468675385583,103.11750599520364,0.2967359050445041,2.077151335311568,-2.373887240356085,3.37,-0.2967359050445172,3.38,3.29,3.44,58.47430137104375,57.250621023010304,74.76085356880056,0.1017555125925224,76.16901005330742,-1.479289940828397,0.5917159763313614,-1.7751479289940846,3.38,-0.5917159763313614,3.33,3.32,3.4,55.1929120506141,55.5144091047917,65.04782928623986,0.1003747585739187,63.704523725657815,地方国有企业,"维生素,国企改革,医疗器械概念,新疆振兴,电子商务,乡村振兴,农业种植,地方国企改革,新疆建设兵团,番茄酱,西部大开发",新疆,五家渠市,771283580.0,1.0,2.4024024024024047,4.804804804804823,-1.5015015015014963,3.33,-0.6006006006006012,3.41,3.28,3.49,59.44147133393074,57.72356108846836,60.26490066225163,0.1045308657265922,64.26282051282038,,,,,,,,,,,,,,-8.310249307479223,-3.498542274052485,13.35616438356164,9.969788519637463
2025-02-06,000972.SZ,中基健康,0.0281,,-0.09,9.966777408637885,3.64,0.16,23.0,农产品加工,9.13,9.969788519637463,9.969788519637463,9.969788519637463,84.03084724899266,69.4856238945175,73.83268309194233,204.6757611704228,-0.0073868099415652,20.930232558139547,41.6342412451362,9.309309309309311,29.537366548042705,-34.99999999999999,37657.0,-0.9038544537033956,7.37,3.0219780219780183,9.890109890109873,3.021978021978006,3.640000000000001,9.890109890109889,3.75,3.75,4.0,85.71278069740855,71.4537773924798,89.0695029767877,0.0522590213739309,224.02053557832423,-2.6666666666666687,-0.5333333333333339,-9.599999999999996,3.75,-9.599999999999996,3.65,3.39,3.73,77.1001422518215,67.2097447476135,92.9517502365184,0.0904173334145737,143.0166706548614,-7.671232876712324,0.0,-8.493150684931509,3.65,-4.109589041095888,3.37,3.34,3.65,58.04671522271824,57.0008730560538,84.69462840323763,0.0969468675385583,103.11750599520364,0.2967359050445041,2.077151335311568,-2.373887240356085,3.37,-0.2967359050445172,3.38,3.29,3.44,58.47430137104375,57.250621023010304,74.76085356880056,0.1017555125925224,76.16901005330742,-1.479289940828397,0.5917159763313614,-1.7751479289940846,3.38,-0.5917159763313614,3.33,3.32,3.4,55.1929120506141,55.5144091047917,65.04782928623986,0.1003747585739187,63.704523725657815,2.4024024024024047,4.804804804804823,-1.5015015015014963,3.33,-0.6006006006006012,3.41,3.28,3.49,59.44147133393074,57.72356108846836,60.26490066225163,0.1045308657265922,64.26282051282038,地方国有企业,"维生素,国企改革,医疗器械概念,新疆振兴,电子商务,乡村振兴,农业种植,地方国企改革,新疆建设兵团,番茄酱,西部大开发",新疆,五家渠市,771283580.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65671641791046,9.30930930930931,24.232081911262803,3.0219780219780183
2025-01-22,001208.SZ,华菱线缆,0.2064,光头阳线,3.1,1.982378854625548,10.19,11.5,49.0,电网设备,10.13,10.043196544276457,10.043196544276457,-0.8639308855291584,80.69680148051754,67.3965211551947,69.44928447556117,215.32114822666796,0.0161908676010149,14.4943820224719,8.983957219251336,10.760869565217396,39.780521262002736,11.244541484716152,47748.0,0.958982104961013,3.26,0.8832188420019614,10.009813542688924,0.2944062806673321,10.19,6.378802747791957,10.28,10.22,11.21,81.61247670533538,68.29061701540851,81.74340844196406,0.1097136319613927,272.0424066951905,-1.7206477732793517,0.7085020242914828,-4.251012145748987,9.88,-3.7449392712550704,9.71,9.46,9.95,62.98185785005115,58.37831757231771,80.75319787630512,0.1116299061037455,111.49835197492996,-4.119464469618952,1.5447991761070912,-4.119464469618952,9.71,0.1029866117404715,9.31,9.31,9.86,50.99252644693729,51.85073795187996,68.1306752479757,0.1049500899774216,75.70403683478033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地方国有企业,"国企改革,光伏概念,专精特新,风电,充电桩,机器人概念,高端装备,军工,特高压,商业航天,国产替代,地方国企改革,深股通,湖南国企改革,老字号",湖南,湘潭市,248072750.0,0.4642,,,,,,,,,,,,,,,,,,,,,,,,,,,11.732456140350877,4.943357363542722,9.80603448275863,0.8832188420019614
2024-12-23,001258.SZ,立新能源,0.0712,,3.94,1.7857142857142874,7.52,6.67,47.0,电力,6.61,9.941520467836254,9.941520467836254,2.0467836257310026,75.31431829215755,68.67836079518764,32.45176383387761,262.4854819976724,0.1002765913316814,8.670520231213867,12.238805970149246,30.32928942807625,21.68284789644013,-1.5706806282722527,55632.0,-0.1994001239967175,4.27,9.97340425531915,9.973404255319137,3.457446808510635,7.52,5.053191489361713,8.27,7.78,8.27,85.16491337219239,77.9104327526975,52.73110508882863,0.1976247939270932,444.48762793108017,-0.6045949214026474,10.03627569528416,-3.990326481257548,8.27,10.03627569528416,8.22,7.94,9.1,82.60125862330028,76.2958910320161,72.27251943301324,0.2676540148331616,336.364381092817,-8.150851581508526,-3.4063260340632637,-9.975669099756692,8.22,-9.975669099756692,7.55,7.4,7.94,56.16846885086951,58.73208738508614,77.95153177869226,0.2660227318982215,114.68313107657384,10.066225165562924,10.066225165562924,0.132450331125825,7.55,0.132450331125825,8.31,7.56,8.31,69.20837625625626,67.79005689695859,70.14174668495656,0.3223398437651692,159.432375100578,-2.166064981949455,4.33212996389891,-2.6474127557160125,8.31,1.6847172081828974,8.13,8.09,8.67,63.95131489253519,64.19611779564703,59.03063557384545,0.3484305742163087,158.39591616355003,-2.091020910209112,3.0750307503075027,-3.936039360393618,8.13,1.9680196801967813,7.96,7.81,8.38,59.01219717583745,60.91164159652219,56.881572930955656,0.3513400573422292,103.8031319910516,地方国有企业,"国企改革,充电桩,新疆振兴,储能,风电,绿色电力,地方国企改革,深股通,西部大开发",新疆,乌鲁木齐市,468708430.0,0.5022,1.2562814070351824,5.904522613065312,-2.63819095477388,7.960000000000001,-0.3768844221105559,8.06,7.75,8.43,61.07530977816696,62.138764050337706,57.201646090535,0.3575928995936799,93.73020899303344,,,,,,,,,,,,,,13.939393939393941,11.07828655834564,,9.97340425531915
2025-03-31,001258.SZ,立新能源,0.0538,,0.84,-1.639344262295087,7.26,5.23,46.0,电力,6.61,10.000000000000004,10.000000000000004,-0.4545454545454448,65.36439331727645,62.8138977405301,47.19161833362883,96.78130511463858,0.12880045440812,2.832861189801702,10.334346504559266,-12.424607961399271,12.732919254658375,9.502262443438912,61522.0,0.5022831050228209,3.06,10.055096418732788,10.055096418732788,3.443526170798898,7.26,7.43801652892562,7.99,7.51,7.99,77.52028574914324,72.44870688506253,51.38414000962439,0.209507039804718,239.2313151716988,-3.379224030037552,6.883604505632027,-4.881101376720908,7.99,6.883604505632027,7.72,7.6,8.54,67.3244147999224,65.67129860966483,64.76741388022323,0.2488126888783517,213.9326826826825,9.974093264248712,9.974093264248724,-1.6839378238341842,7.719999999999999,-1.6839378238341955,8.49,7.59,8.49,77.2708253514731,73.33291221018978,77.89704124678002,0.3381967422679128,204.2540792540796,-6.831566548881038,6.949352179034156,-7.538280329799771,8.49,-5.889281507656065,7.91,7.85,9.08,60.96307868644585,62.09158546121313,78.8902639159565,0.3581050833307548,179.9612607853495,3.0341340075853376,5.689001264222495,-3.792667509481666,7.91,-1.896333754740839,8.15,7.61,8.36,64.57258576811644,64.51554157306848,76.49781292346444,0.3887671159773607,123.33538209383318,-9.570552147239267,-3.1901840490797624,-9.938650306748473,8.15,-4.907975460122704,7.37,7.34,7.89,47.810565253404135,52.71745427155724,64.58280330321038,0.3461374593218256,50.44998269297356,地方国有企业,"国企改革,充电桩,新疆振兴,储能,风电,绿色电力,地方国企改革,深股通,西部大开发",新疆,乌鲁木齐市,468708430.0,0.5022,4.341926729986436,5.020352781546813,-2.578018995929449,7.37,-0.9497964721845356,7.69,7.18,7.74,53.5782541257101,56.25208972992507,56.514628565647776,0.334320634770374,44.769722744206014,,,,,,,,,,,,,,13.08411214953271,10.334346504559267,16.346153846153832,10.055096418732788
2025-04-10,001337.SZ,四川黄金,0.5971,,0.31,1.112140871177025,24.0,7.52,41.0,贵金属,4.12,9.990834097158569,9.990834097158569,1.6040329972502356,60.10015252901447,57.43065645198775,31.621294212970657,59.49528829260304,0.1823028757021525,1.694915254237282,9.89010989010989,4.895104895104899,1.4370245139475903,-24.504563557579,37544.0,-0.1577262938207244,0.72,9.999999999999991,9.999999999999991,5.41666666666667,24.0,5.7499999999999964,26.4,25.3,26.4,72.00050269797136,66.45844228925809,45.78416728902166,0.4504536020301088,241.72015909896248,0.4924242424242521,2.272727272727292,-4.053030303030292,26.399999999999995,-4.0530303030303045,26.53,25.33,27.0,72.51847698696895,66.86831090605752,70.0513903871509,0.6657801984177674,210.66774150208104,-2.789295137580105,-0.3015454202789364,-4.221635883905017,26.53,-1.5831134564643865,25.79,25.41,26.45,64.58400389770517,62.20834103476073,85.61372269705605,0.7678647944660142,154.2419299623418,2.4815820085304403,3.606048856145791,-0.5428460643660356,25.79,2.8305544784800327,26.43,25.65,26.72,68.10515715043285,64.51179594291847,91.07312440645774,0.8901491384415259,147.11520925908496,-4.994324631101023,4.010594021944755,-5.221339387060155,26.43,3.2160423760877848,25.11,25.05,27.49,54.957382465186505,56.81944037365997,87.74946218433432,0.8705126656195858,108.24384895682068,-2.5487853444842714,1.5531660692951037,-3.3851055356431616,25.11,0.0,24.47,24.26,25.5,49.546837335733535,53.48918942164057,81.66008444508661,0.7941534613788086,47.92443801163321,地方国有企业,"国企改革,黄金概念,四川国企改革,地方国企改革,深股通,融资融券,西部大开发,转融券标的",四川,凉山彝族自治州,288456000.0,0.6868,,,,,,,,,,,,,,,,,,,,,,,,,,,8.744902582691427,10.446387482742757,5.773468488320832,9.999999999999991
2025-02-14,002030.SZ,达安基因,-0.5349,,2.05,-0.3460207612456827,6.34,2.8,78.0,医疗器械,6.61,10.069444444444446,10.069444444444446,4.340277777777778,78.53143272399024,65.6521859881748,81.75787728026539,272.62866096179425,0.0185410714617892,14.440433212996387,10.069444444444446,0.7949125596184391,7.457627118644059,-22.68292682926829,155595.0,-0.418862081715659,1.44,9.936908517350156,9.936908517350156,9.936908517350156,6.34,9.936908517350156,6.97,6.97,6.97,86.87123181985118,74.4579869272244,84.24543946932009,0.1118386487940634,401.2866907921203,-5.595408895265419,5.0215208034433365,-5.738880918220939,6.97,4.734576757532282,6.58,6.57,7.32,67.83855195665491,63.58961060516784,87.88259350496708,0.1525494156635769,251.90577292488285,4.407294832826748,7.59878419452889,-3.6474164133738505,6.579999999999999,-1.2158054711246211,6.87,6.34,7.08,72.9750690367931,67.40015469357147,86.77083836481025,0.2058407638871155,179.2281041012016,-1.892285298398834,3.0567685589519646,-2.7656477438136884,6.87,-1.746724890829696,6.74,6.68,7.08,67.34958124983078,64.1586481002829,80.04314994606257,0.2348771106276412,150.86875167067706,-0.8902077151335385,-0.148367952522252,-3.7091988130563793,6.74,-1.3353115727002949,6.68,6.49,6.73,64.6653970959131,62.66077723013251,75.0269687162891,0.2501633981237496,100.19031100190352,-1.94610778,0.2994012021374139,-2.694610774045795,6.679999999698125,-0.2994012,6.55,6.5,6.7,58.74702609,59.42368173,70.58737864,0.2489186,80.65062691,地方国有企业,"证金持股,国企改革,创投,食品安全,医疗器械概念,基因测序,幽门螺杆菌概念,肝炎概念,辅助生殖,猴痘概念,体外诊断,分子诊断,医保目录,参股新股,地方国企改革,埃博拉概念,基因芯片,塑化剂,富时罗素概念,寨卡病毒概念,广东国企改革,抗癌,抗艾滋病,深股通,登革热,融资融券,霍乱",广东,广州市,1403446000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2763157894736725,8.37606837606839,-3.5007610350076157,9.936908517350156
2025-04-16,002040.SZ,南 京 港,0.3081,,0.32,-1.459854014598535,7.43,3.55,33.0,港口航运,9.12,10.07407407407407,10.074074074074083,-0.88888888888887,68.32388782772377,63.36391953123364,68.41958237307074,180.3986028354183,0.1037731055112773,18.124006359300477,10.73025335320417,11.561561561561556,20.81300813008129,22.203947368421048,22335.0,0.9872114266733014,3.55,9.95962314939435,9.959623149394364,3.633916554508767,7.429999999999999,9.95962314939435,8.17,7.7,8.17,78.29736518134192,71.56522338718119,71.4900947459087,0.2012039115965977,361.75092232524526,-9.424724602203176,8.567931456548338,-9.424724602203176,8.17,1.9583843329253383,7.4,7.4,8.87,56.645837994362616,57.2131816945196,78.98641326998417,0.213821165234993,231.8352059925021,-2.027027027027032,3.6486486486486425,-3.783783783783787,7.4,0.2702702702702645,7.25,7.12,7.67,53.29629374462282,54.90327149426097,76.4996804756745,0.209303957513109,94.170022599442,5.655172413793105,9.655172413793093,-0.2758620689655236,7.250000000000001,-0.2758620689655113,7.66,7.23,7.95,60.705746646835394,59.69345203727381,64.71525288729592,0.2360861570755856,124.48886869604328,-3.7859007832898177,-0.652741514360311,-6.657963446475193,7.66,-3.1331592689295062,7.37,7.15,7.61,53.6783440316032,55.22514950793509,53.325368379131845,0.2312450181906253,71.91288858242542,-5.020352781546813,-1.8995929443690591,-5.020352781546813,7.37,-2.3066485753052905,7.0,7.0,7.23,45.78844506090928,50.074941872420666,47.3914774990044,0.1953011627315755,17.934126573544646,地方国有企业,"国企改革,统一大市场,地方国企改革,江苏国企改革,航运港口,黄金水道",江苏,南京市,483966800.0,0.9863,0.7142857142857117,1.7142857142857155,-1.142857142857144,7.0,0.571428571428572,7.05,6.92,7.12,47.016251987693046,50.74344711451632,43.821000547232494,0.1689029721271167,7.946245983053361,,,,,,,,,,,,,,7.68115942028984,14.483821263482266,13.782542113323126,9.95962314939435
2025-05-13,002040.SZ,南 京 港,0.3081,,3.06,0.1434720229555333,7.68,9.65,34.0,港口航运,10.13,10.02865329512893,10.028653295128915,0.7163323782234803,71.76367634176958,61.48262449255797,20.349129514656195,73.56755482197153,0.0743374680515165,14.285714285714286,9.401709401709404,12.775330396475772,14.456035767511173,19.99999999999999,22335.0,-0.0713275483295099,1.78,10.02604166666666,10.026041666666648,3.6458333333333246,7.680000000000001,4.557291666666663,8.45,7.96,8.45,81.90719490493416,69.50220152534409,37.88277386088604,0.1775326001789698,204.45713379331696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地方国有企业,"国企改革,统一大市场,地方国企改革,江苏国企改革,航运港口,黄金水道",江苏,南京市,483966800.0,0.9863,,,,,,,,,,,,,,,,,,,,,,,,,,,10.822510822510822,13.441654357459388,17.431192660550444,10.02604166666666
2025-04-11,002077.SZ,大港股份,0.0222,,0.6,1.8633540372670687,14.43,3.61,76.0,半导体,3.59,9.98475609756098,9.98475609756098,-0.8384146341463372,60.69942837752209,52.077568728553786,32.45066223544223,-32.67521071469912,-0.4055122288620794,1.619718309859158,-4.310344827586209,0.2083333333333288,8.65963855421687,10.999999999999998,89987.0,0.92992491704317,1.68,2.2869022869022877,5.336105336105333,0.6930006930006906,14.43,4.920304920304926,14.76,14.53,15.2,64.97429813031808,55.29577230884813,51.48901859648058,-0.299996901645633,68.0550748048145,-3.1165311653116468,-0.542005420054201,-3.726287262872621,14.76,-1.084010840108402,14.3,14.21,14.68,55.208253399118895,50.23189888603245,69.7289425627094,-0.2506045865712583,21.98590034651629,4.615384615384617,4.685314685314684,-1.258741258741269,14.3,-1.258741258741269,14.96,14.12,14.97,64.21240038130753,56.40120334224122,80.22430688013738,-0.1564014384466485,62.332301341588575,-2.205882352941177,1.5374331550802047,-2.473262032085568,14.96,-1.871657754010703,14.63,14.59,15.19,57.472944703686665,52.87208472948827,84.11304896113342,-0.107137986913731,82.21728551782493,-3.349282296650719,-0.6151742993848368,-3.8961038961038974,14.63,-1.2303485987696614,14.14,14.06,14.54,48.63099566199929,48.06306890174503,83.75826251180364,-0.1064086389957612,18.94596397598334,0.9193776520509124,1.2729844413012836,1.2562636770864572e-14,14.14,0.0,14.27,14.14,14.32,50.96593970386821,49.378584530304295,80.67359143846399,-0.0942542081313035,23.281151442169136,地方国有企业,"国企改革,固废处理,创投,锂电池概念,节能环保,芯片概念,先进封装,存储芯片,汽车芯片,地方国企改革,深股通,激光,芯片封装测试,融资融券,转融券标的",江苏,镇江市,580348510.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.970108695652184,-7.440667094291209,-3.0241935483870996,2.2869022869022877
2025-04-09,002163.SZ,海南发展,-0.3415,,0.23,1.5105740181268827,7.39,4.8,56.0,建筑装饰,0.0,9.970238095238097,9.970238095238097,-7.738095238095231,36.57225580414845,34.89048306949968,7.8809144909385855,-110.6196003918893,-0.6631401805563124,4.084507042253522,-25.803212851405632,-10.097323600973247,6.025824964131994,-5.012853470437025,53467.0,9.223310291858668,0.0,5.818673883626531,9.472259810554808,1.488497970230045,7.39,4.1948579161028485,7.82,7.5,8.09,46.40483781106432,41.06810016752332,13.497179570694708,-0.6237601267180279,-55.29382112875403,2.8132992327365582,5.498721227621491,-1.534526854219939,7.819999999999999,-0.5115089514066501,8.04,7.7,8.25,50.94405508940672,43.99586068004,24.178866140208367,-0.5682485731214459,-39.32689942557857,9.950248756218915,9.950248756218915,-1.3681592039800925,8.04,0.6218905472636904,8.84,7.93,8.84,63.91114629655601,53.11705979926577,38.377439226594426,-0.454463184142682,-4.932330827067713,-7.126696832579174,-1.6968325791855243,-7.466063348416291,8.84,-2.1493212669683204,8.21,8.18,8.69,51.4228217553442,46.6707413656474,51.02350089745537,-0.4103924299953014,-11.298713734001666,0.6090133982947494,6.820950060901324,-1.339829476248492,8.21,5.602923264311803,8.26,8.1,8.77,52.28609596528157,47.21823088308828,61.24637149900757,-0.3671986205636468,-5.309663472841145,-4.479418886198549,0.3631961259079825,-4.60048426150121,8.26,-1.815980629539956,7.89,7.88,8.29,45.33117820230889,43.647280204744085,63.07225758314999,-0.3586883867290034,-24.846340100577446,地方国有企业,"光伏概念,国企改革,海南自贸区,免税店,低辐射玻璃(Low-E),光伏玻璃,地方国企改革,富时罗素概念,深股通,特种玻璃,玻璃,融资融券,转融券标的",广东,深圳市,803548880.0,0.951,-1.7743979721165992,0.0,-3.041825095057026,7.89,0.0,7.75,7.65,7.89,42.81700512443396,42.3424292551442,62.19796839862399,-0.3591012988331545,-38.11882192948634,,,,,,,,,,,,,,-26.4676616915423,-16.30804077010193,-17.430167597765355,5.818673883626531
2025-04-23,002196.SZ,方正电机,-0.0707,,-0.13,-1.9559902200489017,8.82,7.2,37.0,电机,10.09,9.97506234413966,9.97506234413966,0.7481296758104801,65.20613041384084,55.25184968029516,58.8530467623529,35.119112171492816,-0.1655978842948027,13.367609254498714,-17.647058823529417,43.64820846905538,66.41509433962266,74.30830039525694,74404.0,-0.0740722451297504,4.78,9.977324263038536,9.977324263038536,9.977324263038536,8.82,9.977324263038536,9.7,9.7,9.7,75.39938908425391,62.255884588976194,69.80656770130453,-0.0302285301865605,155.99626356254976,2.1649484536082566,9.17525773195877,-2.061855670103085,9.7,0.0,9.91,9.5,10.59,77.25457635741586,63.7154264091712,82.1268892403172,0.0929267020086328,172.61604651944532,9.999999999999996,9.999999999999996,-3.085106382978733,9.4,-3.085106382978733,10.34,9.11,10.34,73.63481524881877,64.36070426901787,86.63896359312376,0.2638684292898254,137.4706572769959,1.6441005802707922,9.284332688588034,-3.191489361702112,10.339999999999998,1.1605415860735109,10.51,10.01,11.3,75.07876872076176,65.3998066917251,82.90504893747426,0.3654588700211683,167.41782578288985,,,,,,,,,,,,,,,,,,,,,,,,,,,地方国有企业,"国企改革,特斯拉概念,共同富裕示范区,新能源汽车,机器人概念,国六概念,地方国企改革,家用电器,小额贷款,小鹏汽车概念,扁线电机,新能源物流车,电机电控,节能电机,蔚来汽车概念",浙江,丽水市,489685020.0,0.984,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.769230769230759,-8.978328173374607,29.51541850220265,9.977324263038536
2025-04-25,002229.SZ,鸿博股份,-0.1697,光头阳线,-0.29,1.2126865671641698,11.94,4.55,59.0,包装印刷,3.59,10.046082949308754,10.046082949308754,7.465437788018438,70.70947867444121,55.17692035690992,65.61931879282693,87.29626497944112,-0.3944166636431276,9.04109589041096,-7.298136645962742,12.11267605633802,-20.4,-31.77142857142857,130592.0,-0.6978839784682762,1.35,9.977151561309968,9.977151561309968,4.34120335110433,13.13,8.225437928408226,14.44,13.7,14.44,87.34869434693783,71.90393111185001,90.67063069459236,0.0582799105704232,251.80205255569865,9.97229916897508,9.97229916897508,3.1855955678670425,14.44,8.795013850415522,15.88,14.9,15.88,91.02489163952905,77.33517247220337,97.73148148148148,0.375206789702041,270.7466046044045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地方国有企业,"英伟达概念,福建自贸区,区块链,人工智能,元宇宙,体育产业,虚拟数字人,东数西算(算力),数字经济,数据中心,AIGC概念,数据要素,ChatGPT概念,Web3.0,算力租赁,数字水印,人民币升值,深股通,融资融券",福建,福州市,493164300.0,0.9896,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7687296416938123,-9.886792452830196,-12.334801762114534,9.977151561309968
2025-04-29,002229.SZ,鸿博股份,-0.1697,,2.48,10.046082949308754,14.44,13.11,64.0,包装印刷,6.6,9.977151561309968,9.977151561309968,4.34120335110433,87.34869434693783,71.90393111185001,90.67063069459236,251.80205255569865,0.0582799105704232,33.82761816496757,17.49389747762409,28.92857142857143,2.4113475177304955,-22.986666666666668,130592.0,-0.4151077656895356,2.78,9.97229916897508,9.97229916897508,3.1855955678670425,14.44,8.795013850415522,15.88,14.9,15.88,91.02489163952905,77.33517247220337,97.73148148148148,0.375206789702041,270.7466046044045,8.31234256926951,10.012594458438274,2.0151133501259357,15.88,6.234256926952142,17.2,16.2,17.47,93.1527319080043,80.96722260592364,99.57567185289956,0.7245346090820615,259.71751689824794,5.872093023255824,6.744186046511628,-2.9651162790697563,17.2,0.1162790697674393,18.21,16.69,18.36,94.34875074050134,83.18730402300233,98.94196347129328,1.070537491968606,217.13357693869065,-9.9945085118067,-5.271828665568373,-9.9945085118067,18.21,,16.39,16.39,17.25,69.00810867887503,67.83264481895918,95.55839467651,1.1842373290795043,142.18177140284175,-1.464307504575973,2.7455765710799227,-4.331909701037223,16.39,-2.501525320317268,16.15,15.68,16.84,66.26979176045359,66.10000161580973,89.9386133875412,1.2406775167979625,108.25552667885816,,,,,,,,,,,,,,地方国有企业,"英伟达概念,福建自贸区,区块链,人工智能,元宇宙,体育产业,虚拟数字人,东数西算(算力),数字经济,数据中心,AIGC概念,数据要素,ChatGPT概念,Web3.0,算力租赁,数字水印,人民币升值,深股通,融资融券",福建,福州市,493164300.0,0.9896,,,,,,,,,,,,,,,,,,,,,,,,,,,18.263718263718243,8.816880180859087,14.512291831879454,9.97229916897508
