date,sector,high_code,high_5d_return,high_next_return,low_code,low_5d_return,low_next_return,switch_return,switch_5d_return
2026-01-15,A股创业板,300044.SZ,44.83764327596587,-1.3289036544850363,300004.SZ,0.925167459935003,-2.164179104477619,-0.8352754499925825,12.484504388357209
2026-01-15,A股其他,003007.SZ,43.457377308226334,-14.257881686149492,003001.SZ,-0.7362860944159251,0.8011310084825717,15.059012694632063,23.498624300256115
2026-01-15,A股北交所,920021.BJ,73.21787031612072,-5.079100749375516,920007.BJ,-0.025653988456629362,-0.07057163020465372,5.008529119170862,9.067026595691555
2026-01-15,A股深证,000593.SZ,34.765336638130826,16.43312101910829,000001.SZ,-2.597804819266901,0.0,-16.43312101910829,5.134971185926602
2026-01-15,A股科技,688031.SH,34.57287847293935,-11.615329143916753,688006.SH,-2.1273261512383916,4.990814451928974,16.606143595845726,-4.0399977768708855
2026-01-14,A股北交所,920021.BJ,61.29353381477589,9.281164695177429,920001.BJ,1.0830178129123822,1.536245799327894,-7.744918895849535,-3.0496016760315654
2026-01-14,A股其他,003007.SZ,40.7465570246024,4.497501388117712,003006.SZ,-2.871664839761248,1.2881679389312957,-3.209333449186416,29.324834379543173
2026-01-14,A股科技,688031.SH,32.98007688444304,-0.441025641025648,688001.SH,1.3487316234920375,0.9523809523809548,1.3934065934066027,2.3675213675213778
2026-01-14,A股上证,600477.SH,37.676144552133174,-1.6949152542372952,600000.SH,-2.512302158866141,-3.359173126614977,-1.6642578723776817,15.101158932455743
2026-01-14,A股创业板,300044.SZ,40.545304302085974,2.555366269165238,300006.SZ,0.8198829837107781,-1.5122873345935741,-4.067653603758812,-2.4507041346373803
2026-01-14,A股深证,000593.SZ,40.85826593106013,-4.848484848484853,000001.SZ,-1.6359399499157157,-1.1333914559721079,3.7150933925127454,5.997992127024379
2026-01-13,A股科技,688031.SH,67.41225419648563,1.5625,688001.SH,3.1717683030566897,-0.22172949002217385,-1.7842294900221738,4.515593654313156
2026-01-13,A股其他,003007.SZ,41.72475866302349,-0.570482149429522,003006.SZ,-2.6869585385925494,-1.7806935332708482,-1.2102113838413262,22.239507643739874
2026-01-13,A股创业板,300044.SZ,39.74476314163728,3.3450704225352186,300006.SZ,0.06373931641399097,0.0,-3.3450704225352186,-5.487699353017923
2026-01-13,A股北交所,920021.BJ,72.67222701961262,-11.084142394822,920000.BJ,3.185601968347995,0.24666995559941152,11.330812350421413,16.266087431327556
2026-01-13,A股上证,600435.SH,30.389002982380063,-11.872360394181126,600000.SH,-0.4701702409396331,-0.9385665529010342,10.93379384128009,10.47714303560474
2026-01-13,A股深证,000503.SZ,32.07025527707624,-10.008071025020179,000001.SZ,-0.07057119826021424,-0.17406440382941318,9.834006621190765,15.90813782697661
2026-01-12,A股上证,600266.SH,26.303282240204,1.1661807580174937,600004.SH,0.006780503430886445,0.3171247357293801,-0.8490560222881136,4.08502271340429
2026-01-12,A股深证,000503.SZ,28.375425261248267,6.718346253229984,000001.SZ,0.19212422150327824,0.26178010471203633,-6.456566148517948,9.957565016617725
2026-01-12,A股科技,688031.SH,52.14463595718793,13.374667847652793,688001.SH,5.099020166795492,-0.5356017643352179,-13.91026961198801,2.23436881705487
2026-01-12,A股北交所,920116.BJ,25.758623800184097,24.324324324324326,920002.BJ,2.586308123733332,3.7513397642015036,-20.572984560122823,-0.015449533134420435
2026-01-12,A股其他,003007.SZ,29.49249716953424,10.00000000000001,003000.SZ,0.09129333521665378,2.882096069868996,-7.117903930131014,12.76231812315472
2026-01-12,A股创业板,300044.SZ,35.209129998409196,4.029304029304025,300013.SZ,1.5171012011694989,1.985111662531019,-2.0441923667730055,-5.689471818504092
2026-01-09,A股创业板,300029.SZ,30.080474597079125,-1.1884550084889542,300010.SZ,-2.789176367698473,10.6060606060606,11.794515614549555,20.13591697184844
2026-01-09,A股科技,688031.SH,46.80634676383413,15.204081632653057,688001.SH,2.8105727790103643,2.222222222222215,-12.981859410430843,-10.6731407538861
2026-01-09,A股深证,001208.SZ,26.66124161232768,-4.714239586696794,000001.SZ,0.4508040478009626,-0.6071118820468214,4.107127704649973,19.146441972633333
2026-01-09,A股北交所,920179.BJ,25.249496243928164,-6.66666666666667,920000.BJ,-1.4349733792570307,0.8633824276282281,7.530049094294898,0.08899228362194744
2026-01-09,A股上证,600135.SH,38.711984811473435,-11.869436201780413,600004.SH,0.43231002566603194,0.10582010582012237,11.975256307600535,14.65679117014429
2026-01-08,A股深证,002131.SZ,28.46885925931754,3.0075187969924704,000002.SZ,-0.15061627687811763,3.1779661016949228,0.1704473047024524,-47.969924812030065
2026-01-08,A股上证,600266.SH,44.79717085519396,1.7118402282453653,600004.SH,-1.3488167086502463,0.2120890774125087,-1.4997511508328567,7.4874100474553025
2026-01-08,A股科技,688012.SH,25.608017292547878,-4.559157072722574,688001.SH,2.263467677039087,-1.1775938892425237,3.3815631834800497,0.8907391169374811
2026-01-08,A股创业板,300058.SZ,45.44299455479265,3.4122562674094725,300006.SZ,-0.48462008730538886,3.0592734225621268,-0.35298284484734577,-43.48825875999299
2026-01-08,A股北交所,920179.BJ,25.526448074698713,4.026845637583886,920003.BJ,-0.9758044346297079,0.21039975954313278,-3.8164458780407533,6.504560006293832
2026-01-07,A股科技,688031.SH,36.97125382265889,-2.0338272295219633,688001.SH,-0.9940203369585991,1.0614345448697389,3.095261774391702,-34.96863965870366
2026-01-07,A股上证,600118.SH,26.15759698517332,-3.213592233009711,600004.SH,-0.40343855738974355,-0.9453781512605027,2.2682140817492082,-14.797054744227779
2026-01-07,A股北交所,920179.BJ,33.657312272229554,-10.599999999999994,920003.BJ,-1.0605165270325834,-0.38922155688621396,10.21077844311378,12.474610778443111
2026-01-07,A股创业板,300058.SZ,47.06919146781664,4.588492352512739,300004.SZ,0.04184913617517849,8.448415922014615,3.859923569501876,-43.70288546134307
2026-01-07,A股深证,000559.SZ,26.72119444764985,-1.1993146773272463,000006.SZ,-2.1355971477542353,-1.1178861788617829,0.0814284984654634,-12.288042140844016
2026-01-07,A股其他,003009.SZ,25.876411115190052,-3.723041997729854,003000.SZ,-0.686356252446334,-0.6086956521739155,3.114346345555939,8.054384839362385
2026-01-06,A股上证,600118.SH,28.635260426300484,6.306120342656621,600004.SH,-1.4543546955151614,0.6342494714587602,-5.671870871197861,-24.566764210498302
2026-01-06,A股深证,000700.SZ,31.022549467022387,-4.621567314132616,000006.SZ,-2.7630895961223727,1.0266940451745343,5.64826135930715,7.63075048377712
2026-01-06,A股北交所,920179.BJ,30.78167010689865,4.210087536473537,920014.BJ,-2.9815701951017592,1.276595744680854,-2.933491791792683,12.993357161228525
2026-01-06,A股创业板,300007.SZ,29.67109563974468,-7.9675791405413685,300001.SZ,-0.8091131412322317,1.138519924098661,9.106099064640029,9.246125930158351
2026-01-06,A股其他,003041.SZ,25.067830886418538,0.9909909909909859,003000.SZ,-2.4089419539988066,0.6124234470691189,-0.378567543921867,-23.838783665555336
2026-01-06,A股科技,688160.SH,41.1648653536295,-8.053691275167784,688009.SH,0.19592945099988202,0.7259528130671513,8.779644088234935,6.441004153521966
2026-01-05,A股创业板,300058.SZ,32.425517273546035,15.61433447098976,300009.SZ,-2.6660258004590114,4.597701149425282,-11.016633321564479,-45.37564060042581
2026-01-05,A股科技,688160.SH,44.17129532287747,2.054794520547945,688004.SH,-1.697808667245544,4.261730520878168,2.206936000330223,11.875403204406208
2026-01-05,A股深证,000547.SZ,31.97999840537631,-0.27363940407419707,000009.SZ,-1.9557774470667924,2.4242424242424265,2.6978818283166235,-10.978345326171407
2026-01-05,A股其他,003009.SZ,27.19917147414561,0.5839960238568573,003000.SZ,-2.3215293665862213,-0.08741258741258555,-0.6714086112694428,-14.425509877796154
2026-01-05,A股上证,600118.SH,42.15797494456285,-3.97423191278494,600004.SH,-1.662254903415365,0.0,3.97423191278494,-11.000991080277496
2025-12-31,A股上证,600118.SH,43.2856512620746,14.659090909090915,600004.SH,-1.671138491763225,0.5313496280552679,-14.127741281035647,-17.506738479373983
2025-12-31,A股创业板,300136.SZ,40.5788440361117,12.862318840579698,300003.SZ,-0.27386275682032046,5.366161616161625,-7.496157224418074,-19.73539745278876
2025-12-31,A股其他,605003.SH,26.383435861788996,9.775387535590015,003000.SZ,-2.0678442485452795,0.17513134851137982,-9.600256187078635,4.976395219540238
2025-12-31,A股科技,688160.SH,48.875851893721645,-2.621223237510843,688004.SH,-0.45431763927176105,0.1293103448275911,2.7505335823384343,15.084039218301884
2025-12-31,A股深证,000048.SZ,27.998013944113843,-1.565995525727056,000002.SZ,-2.3180696885262866,-0.64377682403434,0.9222187016927159,19.047824792848843
2025-12-30,A股深证,000547.SZ,37.26349352588865,-3.740648379052367,000007.SZ,-2.6569242077634874,1.998262380538666,5.7389107595910325,-11.74523508778012
2025-12-30,A股科技,688125.SH,32.8707506873125,-4.386363636363641,688003.SH,-1.346221130309735,1.1443661971831087,5.53072983354675,-27.20870678617157
2025-12-30,A股创业板,300136.SZ,32.82302136806142,3.954802259887008,300002.SZ,-0.8709430533518079,1.3428827215756522,-2.611919538311356,-23.852277842687986
2025-12-30,A股上证,600118.SH,33.067530827340526,2.1355617455896048,600004.SH,-1.8474807116561693,-1.5690376569037694,-3.704599402493374,-17.063175254367675
2025-12-30,A股其他,605069.SH,37.89349179221368,-1.56996587030717,003000.SZ,-2.6423021508388427,-0.6956521739130441,0.8743136963941258,-4.909036949102236
2025-12-29,A股上证,600118.SH,30.94556583581032,7.031055900621114,600004.SH,-2.2564786666663856,0.0,-7.031055900621114,-28.368720600847222
2025-12-29,A股深证,000036.SZ,27.751597362312292,-11.973684210526308,000002.SZ,-2.465861175164378,-0.4210526315789384,11.55263157894737,16.44736842105263
2025-12-29,A股创业板,300136.SZ,27.758757071267652,4.733727810650885,300009.SZ,-0.9149451353260242,-1.331967213114744,-6.065695023765629,-20.468320561321814
2025-12-29,A股其他,605255.SH,29.85232985396665,9.831578947368424,003000.SZ,-2.1205175716608755,-0.6908462867012095,-10.522425234069633,-15.438214707753845
2025-12-29,A股科技,688125.SH,39.713553547013255,11.940298507462686,688003.SH,-0.2973008108991828,-0.5428121169672602,-12.483110624429946,-13.384181233245748
2025-12-26,A股深证,000036.SZ,46.74264467637922,-2.688860435339308,000001.SZ,-0.5150741442899831,-0.17301038062284904,2.5158500547164593,11.388779357491275
2025-12-26,A股创业板,300086.SZ,30.149649206561417,-0.07662835249043343,300009.SZ,0.20625690964674526,-0.6109979633401272,-0.5343696108496938,11.896512707665176
2025-12-26,A股上证,600118.SH,28.638374801058564,8.783783783783784,600000.SH,0.43952584246000115,-0.3398470688190242,-9.123630852602808,-30.847470665227675
2025-12-26,A股科技,688125.SH,39.739390615851775,0.35744680851063976,688003.SH,-0.5943682862539473,-1.7039586919105023,-2.061405500421142,-5.749441535137517
2025-12-26,A股其他,605007.SH,31.98828104750379,-5.829596412556055,003000.SZ,-0.07178876427650277,-1.110162254483354,4.7194341580727,11.63834958759383
2025-12-25,A股上证,600118.SH,26.92819168314994,9.54848260547743,600004.SH,-0.07897041494353485,-0.2079002079002035,-9.756382813377634,-51.0340380806702
2025-12-25,A股创业板,300076.SZ,25.571022249226374,-3.387703889585942,300002.SZ,1.1768039950150295,0.8865248226950482,4.2742287122809905,-1.8423476334125293
2025-12-25,A股科技,688125.SH,41.27108085484563,2.1739130434782608,688012.SH,-1.1919857976160166,0.0,-2.1739130434782608,-15.359600545869625
2025-12-25,A股北交所,920274.BJ,25.139667548633717,-4.213197969543138,920002.BJ,-2.551608855598939,2.0190476190476234,6.232245588590762,30.395939086294415
2025-12-25,A股其他,605069.SH,31.26534810770421,-4.227642276422775,003000.SZ,0.9626939943441957,0.0,4.227642276422775,-26.045559003839408
2025-12-25,A股深证,000036.SZ,30.853966624513333,14.516129032258055,000001.SZ,0.09279060467405911,0.26019080659151034,-14.255938225666545,3.618254559697651
2025-12-24,A股深证,000036.SZ,35.47615163504067,1.1869436201780426,000002.SZ,-2.65679658086553,0.4192872117400517,-0.7676564084379909,-1.5642399019589455
2025-12-24,A股创业板,300189.SZ,30.176661917016773,3.4704370179948643,300007.SZ,-0.5791860011035959,3.1677153395530344,-0.30272167844182984,18.88659775414258
2025-12-24,A股科技,688125.SH,29.184289062962105,9.367570137898234,688003.SH,0.42546245600465205,1.3181019332161688,-8.049468204682064,-19.061922586112214
2025-12-24,A股其他,605167.SH,26.31045269690032,-2.227011494252877,003006.SZ,-0.2082568305511061,0.04777830864788133,2.274789802900758,-3.3172973952584126
2025-12-24,A股上证,600487.SH,28.559732791313916,2.0618556701030895,600004.SH,0.23625988042759216,0.5224660397074078,-1.5393896303956818,4.666405732882803
2025-12-23,A股上证,600487.SH,25.352711793938585,1.041666666666665,600011.SH,-0.7361601654672816,1.020408163265307,-0.02125850340135793,1.4762849584278301
2025-12-23,A股深证,001331.SZ,49.99855750358311,9.990515333544105,000004.SZ,-1.9165660295605171,-2.6415094339622582,-12.632024767506362,-44.14748358078968
2025-12-23,A股北交所,920023.BJ,33.43271835149412,-15.228426395939094,920002.BJ,-0.3913425985584901,-2.7777777777777777,12.450648618161317,23.705865764241402
2025-12-23,A股科技,688125.SH,31.28390077929275,9.03152218996268,688009.SH,-1.0730154099337479,0.0,-9.03152218996268,-35.95185663010159
2025-12-23,A股创业板,300516.SZ,26.89454700357543,-11.699867197875168,300004.SZ,-1.552963830076509,4.928315412186386,16.628182610061554,14.854774450584754
2025-12-23,A股其他,605318.SH,31.30536528309737,-3.4202410989627103,003001.SZ,-1.51131555332784,1.3039117352056069,4.724152834168317,3.7282720041256283
2025-12-22,A股创业板,300516.SZ,35.41820091640264,-1.530011769321305,300001.SZ,-1.5857606591902926,0.4696673189823914,1.9996790883036963,7.316407928412634
2025-12-22,A股科技,688031.SH,31.62139844792893,-1.3580246913580323,688012.SH,-2.5840889887155716,0.0,1.3580246913580323,-7.870370370370361
2025-12-22,A股上证,600838.SH,33.3146316762633,-5.746140651801029,600010.SH,-0.7788339316766668,1.2658227848101182,7.011963436611147,7.262377778260276
2025-12-22,A股其他,605318.SH,28.393838328544128,7.601809954751141,003003.SZ,-0.4428402166599028,-0.1516300227445002,-7.753439977495641,1.007207571895611
2025-12-22,A股深证,001317.SZ,28.90877412708393,0.08968609865470342,000002.SZ,-0.6042655000991496,0.20533880903490323,0.11565271038019981,2.1099253229712365
2025-12-22,A股北交所,920092.BJ,37.415418137940925,2.091954022988498,920001.BJ,0.34323784758287224,-0.5025125628140596,-2.5944665858025577,5.452781147114888
2025-12-19,A股深证,001208.SZ,28.096294654122755,-0.7466168922071869,000010.SZ,-2.972480745568239,6.321839080459776,7.068455972666963,-8.89544145332841
2025-12-19,A股科技,688031.SH,42.674535451770154,-7.954545454545448,688005.SH,-2.383578533467699,4.714912280701752,12.6694577352472,22.283692185007965
2025-12-19,A股创业板,300118.SZ,28.842789399784362,-3.9682539682539604,300008.SZ,-2.847764289774162,1.8421052631579022,5.810359231411862,-7.724044960887062
2025-12-19,A股上证,600151.SH,30.86447233249308,0.2122015915119318,600012.SH,-2.838949054023208,-0.8304498269896141,-1.0426514185015459,15.793231944049278
2025-12-19,A股北交所,920091.BJ,26.940897826038583,-7.819181429444096,920001.BJ,-1.2247979000867424,1.0665312341289857,8.88571266357308,12.112508698510467
2025-12-18,A股北交所,920091.BJ,45.380870848110455,-2.0581548402536782,920001.BJ,1.09091996460186,0.20356234096693487,2.261717181220613,12.826869400825318
2025-12-17,A股北交所,920091.BJ,50.670156799126275,-5.034090909090916,920001.BJ,-0.2635274781699113,-0.8577194752775061,4.17637143381341,16.583650582515368
2025-12-16,A股北交所,920091.BJ,43.31878497909805,15.942028985507237,920003.BJ,-0.48834765571750216,1.1077844311377383,-14.8342445543695,1.6707691336694237
2025-12-15,A股科技,688102.SH,27.11079101884595,2.6162790697674376,688007.SH,-2.7968573570710573,-0.7733491969065973,-3.389628266674035,-5.8747907530124746
2025-12-15,A股北交所,920091.BJ,41.35686766755743,3.2653061224489877,920001.BJ,-0.22298889481367457,-1.8145161290322551,-5.079822251481243,-2.3506418696510964
2025-12-12,A股深证,000811.SZ,30.086284631341616,-0.28169014084507443,000012.SZ,-2.7735960209377852,-1.746724890829696,-1.4650347499846215,3.823482378990099
2025-12-12,A股北交所,920091.BJ,28.03726721967046,14.825808467426954,920001.BJ,-0.8640576549938626,-0.501504513540629,-15.327312980967584,-29.124406495537215
2025-12-12,A股其他,003031.SZ,30.752759690957262,2.8591549295774663,003013.SZ,-2.8751704339747817,-1.578586135895679,-4.437741065473145,-10.16097131864625
2025-12-12,A股上证,600105.SH,30.60481876170992,1.8060836501901263,600006.SH,-2.4557914025178817,-0.14084507042253222,-1.9469287206126584,2.1265999036041308
2025-12-12,A股科技,688048.SH,30.89516783602192,-4.736486486486481,688016.SH,-1.8149206823448985,0.6311593400509281,5.367645826537409,3.864915740677003
2025-12-12,A股创业板,300139.SZ,26.466946493767942,3.094717099093462,300020.SZ,-2.994425778824472,-2.247191011235957,-5.341908110329419,7.441581112075046
2025-12-11,A股科技,688048.SH,38.34260796110498,-2.9571831355320906,688015.SH,-1.7255520745991286,-1.3304721030043014,1.6267110325277891,-0.6217618038414789
2025-12-11,A股其他,003031.SZ,34.00727730762812,-2.378660800219997,003019.SZ,-2.3469630199684755,-4.2236024844720585,-1.8449416842520616,-5.368516071951644
2025-12-11,A股创业板,300056.SZ,28.44175835178529,-7.699358386801099,300015.SZ,-1.3064863500266957,-1.7825311942959097,5.916827192505189,20.722537827730044
2025-12-11,A股深证,000811.SZ,30.385015027159387,0.0,000008.SZ,-2.606572191918934,-2.0202020202020217,-2.0202020202020217,1.7624128610044139
2025-12-11,A股上证,600151.SH,25.91489914545156,-1.8881118881118975,600011.SH,-2.506133824212116,-0.12787723785167102,1.7602346502602264,-24.101908321857174
2025-12-10,A股深证,000547.SZ,25.500810299411675,-1.8173345759552681,000402.SZ,-2.7958360603127512,2.8776978417266217,4.69503241768189,-4.421141558328348
2025-12-10,A股上证,600151.SH,37.433818521876525,-2.3224043715846987,600006.SH,-2.5698482024652636,0.6915629322268302,3.013967303811529,-17.10541233022698
2025-12-10,A股其他,003016.SZ,31.308319788352588,-4.456606724003116,003010.SZ,-2.6679787911912625,1.1714285714285617,5.628035295431678,24.159142186976432
2025-12-10,A股科技,688048.SH,29.08149782647902,7.159921304103428,688026.SH,-2.8409792335958306,-0.8531383302864142,-8.013059634389842,-5.596626496614476
2025-12-10,A股创业板,300377.SZ,25.96027047654891,2.2222222222222263,300050.SZ,-2.952578288824058,-0.8635578583765081,-3.0857800805987345,-14.465219894370605
2025-12-09,A股深证,000547.SZ,35.920639270663166,-0.8775981524249318,000006.SZ,-2.495704029827653,0.6876227897838928,1.5652209422088246,-1.4578238360776208
2025-12-09,A股上证,600151.SH,34.46396706165497,10.57401812688822,600006.SH,-1.7417847517376046,-1.3642564802182762,-11.938274607106496,-28.437534776175376
2025-12-09,A股科技,688048.SH,25.541571510720896,0.8932369204593724,688026.SH,-1.6339710714793136,-1.8540669856459253,-2.747303906105298,-8.937550412902443
2025-12-09,A股创业板,300269.SZ,26.754269781733008,-4.1184041184041105,300021.SZ,-2.9502002027469,-0.8639308855291584,3.254473232874952,8.995666447070334
2025-12-09,A股其他,605299.SH,39.652249782417876,11.283783783783772,003032.SZ,-2.7284609954623167,-1.0886469673405816,-12.372430751124353,14.854987180026065
2025-12-08,A股创业板,300427.SZ,35.718225757710144,7.660283097418817,300021.SZ,-2.7346829613675943,-0.21551724137930575,-7.875800338798123,-17.759805047517872
2025-12-08,A股深证,000078.SZ,53.02851165530383,-12.996389891696747,000008.SZ,-2.1969809030509833,-0.6535947712418306,12.342795120454916,20.403010783133944
2025-12-08,A股其他,605299.SH,31.07860829946262,7.793153678077205,003012.SZ,-2.395598485647765,-1.0115606936416226,-8.804714371718827,10.511137587410376
2025-12-08,A股上证,600151.SH,42.48236405531699,-6.431095406360425,600012.SH,-2.913704614366509,-0.737265415549594,5.693829990810832,-14.28063926335035
2025-12-05,A股深证,000078.SZ,50.19887260972771,12.601626016260164,000031.SZ,-2.870611761996015,1.3201320132013215,-11.281494003058842,7.0655236255332925
2025-12-05,A股上证,600151.SH,45.20645814304743,8.84615384615385,600007.SH,-2.5996708115722464,1.7338092809790917,-7.112344565174759,-11.84964500058839
2025-12-04,A股深证,000078.SZ,53.42184659450792,-0.20283975659228778,000010.SZ,-2.2294586149676707,-1.0638297872340319,-0.8609900306417441,4.7057744594536235
2025-12-04,A股上证,600151.SH,28.218091981555936,15.248226950354615,600000.SH,-0.7574707589306674,-0.8826125330979668,-16.130839483452583,-27.03783340531947
2025-12-04,A股其他,605108.SH,26.785692477202943,-16.3265306122449,003006.SZ,-1.29847608470264,-4.478323010957588,11.84820760128731,13.685214533645768
2025-12-04,A股创业板,300638.SZ,25.759234954539547,-5.143769968051116,300001.SZ,-2.6984394392292588,0.35391270153362114,5.497682669584737,7.699755891949209
2025-12-03,A股深证,000078.SZ,55.097675804696685,15.186915887850455,000001.SZ,-1.3565200425586654,-0.6878761822871888,-15.874792070137644,-1.48604559590488
2025-12-03,A股其他,003018.SZ,56.14819450210164,-19.84621017942145,003010.SZ,-0.8918452786160953,-1.278132814670744,18.568077364750707,26.139752193258435
2025-12-03,A股上证,600828.SH,34.71172954017428,-13.023255813953485,600000.SH,-1.775054669133319,-0.7880910683012247,12.235164745652261,-9.557827285192568
2025-12-03,A股科技,688173.SH,25.534467273858276,-7.296380090497732,688005.SH,-2.7249438536151516,-4.358108108108117,2.9382719823896153,10.220588235294102
2025-12-03,A股创业板,300102.SZ,30.881034991394216,-7.747489239598283,300001.SZ,-2.4046885613738236,-1.1659541391371966,6.581535100461087,-24.172071262789864
2025-12-02,A股深证,000078.SZ,46.7883974541812,10.309278350515473,000006.SZ,-0.926559349650562,-2.48803827751196,-12.797316628027433,-26.810536181127613
2025-12-02,A股上证,600828.SH,32.781227609672335,16.21621621621622,600000.SH,-0.4745433704767795,-0.781928757602084,-16.998144973818306,-4.292233154092411
2025-12-02,A股其他,003018.SZ,53.72954103081659,10.566801619433196,003005.SZ,0.0033768418308302017,0.5971520440973771,-9.969649575335819,14.613152966512258
